Source_Domain,Source_Row_Number,Source_L4_ID,Source_L4_Title_ko,Human_Review_Comment,Instruction_Type,Ledger_Decision,Final_L4_IDs,Final_L3_IDs,Final_L4_Titles_ko,Lineage_Check,Instruction_Execution,Semantic_Preservation,L1_L3_Boundary,Bilingual_Alignment,Duplicate_Check,Facet_ActType_Check,Status,Blocking,Finding,Recommended_Action
Physical,61,P_SYS_CONTROL_003,제어 판단·제어권 전환 실패에 따른 자동주행 충돌,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_019,P_SYS_CONTROL,제어 판단·제어권 전환 실패에 따른 자동주행 충돌,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,62,P_SYS_CONTROL_004,자율 로봇의 물리적 침입·절도,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_020,P_SYS_CONTROL,자율 로봇의 물리적 침입·절도,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,63,P_SYS_CONTROL_005,백도어 트리거에 의한 위험 로봇 행동,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_021,P_SYS_CONTROL,백도어 트리거에 의한 위험 로봇 행동,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,64,P_SYS_CONTROL_006,아동의 과신·모방에 따른 위험한 로봇 상호작용,L3 인간-로봇 물리 안전 실패로 분류,TRANSFER,L3_REASSIGN_APPLIED,P_INT_SAFETY_024,P_INT_SAFETY,아동의 과신·모방에 따른 위험한 로봇 상호작용,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,65,P_SYS_CONTROL_007,통신 단절 및 제어 링크 손실,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_022,P_SYS_CONTROL,통신 단절 및 제어 링크 손실,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,66,P_SYS_CONTROL_008,제어 루프 데드라인 미달,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_023,P_SYS_CONTROL,제어 루프 데드라인 미달,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,67,P_SYS_CONTROL_009,구현체 간 행동 공간 불일치,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_024,P_SYS_CONTROL,구현체 간 행동 공간 불일치,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,68,P_SYS_CONTROL_010,정밀 휴머노이드 접촉력,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_025,P_SYS_CONTROL,정밀 휴머노이드 접촉력,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,69,P_SYS_CONTROL_011,전환 지원 없는 물리 노동 대체,"General 영역으로 이동, 적합한 L3와 매핑할 것",TRANSFER,L3_REASSIGN_APPLIED,G_Others_143,G_Others,전환 지원 없는 물리 노동 대체,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,70,P_SYS_CONTROL_012,엔드 이펙터 속도 초과,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_026,P_SYS_CONTROL,엔드 이펙터 속도 초과,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,71,P_SYS_CONTROL_013,정밀 운동 제어 불안정성,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_027,P_SYS_CONTROL,정밀 운동 제어 불안정성,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,72,P_SYS_CONTROL_014,금지 대상 충돌,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_028,P_SYS_CONTROL,금지 대상 충돌,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,73,P_SYS_CONTROL_015,파지력 상해,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_029,P_SYS_CONTROL,파지력 상해,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,74,P_SYS_CONTROL_016,그리퍼 형상·유형 제약 위반,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_030,P_SYS_CONTROL,그리퍼 형상·유형 제약 위반,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,75,P_SYS_CONTROL_017,언어·행동 출력 불일치에 따른 유해 물리 행동,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_031,P_SYS_CONTROL,언어·행동 출력 불일치에 따른 유해 물리 행동,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,76,P_SYS_CONTROL_018,휴머노이드 힘 한계 초과,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_032,P_SYS_CONTROL,휴머노이드 힘 한계 초과,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,77,P_SYS_CONTROL_019,의도·어포던스 오해에 따른 휴머노이드 모방 제어 실패,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_033,P_SYS_CONTROL,의도·어포던스 오해에 따른 휴머노이드 모방 제어 실패,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,78,P_SYS_CONTROL_020,부실 설계 지능 시스템에 의한 상해,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_034,P_SYS_CONTROL,부실 설계 지능 시스템에 의한 상해,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,79,P_SYS_CONTROL_021,로봇 거버넌스 명세의 안전 규칙 누락,"General 영역으로 이동, 적합한 L3와 매핑할 것",TRANSFER,L3_REASSIGN_APPLIED,G_Others_144,G_Others,로봇 거버넌스 명세의 안전 규칙 누락,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,80,P_SYS_CONTROL_022,모션 리타겟팅 안전 실패,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_035,P_SYS_CONTROL,모션 리타겟팅 안전 실패,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,81,P_SYS_CONTROL_023,보조 로봇의 비동의 신체 개입,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_036,P_SYS_CONTROL,보조 로봇의 비동의 신체 개입,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,82,P_SYS_CONTROL_024,인지·추론 지연 급증,"General 영역으로 이동, 적합한 L3와 매핑할 것",TRANSFER,L3_REASSIGN_APPLIED,G_Others_145,G_Others,인지·추론 지연 급증,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,83,P_SYS_CONTROL_025,로봇 오작동에 의한 물리적 상해,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_037,P_SYS_CONTROL,로봇 오작동에 의한 물리적 상해,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,84,P_SYS_CONTROL_026,조기 물체 해제,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_038,P_SYS_CONTROL,조기 물체 해제,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,85,P_SYS_CONTROL_027,친밀 공간 로봇의 프라이버시 침해적 정보 수집,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_039,P_SYS_CONTROL,친밀 공간 로봇의 프라이버시 침해적 정보 수집,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,86,P_SYS_CONTROL_028,실시간 지연 및 동기화 실패,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_040,P_SYS_CONTROL,실시간 지연 및 동기화 실패,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,87,P_SYS_CONTROL_029,안전 제어 지연,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_041,P_SYS_CONTROL,안전 제어 지연,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,88,P_SYS_CONTROL_030,취약 사용자 특성에 맞지 않는 안전 한계,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_042,P_SYS_CONTROL,취약 사용자 특성에 맞지 않는 안전 한계,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,89,P_SYS_CONTROL_031,원격조작 휴머노이드 안전 재정의 실패,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_043,P_SYS_CONTROL,원격조작 휴머노이드 안전 재정의 실패,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,90,P_SYS_CONTROL_032,부하 시 열·전력 쓰로틀링,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_044,P_SYS_CONTROL,부하 시 열·전력 쓰로틀링,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,91,P_SYS_CONTROL_033,사고 전 위험 완화 책임 미지정,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_045,P_SYS_CONTROL,사고 전 위험 완화 책임 미지정,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,92,P_SYS_CONTROL_034,가정 조작의 단계별 오차 미수정,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_046,P_SYS_CONTROL,가정 조작의 단계별 오차 미수정,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,93,P_SYS_CONTROL_035,오픈월드 휴머노이드 조작의 과소대표,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_047,P_SYS_CONTROL,오픈월드 휴머노이드 조작의 과소대표,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,94,P_SYS_CONTROL_036,이동형 로봇 감시를 통한 일방적 작업장 통제,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_048,P_SYS_CONTROL,이동형 로봇 감시를 통한 일방적 작업장 통제,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,95,P_SYS_CONTROL_037,원격 조작 시연에서 학습된 안전하지 않은 가정,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_049,P_SYS_CONTROL,원격 조작 시연에서 학습된 안전하지 않은 가정,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,96,P_SYS_CONTROL_038,이동형 양팔 로봇의 안전하지 않은 조작,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_050,P_SYS_CONTROL,이동형 양팔 로봇의 안전하지 않은 조작,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,97,P_SYS_CONTROL_039,위험한 로봇 작업계획에 따른 물리 제어 실패,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_051,P_SYS_CONTROL,위험한 로봇 작업계획에 따른 물리 제어 실패,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,98,P_SYS_CONTROL_040,로봇 형태 간 기술의 안전하지 않은 전이,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_052,P_SYS_CONTROL,로봇 형태 간 기술의 안전하지 않은 전이,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,99,P_SYS_CONTROL_041,비안전 궤적 생성,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_053,P_SYS_CONTROL,비안전 궤적 생성,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,100,P_SYS_CONTROL_042,배포 조건 간 휴머노이드 행동 불안정,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_054,P_SYS_CONTROL,배포 조건 간 휴머노이드 행동 불안정,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,101,P_SYS_CONTROL_043,VLA 조작 제약 위반,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_055,P_SYS_CONTROL,VLA 조작 제약 위반,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,102,P_SYS_CONTROL_044,제로샷 시뮬레이션-현실 보행 불안정,(유지),KEEP,KEEP_CONFIRMED,P_SYS_CONTROL_056,P_SYS_CONTROL,제로샷 시뮬레이션-현실 보행 불안정,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,103,P_SYS_HARDWARE_001,환경 유발 결함 변이,(유지),KEEP,KEEP_CONFIRMED,P_SYS_HARDWARE_002,P_SYS_HARDWARE,환경 유발 결함 변이,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,104,P_SYS_HARDWARE_002,하드웨어 결함에 의한 실행 오류,(유지),KEEP,KEEP_CONFIRMED,P_SYS_HARDWARE_003,P_SYS_HARDWARE,하드웨어 결함에 의한 실행 오류,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,105,P_SYS_HARDWARE_003,배포 후 변경에 대한 안전 재평가 실패,(유지),KEEP,KEEP_CONFIRMED,P_SYS_HARDWARE_004,P_SYS_HARDWARE,배포 후 변경에 대한 안전 재평가 실패,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,106,P_SYS_HARDWARE_004,온디바이스 연산·메모리 고갈,(유지),KEEP,KEEP_CONFIRMED,P_SYS_HARDWARE_005,P_SYS_HARDWARE,온디바이스 연산·메모리 고갈,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,107,P_SYS_HARDWARE_005,무해 미세조정에 의한 안전성 열화,(유지),KEEP,KEEP_CONFIRMED,P_SYS_HARDWARE_006,P_SYS_HARDWARE,무해 미세조정에 의한 안전성 열화,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,108,P_SYS_STATE_001,악천후 인지 실패,(jw) 제거,DELETE,DELETE_APPLIED,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,109,P_SYS_STATE_002,장기 계획의 월드모델 상태 예측 오차 누적,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_002,P_SYS_STATE,장기 계획의 월드모델 상태 예측 오차 누적,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,110,P_SYS_STATE_003,접촉 조작 힘 감지 실패,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_003,P_SYS_STATE,접촉 조작 힘 감지 실패,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,111,P_SYS_STATE_004,피지컬 AI 사고 보고·조사 미흡,"General 영역으로 이동, 적합한 L3와 매핑할 것",TRANSFER,L3_REASSIGN_APPLIED,G_Others_146,G_Others,피지컬 AI 사고 보고·조사 미흡,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,112,P_SYS_STATE_005,가정 내 위험 상태 감지 지연,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_004,P_SYS_STATE,가정 내 위험 상태 감지 지연,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,113,P_SYS_STATE_006,분포 이탈 입력에서의 월드모델 오출력 악용,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_005,P_SYS_STATE,분포 이탈 입력에서의 월드모델 오출력 악용,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,114,P_SYS_STATE_007,피지컬 AI의 사적 공간 침해와 지속적 민감정보 수집,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_006,P_SYS_STATE,피지컬 AI의 사적 공간 침해와 지속적 민감정보 수집,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,115,P_SYS_STATE_008,위치 추정 누적 오차,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_007,P_SYS_STATE,위치 추정 누적 오차,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,116,P_SYS_STATE_009,잠재 상태 압축에 따른 안전 임계 정보 손실,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_008,P_SYS_STATE,잠재 상태 압축에 따른 안전 임계 정보 손실,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,117,P_SYS_STATE_010,다중 센서 융합 상충,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_009,P_SYS_STATE,다중 센서 융합 상충,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,118,P_SYS_STATE_011,가림에 의한 충돌,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_010,P_SYS_STATE,가림에 의한 충돌,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,119,P_SYS_STATE_012,적대적 학습의 강건 과적합,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_011,P_SYS_STATE,적대적 학습의 강건 과적합,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
Physical,120,P_SYS_STATE_013,세계 모델의 장기 예측 편차 누적,(유지),KEEP,KEEP_CONFIRMED,P_SYS_STATE_012,P_SYS_STATE,세계 모델의 장기 예측 편차 누적,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,NO,"Instruction, expert rationale, final card, and source lineage are consistent with the governing L3-scope rule.",None.
