source_row_id,source_domain,source_l4_id,title_ko,title_en,mapped_l3_id,mapping_method,em_score,em_anchor_score,em_margin,em_stability,ko_top_l3_id,en_top_l3_id,hd_reason,allowed_l3_ids,candidate_constraint_reason,top5_l3_scores
SRC-A-0001,Agentic,RAI4-0002,감독자 부재 시 자율행동,Absent supervisor autonomy risk,A_SYS_AUTH,EM,0.751614,0.709974,0.025712,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.751613}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.725902}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.696213}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.679284}, {""l3_id"": ""A_SYS_TRACE"", ""score"": 0.677444}]"
SRC-A-0002,Agentic,RAI4-0004,자율 행동 범위의 안전하지 않은 확장,Unsafe expansion of autonomous action,A_SYS_AUTH,EM,0.838969,0.799677,0.082495,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.838969}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.756474}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.73445}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.716661}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.716597}]"
SRC-A-0003,Agentic,RAI4-0012,에이전트 권한 침해,Agent privilege compromise,A_SYS_AUTH,EM,0.798717,0.754631,0.033168,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.798717}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.765548}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.756366}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.737363}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.734364}]"
SRC-A-0004,Agentic,RAI4-0013,에이전트 신원 및 권한 스푸핑,Agent identity and authority spoofing,A_Others,HD,0.784434,0.717786,0.018339,1.0,A_SYS_AUTH,A_SYS_DECEPT,BILINGUAL_DISAGREEMENT,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.784434}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.766095}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.704112}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.699308}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.698999}]"
SRC-A-0005,Agentic,RAI4-0014,AI 공급망의 도구·의존성 손상,Supply-chain compromise of AI tools and dependencies,A_INT_CASCADE,EM,0.722204,0.650922,0.025035,1.0,A_INT_CASCADE,A_INT_CASCADE,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_INT_CASCADE"", ""score"": 0.722203}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.697169}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.688675}, {""l3_id"": ""A_SYS_TRACE"", ""score"": 0.669894}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.669297}]"
SRC-A-0006,Agentic,RAI4-0016,자율적 사이버 익스플로잇 실행,Autonomous cyber exploit execution,A_SYS_AUTH,EM,0.772973,0.728548,0.048688,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.772973}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.724285}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.695593}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.692173}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.660165}]"
SRC-A-0007,Agentic,RAI4-0017,프로토콜 수준 다중 에이전트 위협,Protocol-level multi-agent threat,A_SYS_DECEPT,EM,0.751685,0.67008,0.02488,1.0,A_SYS_DECEPT,A_SYS_DECEPT,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.751685}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.726805}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.719571}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.717023}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.712941}]"
SRC-A-0008,Agentic,RAI4-0020,유해 에이전트 역량 실현,Harmful agent capability realization,A_SYS_AUTH,EM,0.748633,0.691034,0.032814,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.748633}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.715819}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.706874}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.687034}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.684402}]"
SRC-A-0009,Agentic,RAI4-0022,에이전트의 범죄 지원,Criminal assistance by agents,A_SYS_DECEPT,EM,0.782029,0.71744,0.027617,1.0,A_SYS_DECEPT,A_SYS_DECEPT,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.782029}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.754413}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.750312}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.708272}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.705324}]"
SRC-A-0010,Agentic,RAI4-0025,다단계 위험 에스컬레이션,Multi-turn risk escalation,A_SYS_SELFCOR,EM,0.768426,0.706537,0.035414,1.0,A_SYS_SELFCOR,A_SYS_SELFCOR,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.768426}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.733012}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.729955}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.728644}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.728391}]"
SRC-A-0011,Agentic,RAI4-0027,금전적 피해,Financial damage,A_SYS_AUTH,EM,0.764417,0.711051,0.034099,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.764417}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.730318}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.718106}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.701546}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.696936}]"
SRC-A-0012,Agentic,RAI4-0030,애플리케이션 간 데이터 유출,Cross-application data exfiltration,A_SYS_AUTH,EM,0.764317,0.718548,0.053046,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.764317}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.711271}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.705242}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.695901}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.680822}]"
SRC-A-0013,Agentic,RAI4-0039,NPC 의도 조작,NPC intention manipulation risk,A_INT_CONFLICT,EM,0.755788,0.685151,0.017374,1.0,A_INT_CONFLICT,A_INT_CONFLICT,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.755788}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.738413}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.734987}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.725784}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.721395}]"
SRC-A-0014,Agentic,RAI4-0043,모바일앱 자율행동 피해,Mobile-app autonomous action harm,A_SYS_AUTH,EM,0.81074,0.76177,0.07397,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.81074}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.73677}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.70467}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.701606}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.695469}]"
SRC-A-0015,Agentic,RAI4-0045,OS 수준 유해 컴퓨터 사용 행동,OS-level harmful computer-use action,A_SYS_AUTH,EM,0.784201,0.734366,0.085062,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.784201}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.699139}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.688735}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.678384}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.670689}]"
SRC-A-0016,Agentic,RAI4-0480,에이전트 과업 이탈,Agent task drift,A_Others,HD,0.753561,0.702577,0.013466,1.0,A_SYS_AUTH,A_SYS_AUTH,LOW_MARGIN,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.753561}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.740096}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.729525}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.724234}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.70304}]"
SRC-A-0017,Agentic,RAI4-1381,에이전트 자기수정 신뢰성 문제,Agent self-modification reliability problem,A_SYS_SELFCOR,EM,0.81319,0.767322,0.061376,1.0,A_SYS_SELFCOR,A_SYS_SELFCOR,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.81319}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.751814}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.734793}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.726154}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.717337}]"
SRC-A-0018,Agentic,RAI4-1386,제어되지 않은 하위 에이전트 생성,Uncontrolled subagent creation,A_SYS_AUTH,EM,0.714939,0.662291,0.040088,1.0,A_SYS_AUTH,A_SYS_AUTH,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.714939}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.674851}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.674342}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.66098}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.660434}]"
SRC-A-0019,Agentic,RAI4-1644,에이전트형 LLM 자율성 확대의 안전,Novel safety risks from increased autonomy of agentic LLMs,A_Others,HD,0.71524,0.658676,0.011196,0.6,A_SYS_AUTH,A_SYS_SELFCOR,LOW_MARGIN|LOW_STABILITY|BILINGUAL_DISAGREEMENT,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.71524}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.704044}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.703901}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.681489}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.674551}]"
SRC-A-0020,Agentic,RAI4-1680,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,Unintended emergent goals and capabilities at the agent-collective level,A_SYS_GOAL,EM,0.780835,0.730038,0.019604,1.0,A_SYS_GOAL,A_SYS_GOAL,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_GOAL"", ""score"": 0.780835}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.761232}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.757306}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.747105}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.738678}]"
SRC-A-0021,Agentic,RAI4-1700,감독 확장 실패에 의한 프록시 기반 유해 행동,Harmful proxy-driven behavior from scalable oversight failure,A_Others,HD,0.73096,0.672427,0.011592,0.8,A_SYS_SELFCOR,A_SYS_AUTH,LOW_MARGIN|BILINGUAL_DISAGREEMENT,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.73096}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.719368}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.702285}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.695103}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.690956}]"
SRC-A-0022,Agentic,RAI4-0005,위험 소스 귀인 실패,Risk-source attribution failure,A_SYS_SELFCOR,EM,0.759142,0.705204,0.026993,1.0,A_SYS_SELFCOR,A_SYS_SELFCOR,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.759142}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.732148}, {""l3_id"": ""A_SYS_TRACE"", ""score"": 0.718392}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.695152}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.688023}]"
SRC-A-0025,Agentic,RAI4-0024,에이전트 위험 인식 실패,Agent risk-awareness failure,A_SYS_SELFCOR,EM,0.793787,0.746876,0.030554,1.0,A_SYS_SELFCOR,A_SYS_SELFCOR,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.793787}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.763232}, {""l3_id"": ""A_SYS_TRACE"", ""score"": 0.71016}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.695873}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.691718}]"
SRC-A-0034,Agentic,RAI4-0011,에이전트 메모리·컨텍스트 오염,Agent memory and context poisoning,A_SYS_DECEPT,EM,0.728453,0.654969,0.041367,1.0,A_SYS_DECEPT,A_SYS_DECEPT,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.728453}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.687086}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.682775}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.682354}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.681992}]"
SRC-A-0039,Agentic,RAI4-1063,인지 편향 악용에 의한 기만,Deception by exploiting cognitive biases,A_SYS_DECEPT,EM,0.796761,0.743249,0.074728,1.0,A_SYS_DECEPT,A_SYS_DECEPT,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.796761}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.722033}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.696546}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.68223}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.676072}]"
SRC-A-0041,Agentic,RAI4-1647,어포던스 부여에 의한 에이전트 실패 영향 확 대,Amplified failure impact from affordances granted to LLM-agents,A_Others,HD,0.697139,0.638529,0.007859,0.6,A_SYS_SELFCOR,A_SYS_AUTH,LOW_MARGIN|LOW_STABILITY|BILINGUAL_DISAGREEMENT,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_AUTH"", ""score"": 0.697139}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.68928}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.680317}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.674069}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.6629}]"
SRC-A-0043,Agentic,RAI4-0294,원격 조작 지연 및 불안정성,Teleoperation latency and instability,A_INT_CASCADE,EM,0.73148,0.684884,0.072248,1.0,A_INT_CASCADE,A_INT_CASCADE,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_INT_CASCADE"", ""score"": 0.73148}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.659232}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.647121}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.641853}, {""l3_id"": ""A_INT_COLLUSION"", ""score"": 0.6286}]"
SRC-A-0044,Agentic,RAI4-0561,혼돈적 다중 에이전트 동역학,Chaotic multi-agent dynamics,A_INT_CASCADE,EM,0.737802,0.667007,0.04638,1.0,A_INT_CASCADE,A_INT_CASCADE,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_INT_CASCADE"", ""score"": 0.737801}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.691421}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.682738}, {""l3_id"": ""A_SYS_TRACE"", ""score"": 0.674649}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.669666}]"
SRC-A-0045,Agentic,RAI4-0567,다중 에이전트 학습의 비수렴 순환,Non-convergent cyclic dynamics in multiagent learning,A_INT_CONFLICT,EM,0.754003,0.682127,0.035696,1.0,A_INT_CONFLICT,A_INT_CONFLICT,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.754003}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.718307}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.715432}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.707417}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.688165}]"
SRC-A-0046,Agentic,RAI4-0574,분포 변화에 따른 성능 저하,Performance degradation from distributional shift,A_INT_COORD,EM,0.710537,0.637526,0.025983,1.0,A_INT_COORD,A_INT_COORD,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_INT_COORD"", ""score"": 0.710537}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.684555}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.676219}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.673381}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.650956}]"
SRC-A-0047,Agentic,RAI4-0579,에이전트 상호작용의 불안정화 피드백 루프,Destabilizing feedback loops among interacting agents,A_INT_CASCADE,EM,0.831738,0.788843,0.126763,1.0,A_INT_CASCADE,A_INT_CASCADE,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_INT_CASCADE"", ""score"": 0.831738}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.704976}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.704632}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.700639}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.698241}]"
SRC-A-0048,Agentic,RAI4-1574,다중에이전트 상전이에 의한 급격한 성능 붕괴,Abrupt performance collapse from phase transitions in multi-agent systems,A_INT_CASCADE,EM,0.752951,0.671042,0.037805,1.0,A_INT_CASCADE,A_INT_CASCADE,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_INT_CASCADE"", ""score"": 0.752951}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.715146}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.700855}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.687778}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.68074}]"
SRC-A-0049,Agentic,RAI4-0040,벤치마크 안전 순위 불일치,Benchmark safety ranking inconsistency,A_INT_CONFLICT,EM,0.751112,0.686911,0.036183,1.0,A_INT_CONFLICT,A_INT_CONFLICT,,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.751112}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.714929}, {""l3_id"": ""A_INT_COORD"", ""score"": 0.699631}, {""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.683247}, {""l3_id"": ""A_INT_CASCADE"", ""score"": 0.682898}]"
SRC-A-0052,Agentic,RAI4-0472,벤치마크 조작(gaming),Benchmark gaming,A_Others,HD,0.702859,0.647792,0.015904,1.0,A_SYS_DECEPT,A_INT_CONFLICT,BILINGUAL_DISAGREEMENT,A_SYS_GOAL|A_SYS_AUTH|A_SYS_SELFCOR|A_SYS_DECEPT|A_SYS_TRACE|A_INT_CASCADE|A_INT_COORD|A_INT_CONFLICT|A_INT_COLLUSION,PREREQUISITE_FILTER:,"[{""l3_id"": ""A_SYS_DECEPT"", ""score"": 0.702859}, {""l3_id"": ""A_INT_CONFLICT"", ""score"": 0.686954}, {""l3_id"": ""A_SYS_GOAL"", ""score"": 0.686402}, {""l3_id"": ""A_SYS_AUTH"", ""score"": 0.662193}, {""l3_id"": ""A_SYS_SELFCOR"", ""score"": 0.642887}]"
