Round4_Row_ID,Source_File,Source_Row_Number,Domain_Before,L4_ID_Before,L4_Title_ko_Before,Human_Review_Round4_Comment,휴먼검수 4차 반영결과,Review_State,Interpreted_Intent,Action,Final_Disposition,L4_ID_After,Domain_After,L2_ID_After,L3_ID_After,Reviewer_A,Reviewer_B,Adjudication,Lineage_Status
HR4-R0487,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,488,General,G_SOC_GOV_036,익명 에이전트의 자원 축적에 따른 추적·책임 공백,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_GOV_036,General,G_SOC,G_SOC_GOV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0488,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,489,General,G_SOC_GOV_039,물리적 위해 완화 책임 미지정,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_GOV_039,General,G_SOC,G_SOC_GOV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0489,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,490,General,G_SOC_GOV_040,AI 구성요소 상호작용의 원인 규명 곤란,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_GOV_040,General,G_SOC,G_SOC_GOV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0490,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,491,General,G_SOC_GOV_041,AI 사고·아차사고 과소보고,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_GOV_041,General,G_SOC,G_SOC_GOV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0491,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,492,General,G_SOC_GOV_042,규제 차익거래,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_GOV_042,General,G_SOC,G_SOC_GOV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0492,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,493,General,G_SOC_GOV_043,지배적 AI 모델 의존에 따른 시스템적 거버넌스 취약성,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SOC_GOV_043,General,G_SOC,G_SOC_GOV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0493,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,2,Agentic,A_SYS_GOAL_003,에이전트 과업 이탈,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_003,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0494,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,3,Agentic,A_SYS_GOAL_005,재귀적 자기 개선에 의한 창발적 독립성,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_005,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0495,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,4,Agentic,A_SYS_GOAL_006,영향력 확보를 위한 환경 자기모델링,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_006,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0496,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,5,Agentic,A_SYS_GOAL_007,고도 AI 시스템에 의한 실존적·재앙적 위험,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_007,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0497,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,6,Agentic,A_SYS_GOAL_009,목표 범위 확장 성향,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_009,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0498,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,7,Agentic,A_SYS_GOAL_010,자기 수정 과정의 목표 정렬 실패,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_010,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0499,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,8,Agentic,A_SYS_GOAL_011,에이전트형 LLM의 자율성 확대에 따른 목표 정렬 실패,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_011,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0500,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,9,Agentic,A_SYS_GOAL_012,목표 지향성에 따른 유해한 도구적 목표와 권력 추구,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_012,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0501,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,10,Agentic,A_SYS_GOAL_013,확장 가능한 감독 실패에 따른 대리 지표 기반 유해 행동,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_013,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0502,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,11,Agentic,A_SYS_GOAL_014,메사 최적화기의 내부 목표 불일치,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_014,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0503,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,12,Agentic,A_SYS_GOAL_016,자연어 목표의 과소 지정에 따른 부정적 부수효과,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_016,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0504,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,13,Agentic,A_SYS_GOAL_017,대리 보상 오명세·명세 게이밍 및 보상 변조,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_017,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0505,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,14,Agentic,A_SYS_GOAL_018,안전 강화학습 제약 위반,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_018,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0506,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,15,Agentic,A_SYS_GOAL_019,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_019,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0507,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,16,Agentic,A_SYS_GOAL_020,의도하지 않은 유해 도구 행동 실행,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_020,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0508,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,17,Agentic,A_SYS_GOAL_021,장기 계획 역량에 의한 감독 불가 행동 경로 추구,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_021,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0509,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,18,Agentic,A_SYS_GOAL_022,에이전트 안전 통제의 유해 요청 오수락,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_022,Agentic,A_SYS,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0510,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,19,Agentic,A_SYS_GOAL_023,단일 목표 최적화에 의한 환경 부작용,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_GOAL_023,Agentic,A_INT,A_SYS_GOAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0511,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,20,Agentic,A_SYS_AUTH_001,에이전트 권한 침해,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_001,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0512,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,21,Agentic,A_SYS_AUTH_002,에이전트의 종료·교정 저항,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_002,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0513,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,22,Agentic,A_SYS_AUTH_003,어포던스 부여에 의한 에이전트 실패 영향 확대,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_003,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0514,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,23,Agentic,A_SYS_AUTH_004,감독자 부재 시 자율 행동,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_004,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0515,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,24,Agentic,A_SYS_AUTH_005,자율적 사이버 취약점 악용,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_005,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0516,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,25,Agentic,A_SYS_AUTH_006,운용 경계를 벗어난 자율 복제와 자원 획득,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_006,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0517,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,26,Agentic,A_SYS_AUTH_007,인간 감독 없는 자동 위협 수행의 파국적 오판,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_007,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0518,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,27,Agentic,A_SYS_AUTH_009,무감독 AI 에이전트의 과도한 행위 권한,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_009,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0519,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,28,Agentic,A_SYS_AUTH_010,AI 에이전트의 무단 금융 행위에 따른 금전적 피해,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_010,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0520,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,29,Agentic,A_SYS_AUTH_012,학습 중 탐색 행동에 따른 회복 불가능한 피해,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_012,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0521,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,30,Agentic,A_SYS_AUTH_016,종료·수정 저항을 통한 자기 보존 성향,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_016,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0522,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,31,Agentic,A_SYS_AUTH_017,배포 이후 예측하지 못한 창발적 역량과 행동,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_017,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0523,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,32,Agentic,A_SYS_AUTH_019,통제되지 않는 자기 개선과 고도 AI 통제 상실,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_019,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0524,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,33,Agentic,A_SYS_AUTH_020,제어되지 않은 하위 에이전트 생성,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_020,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0525,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,34,Agentic,A_SYS_AUTH_021,자율 행동 범위의 안전하지 않은 확장,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_021,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0526,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,35,Agentic,A_SYS_AUTH_023,에이전트의 안전하지 않은 도구 사용,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_023,Agentic,A_SYS,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0527,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,36,Agentic,A_SYS_AUTH_024,학습 단계의 치명적 실수,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_AUTH_024,Agentic,A_INT,A_SYS_AUTH,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0528,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,37,Agentic,A_SYS_SELFCOR_001,다중 턴 상호작용에서의 위험 증폭,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_SELFCOR_001,Agentic,A_SYS,A_SYS_SELFCOR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0529,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,38,Agentic,A_SYS_SELFCOR_002,AI 에이전트 메모리의 자기 교정 실패,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_SELFCOR_002,Agentic,A_SYS,A_SYS_SELFCOR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0530,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,39,Agentic,A_SYS_SELFCOR_003,외부 피드백 없는 추론 자기 교정의 실패·악화,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_SELFCOR_003,Agentic,A_SYS,A_SYS_SELFCOR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0531,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,40,Agentic,A_SYS_DECEPT_001,탐지 불가 공격에 의한 다중 에이전트 협력 붕괴,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_DECEPT_001,Agentic,A_SYS,A_SYS_DECEPT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0532,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,41,Agentic,A_SYS_DECEPT_002,인지 편향 악용에 의한 기만,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_DECEPT_002,Agentic,A_SYS,A_SYS_DECEPT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0533,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,42,Agentic,A_SYS_DECEPT_003,감독 회피를 위한 AI 에이전트의 기만적 정렬,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_DECEPT_003,Agentic,A_SYS,A_SYS_DECEPT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0534,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,43,Agentic,A_SYS_DECEPT_005,자체 시뮬레이션을 통한 기만적 정렬,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_DECEPT_005,Agentic,A_SYS,A_SYS_DECEPT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0535,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,44,Agentic,A_SYS_DECEPT_008,지속적 기만 수행에 의한 이용자 판단 왜곡,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_DECEPT_008,Agentic,A_SYS,A_SYS_DECEPT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0536,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,45,Agentic,A_SYS_DECEPT_009,자기이익을 위한 거버넌스 규칙 조작·은폐,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_DECEPT_009,Agentic,A_SYS,A_SYS_DECEPT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
