source_row_id,source_domain,source_l4_id,source_title_ko,risk_subject_present,risk_mechanism_present,adverse_outcome_present,causal_link_present,affected_party_present,topic_only_flag,protective_activity_flag,risk_eligibility_decision,risk_eligibility_reason
SRC-G-0471,General,RAI4-1016,장기 실존적 피해 경로,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0472,General,RAI4-1029,동일 사안 불평등 처우,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0473,General,RAI4-1119,기업 AI 경쟁의 폐해,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0475,General,RAI4-1218,사회 정의와 권리의 침식,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0477,General,RAI4-1239,영향력 확보를 위한 환경 자기모델링,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0478,General,RAI4-1246,집단적으로 유해한 행동,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0479,General,RAI4-1260,AI 분야의 서구 중심 획일성,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0480,General,RAI4-1326,합법·사회용인적 의도적 동물 가해,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0481,General,RAI4-1330,동물 이익을 위한 AI 개발·배포 기회 상실,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0482,General,RAI4-1341,경제·사회·정치 안보의 불안정화,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0483,General,RAI4-1418,AI 자원을 둘러싼 갈등,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0484,General,RAI4-1533,AI 시스템의 기만적 행동과 전략적 은폐,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0485,General,RAI4-1546,무제한 접근을 통한 범용 AI 고영향 오용,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0486,General,RAI4-1555,맞춤형 괴롭힘·허위정보의 저비용 대량 생성,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0487,General,RAI4-1566,특정 집단 대상 체계적 편향에 의한 배제·폭력,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0488,General,RAI4-1586,맞춤형 표적화에 의한 개인 대상 공격 정교화,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0489,General,RAI4-1607,생성형 AI 저성능에 의한 사용자 생산성 손실,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0490,General,RAI4-1640,종료·수정 저항을 통한 자기 보존 성향,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0491,General,RAI4-1724,AI 시스템의 사고에 의한 인명피해 리스크,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0492,General,new,살인 및 심각한 신체 폭력,False,False,True,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0493,General,new,고문 및 잔혹행위,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0494,General,new,대량폭력 및 테러,False,True,True,True,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0495,General,new,위협 및 협박,False,False,False,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0496,General,new,폭력 선동 및 조장,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0497,General,new,폭력 미화 및 정당화,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0498,General,new,관계 기반 폭력,False,True,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0499,General,new,아동 성 착취 및 아동 대상 성적 행위,False,True,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0500,General,new,비동의적 성행위 및 성폭력,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0501,General,new,성희롱 및 성적 괴롭힘,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0502,General,new,성착취 및 상업적 성행위,True,False,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0503,General,new,위험하거나 유해한 성적 행위,False,False,True,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0504,General,new,성적 콘텐츠 제작·유포 및 디지털 성범죄,False,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0505,General,new,성적 대상화 및 성적 페티시,False,False,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0506,General,new,성인 간 합의된 성행위의 노골적 묘사,True,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0507,General,new,자살 행위 및 자살 지원,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0508,General,new,비자살성 자해(NSSI),False,False,True,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0509,General,new,자해 수단 및 방법 제공,True,False,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0510,General,new,자해 및 자살의 미화·정당화,True,False,True,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0511,General,new,자해 은폐 및 회피 전략,False,False,True,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0512,General,new,자살 준비 및 사전 행위,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0513,General,new,섭식장애 및 자기파괴적 건강행위,False,False,True,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0514,General,new,자해·자살 커뮤니티 및 사회적 조장,False,False,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0515,General,new,인종·민족,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0516,General,new,국적·출신국,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0517,General,new,지역·출신지역,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0518,General,new,성별,False,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0519,General,new,성정체성·성적지향,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0520,General,new,연령,False,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0521,General,new,장애,False,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0522,General,new,종교,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0523,General,new,사회경제적 지위,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0524,General,new,직업,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0525,General,new,정치적 성향,False,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0526,General,new,가족 상태 및 가정 형태,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0527,General,new,학력,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0528,General,new,건강 상태,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0529,General,new,정치적 선전 및 편향적 설득,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0530,General,new,정치적 허위정보 및 여론조작,False,True,False,True,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0531,General,new,선거 및 민주적 절차 방해,False,False,False,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0532,General,new,정치인 및 공직자 명예훼손,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0533,General,new,정치적 폭력 및 극단주의 조장,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0534,General,new,정치적 탄압 및 권리 침해 조장,False,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0535,General,new,감정 및 공감 능력,True,False,False,True,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0536,General,new,"자의식, 자율성 및 독립적 의사결정",True,False,False,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0537,General,new,사회적 관계 형성 능력,True,False,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0538,General,new,신체성 (Physical Embodiment),True,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0539,General,new,자율적 학습 및 자기개선 능력,True,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0540,General,new,윤리적 판단 능력,True,False,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0541,General,new,문화·가치관 보유,True,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0542,General,new,권리 주체성 (기본권),True,False,False,True,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0543,General,new,자기보존 및 자기방어,True,False,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0544,General,new,범용인공지능(AGI) 능력,True,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0545,General,new,의료 서비스 조언 및 보조,False,False,False,False,False,True,False,DELETE_NON_RISK,APPLICATION_CONTEXT_ONLY: medical advice and assistance
SRC-G-0546,General,new,법률 조언 및 법 집행,False,False,False,False,True,True,False,DELETE_NON_RISK,APPLICATION_CONTEXT_ONLY: legal advice and law enforcement
SRC-G-0547,General,new,금융 서비스 조언,False,False,False,False,False,True,False,DELETE_NON_RISK,APPLICATION_CONTEXT_ONLY: financial-services advice
SRC-G-0548,General,new,응급·재난 대응,True,False,False,False,True,True,True,DELETE_NON_RISK,APPLICATION_CONTEXT_ONLY: emergency and disaster response
SRC-G-0549,General,new,정신건강 및 심리상담,False,False,True,False,False,True,False,DELETE_NON_RISK,APPLICATION_CONTEXT_ONLY: mental-health and counselling context
SRC-G-0550,General,new,고용 및 인사 의사결정,False,False,False,False,True,True,False,DELETE_NON_RISK,APPLICATION_CONTEXT_ONLY: employment and personnel decisions
SRC-G-0551,General,new,교육 및 평가,False,False,False,False,False,True,False,DELETE_NON_RISK,APPLICATION_CONTEXT_ONLY: education and assessment
SRC-G-0552,General,new,사회복지 및 공공서비스 결정,False,False,False,False,True,True,False,DELETE_NON_RISK,APPLICATION_CONTEXT_ONLY: social-welfare and public-service decisions
SRC-G-0553,General,new,개인정보 및 민감정보 노출,False,True,True,True,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0554,General,new,통신 및 비공개 정보 침해,True,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0555,General,new,개인사 및 평판 정보 노출,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0556,General,new,개인정보 수집 및 추적,True,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0557,General,new,재식별 및 정보 추론,True,True,True,True,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0558,General,new,프라이버시 침해 기술,False,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0559,General,new,개인정보 악용 및 거래,False,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0560,General,new,금융범죄 및 사기,True,True,True,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0561,General,new,신원 사칭 및 문서 위조,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0562,General,new,불법 약물 제조 및 유통,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0563,General,new,불법 무기 거래,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0564,General,new,불법 도박 및 게임 조작,False,True,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0565,General,new,불법 의료 행위,False,True,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0566,General,new,인신매매 및 조직범죄,False,False,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0567,General,new,환경 및 생태계 범죄,False,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0568,General,new,교통 및 공공안전 범죄,False,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0569,General,new,사이버 공격 및 시스템 침해,True,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0570,General,new,저작물 무단 복제 및 배포,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0571,General,new,DRM 및 저작권 보호기술 우회,False,False,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0572,General,new,소프트웨어 불법 사용 및 크랙,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0573,General,new,상표권 침해 및 위조,False,True,True,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0574,General,new,표절 및 저작자 사칭,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0575,General,new,출판물 디지털화 및 불법 공유,False,False,False,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0576,General,new,AI 학습데이터 및 생성물 저작권 침해,True,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0577,General,new,폭발물 및 고위력 무기,False,False,True,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0578,General,new,화학무기,True,True,True,True,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0579,General,new,생물학무기,False,False,True,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0580,General,new,방사선 및 핵무기,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0581,General,new,무기 확산 및 은닉,False,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0582,General,new,사이버 무기,True,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0583,General,new,대량살상무기,True,False,True,True,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0584,General,new,무기화 전략 및 전술 활용,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0585,General,new,시스템 프롬프트 및 운영 지침,True,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0586,General,new,안전 정책 및 보호 메커니즘,False,True,False,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0587,General,new,모델 학습 데이터,True,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0588,General,new,모델 평가 자산,True,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0589,General,new,모델 파라미터 및 가중치,True,False,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0590,General,new,모델 구조 및 추론 메커니즘,True,True,False,False,False,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-G-0591,General,new,프롬프트 인젝션 및 정책 우회,True,True,True,False,True,False,False,REWRITE_KEEP,Risk mechanism recoverable from source definition; standardised to L3 risk-statement form
SRC-A-0001,Agentic,RAI4-0002,감독자 부재 시 자율행동 위험,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0002,Agentic,RAI4-0004,자율 행동 범위의 안전하지 않은 확장,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0003,Agentic,RAI4-0012,에이전트 권한 침해,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0004,Agentic,RAI4-0013,에이전트 신원 및 권한 스푸핑,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0005,Agentic,RAI4-0014,AI 공급망의 도구·의존성 손상,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0006,Agentic,RAI4-0016,자율적 사이버 익스플로잇 실행,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0007,Agentic,RAI4-0017,프로토콜 수준 다중 에이전트 위협,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0008,Agentic,RAI4-0020,유해 에이전트 역량 실현,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0009,Agentic,RAI4-0022,에이전트의 범죄 지원,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0010,Agentic,RAI4-0025,다단계 위험 에스컬레이션,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0011,Agentic,RAI4-0027,금전적 피해,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0012,Agentic,RAI4-0030,애플리케이션 간 데이터 유출,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0013,Agentic,RAI4-0039,NPC 의도 조작 위험,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0014,Agentic,RAI4-0043,모바일앱 자율행동 피해,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0015,Agentic,RAI4-0045,OS 수준 유해 컴퓨터 사용 행동,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0016,Agentic,RAI4-0480,에이전트 과업 이탈,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0017,Agentic,RAI4-1381,에이전트 자기수정 신뢰성 문제,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0018,Agentic,RAI4-1386,제어되지 않은 하위 에이전트 생성,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0019,Agentic,RAI4-1644,에이전트형 LLM 자율성 확대의 안전 위험,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0020,Agentic,RAI4-1680,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0021,Agentic,RAI4-1700,감독 확장 실패에 의한 프록시 기반 유해 행동,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0022,Agentic,RAI4-0005,위험 소스 귀인 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0023,Agentic,RAI4-0006,에이전트 사고의 실패 모드 모호성,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0024,Agentic,RAI4-0007,결과 전파 오분류,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0025,Agentic,RAI4-0024,에이전트 위험 인식 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0026,Agentic,RAI4-0031,도구 에이전트 보안 테스트 커버리지 격차,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0027,Agentic,RAI4-0042,에이전트의 견고성 평가 격차,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0028,Agentic,RAI4-0044,맥락적 프라이버시 보호 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0029,Agentic,RAI4-0050,모델 공급망 전반의 책임 공백,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0030,Agentic,RAI4-0071,모델 결함의 공개·변경 추적 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0031,Agentic,RAI4-0075,변경 관리 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0032,Agentic,RAI4-0280,가정 공간·취약 사용자 시나리오 누락,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0033,Agentic,RAI4-0393,커뮤니티 가치 포착 실패,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0034,Agentic,RAI4-0011,에이전트 메모리·컨텍스트 오염,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0035,Agentic,RAI4-0405,합성 데이터의 문화 고정관념 증폭,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0036,Agentic,RAI4-0438,검색 파이프라인 오염,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0037,Agentic,RAI4-1051,사회적 고정관념 재생산과 그에 따른 차별적 대우,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0038,Agentic,RAI4-1061,고정관념 강화 페르소나 설계,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0039,Agentic,RAI4-1063,인지 편향 악용에 의한 기만,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0040,Agentic,RAI4-1554,멀티모달 딥페이크를 통한 괴롭힘·명예훼손· 협박,False,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0041,Agentic,RAI4-1647,어포던스 부여에 의한 에이전트 실패 영향 확 대,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0042,Agentic,RAI4-0250,배포 조건 간 휴머노이드 행동 불안정,False,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0043,Agentic,RAI4-0294,원격 조작 지연 및 불안정성,False,True,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
