l4_id,stage1_status,stage1_l3_id,stage2_status,stage2_l3_id,changed
RAI4-0878,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-0879,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0880,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-0881,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0882,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-0883,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0884,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0885,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0886,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-0887,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-01,True
RAI4-0888,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0889,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-0890,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0891,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-0892,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-0893,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0894,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-0895,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-0896,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-0897,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0898,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0899,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0900,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-0901,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-0902,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0903,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0904,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0905,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-0906,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0907,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0908,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-0909,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-0910,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0911,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0912,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-0913,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0914,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-0915,algorithm_proposed,RAI3-G-INT-08,stage1_algorithm_proposed,RAI3-G-INT-08,True
RAI4-0916,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0917,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0918,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-0919,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-0920,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-0921,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-0922,algorithm_proposed,RAI3-G-INT-06,stage1_algorithm_proposed,RAI3-G-INT-06,True
RAI4-0923,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-0924,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-0925,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-0926,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0927,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0928,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-0929,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-0930,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-0931,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0932,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-0933,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0934,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-0935,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-0936,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-0937,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-0938,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0939,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-0940,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-0941,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-0942,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-0943,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-0944,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0945,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0946,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-0947,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-0948,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-0949,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-0950,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-0951,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0952,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-0953,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0954,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-0955,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0956,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-03,True
RAI4-0957,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-0958,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-0959,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0960,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0961,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-0962,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-0963,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0964,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0965,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-0966,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0967,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-0968,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0969,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-0970,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-0971,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0972,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-0973,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0974,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-0975,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-0976,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-0977,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0978,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0979,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0980,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-0981,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0982,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-0983,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-0984,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-0985,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0986,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0987,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0988,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-0989,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0990,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-0991,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0992,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0993,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-0994,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-0995,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0996,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-0997,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-0998,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-0999,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1000,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1001,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1002,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1003,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1004,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1005,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1006,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-02,True
RAI4-1007,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1008,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1009,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1010,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1011,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1012,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1013,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-02,True
RAI4-1014,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1015,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1016,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1017,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1018,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1019,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1020,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1021,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1022,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1023,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1024,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1025,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-01,True
RAI4-1026,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1027,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1028,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1029,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1030,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1031,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1032,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1033,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1034,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1035,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1036,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1037,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1038,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1039,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1040,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1041,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1042,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1043,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1044,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1045,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1046,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1047,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1048,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1049,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1050,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1051,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1052,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1053,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1054,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1055,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1056,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1057,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1058,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1059,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1060,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1061,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1062,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1063,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1064,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1065,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1066,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1067,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1068,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1069,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1070,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1071,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1072,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1073,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1074,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1075,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1076,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1077,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1078,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1079,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1080,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1081,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1082,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1083,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1084,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1085,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1086,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1087,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1088,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1089,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1090,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1091,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1092,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1093,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1094,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1095,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1096,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1097,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1098,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1099,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1100,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1101,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1102,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1103,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1104,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1105,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1106,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1107,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1108,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1109,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1110,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1111,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1112,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1113,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1114,algorithm_proposed,RAI3-G-INT-09,stage1_algorithm_proposed,RAI3-G-INT-09,True
RAI4-1115,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1116,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1117,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1118,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1119,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1120,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1121,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1122,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1123,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1124,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1125,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1126,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1127,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1128,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1129,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1130,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1131,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1132,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1133,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1134,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1135,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1136,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1137,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-01,True
RAI4-1138,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-1139,algorithm_proposed,RAI3-G-INT-06,stage1_algorithm_proposed,RAI3-G-INT-06,True
RAI4-1140,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1141,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1142,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-03,True
RAI4-1143,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1144,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1145,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1146,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1147,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1148,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1149,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1150,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1151,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1152,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1153,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1154,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1155,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1156,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1157,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1158,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1159,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1160,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1161,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1162,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1163,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1164,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1165,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1166,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1167,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-1168,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1169,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1170,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1171,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1172,algorithm_proposed,RAI3-G-INT-11,stage1_algorithm_proposed,RAI3-G-INT-11,True
RAI4-1173,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1174,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1175,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
