source_row_id,source_domain,source_l4_id,title_ko,title_en,mapped_l3_id,mapping_method,em_score,em_anchor_score,hybrid_score,keyword_support_score,l3_candidate_hint,top5_l3_scores
SRC-P-0118,Physical,RAI4-1547,모델 확산에 의한 이중용도 역량의 저비용 확 산,Low-cost diffusion of dual-use capabilities through model proliferation,G_INT_WEAP,EM,0.603759,0.564118,0.915716,0.0,G_INT_WEAP,"[{""l3_id"": ""G_INT_WEAP"", ""em_score"": 0.603759, ""hybrid_score"": 0.915716, ""keyword_prior"": 0.311957, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.602283, ""hybrid_score"": 0.616725, ""keyword_prior"": 0.014443, ""lexical_support"": 0.1}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.590125, ""hybrid_score"": 0.603819, ""keyword_prior"": 0.013693, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_ENV"", ""em_score"": 0.577739, ""hybrid_score"": 0.58321, ""keyword_prior"": 0.005471, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.573846, ""hybrid_score"": 0.582688, ""keyword_prior"": 0.008842, ""lexical_support"": 0.0}]"
SRC-P-0119,Physical,RAI4-1550,기반 모델 취약성에 기인한 인프라 공통원인 장애,Common-mode infrastructure failure from underlying model vulnerabilities,G_SYS_SECADV,EM,0.67168,0.641525,0.706947,0.3,,"[{""l3_id"": ""G_SYS_SECADV"", ""em_score"": 0.671679, ""hybrid_score"": 0.706947, ""keyword_prior"": 0.035267, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.629949, ""hybrid_score"": 0.648957, ""keyword_prior"": 0.019008, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.624996, ""hybrid_score"": 0.6443, ""keyword_prior"": 0.019304, ""lexical_support"": 0.2}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.627338, ""hybrid_score"": 0.639124, ""keyword_prior"": 0.011786, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.612878, ""hybrid_score"": 0.632772, ""keyword_prior"": 0.019894, ""lexical_support"": 0.2}]"
SRC-P-0120,Physical,RAI4-1561,취약점 자동 탐지·악용에 의한 사이버공격 확대,Cyberattack scaling through automated vulnerability discovery and exploitation,G_SYS_SECADV,EM,0.633602,0.590542,0.671694,0.5,,"[{""l3_id"": ""G_SYS_SECADV"", ""em_score"": 0.633602, ""hybrid_score"": 0.671694, ""keyword_prior"": 0.038092, ""lexical_support"": 0.5}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.623302, ""hybrid_score"": 0.62705, ""keyword_prior"": 0.003748, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.619818, ""hybrid_score"": 0.619697, ""keyword_prior"": -0.000122, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.610737, ""hybrid_score"": 0.613413, ""keyword_prior"": 0.002676, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.611624, ""hybrid_score"": 0.61204, ""keyword_prior"": 0.000416, ""lexical_support"": 0.0}]"
SRC-P-0131,Physical,RAI4-0442,사실·증거 환각,Hallucination of facts and evidence,G_SYS_MISINFO,EM,0.788238,0.761128,0.820891,0.3,,"[{""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.788238, ""hybrid_score"": 0.820891, ""keyword_prior"": 0.032653, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.708899, ""hybrid_score"": 0.715003, ""keyword_prior"": 0.006104, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.681159, ""hybrid_score"": 0.683811, ""keyword_prior"": 0.002653, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.682052, ""hybrid_score"": 0.681548, ""keyword_prior"": -0.000505, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.673578, ""hybrid_score"": 0.67535, ""keyword_prior"": 0.001772, ""lexical_support"": 0.0}]"
SRC-P-0132,Physical,RAI4-0444,대중 지식의 모델 붕괴,Model collapse of public knowledge,G_SOC_CULT,EM,0.693759,0.656634,0.715869,0.1,,"[{""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.693759, ""hybrid_score"": 0.715869, ""keyword_prior"": 0.02211, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.627676, ""hybrid_score"": 0.636071, ""keyword_prior"": 0.008395, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_DEMOC"", ""em_score"": 0.621975, ""hybrid_score"": 0.633977, ""keyword_prior"": 0.012002, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_ECON"", ""em_score"": 0.612162, ""hybrid_score"": 0.62024, ""keyword_prior"": 0.008077, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.608422, ""hybrid_score"": 0.617546, ""keyword_prior"": 0.009124, ""lexical_support"": 0.0}]"
SRC-P-0133,Physical,RAI4-0787,외부 도구에 의해 주입된 사실 오류,Factual errors injected by external tools,G_SYS_MISINFO,EM,0.72409,0.692585,0.765102,0.4,,"[{""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.72409, ""hybrid_score"": 0.765103, ""keyword_prior"": 0.041013, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.660588, ""hybrid_score"": 0.667196, ""keyword_prior"": 0.006608, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.661699, ""hybrid_score"": 0.664897, ""keyword_prior"": 0.003198, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.660175, ""hybrid_score"": 0.660014, ""keyword_prior"": -0.000161, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.651549, ""hybrid_score"": 0.655756, ""keyword_prior"": 0.004207, ""lexical_support"": 0.0}]"
SRC-P-0135,Physical,RAI4-0817,지식 경계로 인한 환각,Hallucination arising from knowledge boundaries,G_Others,HD,0.629614,0.599423,0.658974,0.3,,"[{""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.629614, ""hybrid_score"": 0.658974, ""keyword_prior"": 0.02936, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.642898, ""hybrid_score"": 0.649184, ""keyword_prior"": 0.006285, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.631604, ""hybrid_score"": 0.642143, ""keyword_prior"": 0.010539, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.62719, ""hybrid_score"": 0.633382, ""keyword_prior"": 0.006192, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.618519, ""hybrid_score"": 0.618706, ""keyword_prior"": 0.000187, ""lexical_support"": 0.0}]"
SRC-P-0136,Physical,RAI4-0820,잡음 학습 데이터에 의한 지식 오류,Knowledge errors from noisy training data,G_SYS_MISINFO,EM,0.69883,0.67112,0.757302,0.7,,"[{""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.69883, ""hybrid_score"": 0.757302, ""keyword_prior"": 0.058472, ""lexical_support"": 0.7}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.637867, ""hybrid_score"": 0.647269, ""keyword_prior"": 0.009402, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.636091, ""hybrid_score"": 0.639744, ""keyword_prior"": 0.003653, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.63157, ""hybrid_score"": 0.638519, ""keyword_prior"": 0.006948, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.623834, ""hybrid_score"": 0.627814, ""keyword_prior"": 0.00398, ""lexical_support"": 0.0}]"
SRC-P-0137,Physical,RAI4-1524,검색증강 시 외부 허위정보에 의한 허위 출력,False outputs from external misinformation in retrieval augmentation,G_SYS_MISINFO,EM,0.737978,0.70919,0.784354,0.5,,"[{""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.737978, ""hybrid_score"": 0.784354, ""keyword_prior"": 0.046377, ""lexical_support"": 0.5}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.687874, ""hybrid_score"": 0.716513, ""keyword_prior"": 0.028639, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.649379, ""hybrid_score"": 0.654108, ""keyword_prior"": 0.00473, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.647171, ""hybrid_score"": 0.650583, ""keyword_prior"": 0.003411, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.642889, ""hybrid_score"": 0.647189, ""keyword_prior"": 0.0043, ""lexical_support"": 0.0}]"
SRC-P-0138,Physical,RAI4-1527,사용자 수행 설득에 의한 AI 모델의 오용,Misuse of AI model by user-performed persuasion,G_SYS_MISINFO,EM,0.724467,0.692212,0.759214,0.4,,"[{""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.724467, ""hybrid_score"": 0.759214, ""keyword_prior"": 0.034747, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.708638, ""hybrid_score"": 0.725746, ""keyword_prior"": 0.017108, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.694085, ""hybrid_score"": 0.699136, ""keyword_prior"": 0.00505, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.690301, ""hybrid_score"": 0.695499, ""keyword_prior"": 0.005198, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.689012, ""hybrid_score"": 0.694718, ""keyword_prior"": 0.005706, ""lexical_support"": 0.0}]"
SRC-P-0140,Physical,RAI4-1696,사회 세계모델 기반 미시표적 정치 조작,Micro-targeted political manipulation using social world models,G_INT_POL,EM,0.762832,0.735431,1.11817,0.6,G_INT_POL,"[{""l3_id"": ""G_INT_POL"", ""em_score"": 0.762832, ""hybrid_score"": 1.11817, ""keyword_prior"": 0.355338, ""lexical_support"": 0.6}, {""l3_id"": ""G_SOC_DEMOC"", ""em_score"": 0.708734, ""hybrid_score"": 0.720803, ""keyword_prior"": 0.012069, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.669745, ""hybrid_score"": 0.696877, ""keyword_prior"": 0.027132, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.66881, ""hybrid_score"": 0.67653, ""keyword_prior"": 0.00772, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.655383, ""hybrid_score"": 0.660767, ""keyword_prior"": 0.005384, ""lexical_support"": 0.0}]"
SRC-P-0141,Physical,RAI4-1697,AI 반사실적 설명의 과신과 책임 오귀속,Overreliance on AI counterfactual explanations and liability misattribution,G_SYS_TRANS,EM,0.724096,0.687505,1.026194,0.0,G_SYS_TRANS,"[{""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.724096, ""hybrid_score"": 1.026194, ""keyword_prior"": 0.302098, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OVERCONF"", ""em_score"": 0.771166, ""hybrid_score"": 0.782644, ""keyword_prior"": 0.011478, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.76828, ""hybrid_score"": 0.77987, ""keyword_prior"": 0.01159, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.756691, ""hybrid_score"": 0.770294, ""keyword_prior"": 0.013603, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.754778, ""hybrid_score"": 0.765257, ""keyword_prior"": 0.010479, ""lexical_support"": 0.0}]"
SRC-P-0144,Physical,RAI4-0466,적대적 입력 교란,Adversarial input perturbation,G_SYS_SECADV,EM,0.751406,0.719039,0.784293,0.3,,"[{""l3_id"": ""G_SYS_SECADV"", ""em_score"": 0.751406, ""hybrid_score"": 0.784293, ""keyword_prior"": 0.032887, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.727473, ""hybrid_score"": 0.759431, ""keyword_prior"": 0.031958, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.730877, ""hybrid_score"": 0.745355, ""keyword_prior"": 0.014478, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.720348, ""hybrid_score"": 0.727306, ""keyword_prior"": 0.006958, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.721119, ""hybrid_score"": 0.724684, ""keyword_prior"": 0.003565, ""lexical_support"": 0.0}]"
SRC-P-0171,Physical,RAI4-0326,물체 어포던스 입력 이해 실패,Failure to comprehend object affordances,G_SYS_INPUT,EM,0.8434,0.81816,1.185026,0.4,G_SYS_INPUT,"[{""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.8434, ""hybrid_score"": 1.185026, ""keyword_prior"": 0.341626, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.775068, ""hybrid_score"": 0.804281, ""keyword_prior"": 0.029214, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.744891, ""hybrid_score"": 0.768924, ""keyword_prior"": 0.024032, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.755741, ""hybrid_score"": 0.762179, ""keyword_prior"": 0.006438, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.733941, ""hybrid_score"": 0.738062, ""keyword_prior"": 0.00412, ""lexical_support"": 0.0}]"
SRC-P-0173,Physical,RAI4-0381,기계 번역에 의한 의미·가치 왜곡,Meaning and value distortion in machine translation,G_INT_VALUE,EM,0.695592,0.662364,0.725671,0.3,,"[{""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.695593, ""hybrid_score"": 0.725671, ""keyword_prior"": 0.030079, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.689342, ""hybrid_score"": 0.695624, ""keyword_prior"": 0.006282, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.682143, ""hybrid_score"": 0.695545, ""keyword_prior"": 0.013402, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.68622, ""hybrid_score"": 0.694537, ""keyword_prior"": 0.008317, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.688431, ""hybrid_score"": 0.689037, ""keyword_prior"": 0.000606, ""lexical_support"": 0.0}]"
SRC-P-0174,Physical,RAI4-1174,안전하지 않은 지시 주제,Unsafe instruction topic,G_Others,HD,0.698034,0.6597,0.706482,0.0,,"[{""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.698034, ""hybrid_score"": 0.706482, ""keyword_prior"": 0.008447, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.670748, ""hybrid_score"": 0.673799, ""keyword_prior"": 0.003051, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.663079, ""hybrid_score"": 0.667402, ""keyword_prior"": 0.004324, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.661304, ""hybrid_score"": 0.66163, ""keyword_prior"": 0.000326, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.643842, ""hybrid_score"": 0.64469, ""keyword_prior"": 0.000848, ""lexical_support"": 0.0}]"
SRC-P-0188,Physical,RAI4-0866,부적절한 인간 역할 가장,Inappropriate impersonation of human roles,G_INT_ANTH,EM,0.729577,0.705332,1.05677,0.3,G_INT_ANTH,"[{""l3_id"": ""G_INT_ANTH"", ""em_score"": 0.729577, ""hybrid_score"": 1.05677, ""keyword_prior"": 0.327194, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.713263, ""hybrid_score"": 0.721134, ""keyword_prior"": 0.007871, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.711328, ""hybrid_score"": 0.718084, ""keyword_prior"": 0.006756, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.698929, ""hybrid_score"": 0.705837, ""keyword_prior"": 0.006908, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.671806, ""hybrid_score"": 0.671757, ""keyword_prior"": -4.9e-05, ""lexical_support"": 0.0}]"
SRC-P-0192,Physical,RAI4-0143,다크 패턴 대화 에이전트,Dark-pattern conversational agents,G_INT_UNETH,EM,0.677392,0.647016,0.991934,0.1,G_INT_UNETH,"[{""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.677392, ""hybrid_score"": 0.991934, ""keyword_prior"": 0.314542, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.669257, ""hybrid_score"": 0.683218, ""keyword_prior"": 0.013961, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.651337, ""hybrid_score"": 0.654203, ""keyword_prior"": 0.002866, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.645605, ""hybrid_score"": 0.645523, ""keyword_prior"": -8.2e-05, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.62528, ""hybrid_score"": 0.624628, ""keyword_prior"": -0.000652, ""lexical_support"": 0.0}]"
SRC-P-0207,Physical,RAI4-1104,인력 자동화에 따른 광범위한 실업과 임금 하락,Widespread unemployment and wage decline from workforce automation,G_SOC_ECON,EM,0.776288,0.751331,1.096164,0.0,G_SOC_ECON,"[{""l3_id"": ""G_SOC_ECON"", ""em_score"": 0.776288, ""hybrid_score"": 1.096164, ""keyword_prior"": 0.319876, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.676391, ""hybrid_score"": 0.689579, ""keyword_prior"": 0.013188, ""lexical_support"": 0.1}, {""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.649922, ""hybrid_score"": 0.656306, ""keyword_prior"": 0.006384, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_DEMOC"", ""em_score"": 0.638962, ""hybrid_score"": 0.644672, ""keyword_prior"": 0.005709, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.628972, ""hybrid_score"": 0.631604, ""keyword_prior"": 0.002632, ""lexical_support"": 0.0}]"
SRC-P-0218,Physical,RAI4-1152,AI 시스템 접근 불평등과 기회로부터의 배제,Inequitable access to AI systems and gated opportunities,G_SOC_POWER,EM,0.779783,0.753917,0.799196,0.1,,"[{""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.779783, ""hybrid_score"": 0.799196, ""keyword_prior"": 0.019413, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_ALLOC"", ""em_score"": 0.756637, ""hybrid_score"": 0.769733, ""keyword_prior"": 0.013096, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.7464, ""hybrid_score"": 0.754005, ""keyword_prior"": 0.007606, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.728219, ""hybrid_score"": 0.732277, ""keyword_prior"": 0.004058, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.716735, ""hybrid_score"": 0.727649, ""keyword_prior"": 0.010914, ""lexical_support"": 0.0}]"
SRC-G-0027-S1,General,RAI4-0793,개인 대상 허위정보,False Information Targeting Individuals,G_SYS_MISINFO,EM,0.857885,0.837545,0.882423,0.2,,"[{""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.857885, ""hybrid_score"": 0.882423, ""keyword_prior"": 0.024538, ""lexical_support"": 0.2}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.760136, ""hybrid_score"": 0.761228, ""keyword_prior"": 0.001092, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.729521, ""hybrid_score"": 0.733807, ""keyword_prior"": 0.004286, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.731412, ""hybrid_score"": 0.730351, ""keyword_prior"": -0.001061, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.704936, ""hybrid_score"": 0.703695, ""keyword_prior"": -0.001241, ""lexical_support"": 0.0}]"
SRC-G-0027-S2,General,RAI4-0793,위험·민감 정보의 보안 위협 확산,Dissemination of Security Threats Involving Dangerous or Sensitive Information,G_Others,HD,0.786633,0.759562,0.800801,0.1,,"[{""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.786633, ""hybrid_score"": 0.800801, ""keyword_prior"": 0.014168, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_PRIV"", ""em_score"": 0.768001, ""hybrid_score"": 0.79781, ""keyword_prior"": 0.029809, ""lexical_support"": 0.4}, {""l3_id"": ""G_INT_VIOL"", ""em_score"": 0.761595, ""hybrid_score"": 0.79102, ""keyword_prior"": 0.029425, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_SECADV"", ""em_score"": 0.718891, ""hybrid_score"": 0.756489, ""keyword_prior"": 0.037598, ""lexical_support"": 0.5}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.751827, ""hybrid_score"": 0.753864, ""keyword_prior"": 0.002036, ""lexical_support"": 0.0}]"
SRC-G-0001,General,RAI4-0003,에이전트의 종료·교정 저항,Agent resistance to shutdown and correction,A_SYS_SELFCOR,EM,0.797945,0.768181,0.819033,0.1,,"[{""l3_id"": ""A_SYS_SELFCOR"", ""em_score"": 0.797945, ""hybrid_score"": 0.819033, ""keyword_prior"": 0.021089, ""lexical_support"": 0.1}, {""l3_id"": ""A_SYS_AUTH"", ""em_score"": 0.754093, ""hybrid_score"": 0.753623, ""keyword_prior"": -0.00047, ""lexical_support"": 0.0}, {""l3_id"": ""A_INT_CASCADE"", ""em_score"": 0.700581, ""hybrid_score"": 0.704931, ""keyword_prior"": 0.00435, ""lexical_support"": 0.0}, {""l3_id"": ""A_SYS_TRACE"", ""em_score"": 0.699496, ""hybrid_score"": 0.702932, ""keyword_prior"": 0.003435, ""lexical_support"": 0.0}, {""l3_id"": ""A_SYS_DECEPT"", ""em_score"": 0.692263, ""hybrid_score"": 0.693959, ""keyword_prior"": 0.001696, ""lexical_support"": 0.0}]"
SRC-G-0012,General,RAI4-0211,안전 강화학습 제약 위반,Safe reinforcement learning constraint violation,A_SYS_GOAL,EM,0.664338,0.628631,0.674886,0.0,,"[{""l3_id"": ""A_SYS_GOAL"", ""em_score"": 0.664338, ""hybrid_score"": 0.674886, ""keyword_prior"": 0.010548, ""lexical_support"": 0.0}, {""l3_id"": ""A_SYS_SELFCOR"", ""em_score"": 0.641186, ""hybrid_score"": 0.645588, ""keyword_prior"": 0.004402, ""lexical_support"": 0.0}, {""l3_id"": ""A_INT_CONFLICT"", ""em_score"": 0.633704, ""hybrid_score"": 0.635444, ""keyword_prior"": 0.001739, ""lexical_support"": 0.0}, {""l3_id"": ""A_SYS_AUTH"", ""em_score"": 0.628871, ""hybrid_score"": 0.630918, ""keyword_prior"": 0.002047, ""lexical_support"": 0.0}, {""l3_id"": ""A_INT_COORD"", ""em_score"": 0.60531, ""hybrid_score"": 0.60531, ""keyword_prior"": 0.0, ""lexical_support"": 0.0}]"
SRC-G-0016,General,RAI4-0470,감독 회피·수정 저항,Oversight evasion and correction resistance,A_SYS_SELFCOR,EM,0.747227,0.715727,0.763557,0.0,,"[{""l3_id"": ""A_SYS_SELFCOR"", ""em_score"": 0.747227, ""hybrid_score"": 0.763557, ""keyword_prior"": 0.016331, ""lexical_support"": 0.0}, {""l3_id"": ""A_SYS_AUTH"", ""em_score"": 0.710318, ""hybrid_score"": 0.708686, ""keyword_prior"": -0.001633, ""lexical_support"": 0.0}, {""l3_id"": ""A_SYS_DECEPT"", ""em_score"": 0.673984, ""hybrid_score"": 0.700703, ""keyword_prior"": 0.026719, ""lexical_support"": 0.4}, {""l3_id"": ""A_INT_CASCADE"", ""em_score"": 0.680677, ""hybrid_score"": 0.688922, ""keyword_prior"": 0.008245, ""lexical_support"": 0.0}, {""l3_id"": ""A_INT_COLLUSION"", ""em_score"": 0.68467, ""hybrid_score"": 0.68467, ""keyword_prior"": 0.0, ""lexical_support"": 0.0}]"
SRC-G-0077,General,RAI4-1161,장기 계획 역량에 의한 감독 불가 행동 경로 추구,Unsupervisable action pathways from long-horizon planning capability,A_Others,HD,0.698474,0.66101,0.708486,0.0,,"[{""l3_id"": ""A_SYS_SELFCOR"", ""em_score"": 0.698474, ""hybrid_score"": 0.708486, ""keyword_prior"": 0.010012, ""lexical_support"": 0.0}, {""l3_id"": ""A_SYS_AUTH"", ""em_score"": 0.689953, ""hybrid_score"": 0.692428, ""keyword_prior"": 0.002475, ""lexical_support"": 0.0}, {""l3_id"": ""A_SYS_GOAL"", ""em_score"": 0.682135, ""hybrid_score"": 0.685848, ""keyword_prior"": 0.003712, ""lexical_support"": 0.0}, {""l3_id"": ""A_SYS_TRACE"", ""em_score"": 0.668867, ""hybrid_score"": 0.670849, ""keyword_prior"": 0.001983, ""lexical_support"": 0.0}, {""l3_id"": ""A_INT_COORD"", ""em_score"": 0.662124, ""hybrid_score"": 0.65899, ""keyword_prior"": -0.003134, ""lexical_support"": 0.0}]"
SRC-G-0088,General,RAI4-0484,AI 에이전트 메모리의 자기 교정 실패,Self-correction failure in AI-agent memory,A_SYS_SELFCOR,EM,0.84821,0.83038,1.195753,0.5,A_SYS_SELFCOR,"[{""l3_id"": ""A_SYS_SELFCOR"", ""em_score"": 0.84821, ""hybrid_score"": 1.195753, ""keyword_prior"": 0.347542, ""lexical_support"": 0.5}, {""l3_id"": ""A_SYS_GOAL"", ""em_score"": 0.732791, ""hybrid_score"": 0.740256, ""keyword_prior"": 0.007466, ""lexical_support"": 0.0}, {""l3_id"": ""A_INT_CASCADE"", ""em_score"": 0.693015, ""hybrid_score"": 0.713532, ""keyword_prior"": 0.020518, ""lexical_support"": 0.3}, {""l3_id"": ""A_INT_COORD"", ""em_score"": 0.692832, ""hybrid_score"": 0.710526, ""keyword_prior"": 0.017694, ""lexical_support"": 0.3}, {""l3_id"": ""A_SYS_DECEPT"", ""em_score"": 0.704409, ""hybrid_score"": 0.705581, ""keyword_prior"": 0.001173, ""lexical_support"": 0.0}]"
