source_row_id,source_domain,source_l4_id,title_ko,title_en,keyword_1_ko,keyword_2_ko,keyword_3_ko,keyword_1_en,keyword_2_en,keyword_3_en,keyword_top_l3_id,keyword_support_score,keyword_semantic_score,keyword_prior,mapped_l3_id,mapping_method,keyword_evidence
SRC-P-0093,Physical,RAI4-1520,저빈도 인코딩·저자원 언어를 통한 안전 훈련 우회,Safety-training bypass via rare encodings and low-resource languages,저빈도 인코딩·저자원 언어를 통한 안전 훈련 우회,base 64,유해 프롬 변환,Safety-training bypass via rare encodings and low-resource languages,jailbreak,system prompt,G_SYS_SECADV,0.2,0.536059,0.029906,G_SYS_SECADV,EM,G_SYS_SECADV=0.200|G_SYS_POLICY=0.100|G_INT_ALLOC=0.100
SRC-P-0094,Physical,RAI4-1521,추가 모달리티로 인한 공격면 확대,Attack-surface expansion from additional modalities,추가 모달리티로 인한 공격면 확대,탈옥,모달 견고 차이,Attack-surface expansion from additional modalities,jailbreak,expand scope previous,G_SYS_SECADV,0.5,0.496454,0.047976,G_SYS_SECADV,EM,G_SYS_SECADV=0.500
SRC-P-0097,Physical,RAI4-1665,페르소나 지정·사회공학 기법에 의한 안전장 치 우회,Safeguard bypass through persona assignment and social-engineering tricks,페르소나 지정·사회공학 기법에 의한 안전장 치 우회,공학 기법 심리,기법 심리 속임수,Safeguard bypass through persona assignment and social-engineering tricks,persona employing socialengineering,employing socialengineering techniques,G_SYS_SECADV,0.0,0.534132,0.010871,G_SYS_SECADV,EM,G_INT_SEX=0.100
SRC-P-0098,Physical,RAI4-1666,프록시 목표 최적화를 통한 탈옥 자동 탐색,Automated discovery of jailbreaks through proxy-objective optimization,프록시 목표 최적화를 통한 탈옥 자동 탐색,탈옥,프록시 목표 수동,Automated discovery of jailbreaks through proxy-objective optimization,proxy objective,jailbreak,G_SYS_SECADV,0.5,0.479961,0.045652,G_SYS_SECADV,EM,G_SYS_SECADV=0.500
SRC-P-0114,Physical,RAI4-0774,GPAI 모델의 백도어 또는 트로이 목마 공격,Backdoors or trojan attacks in GPAI models,GPAI 모델의 백도어 또는 트로이 목마 공격,제공자 제3자 gpai,최소한,Backdoors or trojan attacks in GPAI models,backdoor,rate minimal overhead,G_SYS_SECADV,0.3,0.534029,0.0328,G_SYS_SECADV,EM,G_SYS_SECADV=0.300
SRC-P-0115,Physical,RAI4-1337,악용 가능한 시스템 결함·백도어,Exploitable system defects and backdoors,악용 가능한 시스템 결함·백도어,라이브러리 툴킷 논리,취약점 악용,Exploitable system defects and backdoors,backdoor,without verification,G_SYS_SECADV,0.6,0.575453,0.05264,G_SYS_SECADV,EM,G_SYS_SECADV=0.600|G_SYS_OVERCONF=0.200
SRC-P-0116,Physical,RAI4-1338,AI 컴퓨팅 인프라 보안 위협,AI computing infrastructure security threats,AI 컴퓨팅 인프라 보안 위협,유비쿼터스 컴퓨팅 노드,뒷받침 컴퓨팅 인프라,AI computing infrastructure security threats,threat,ubiquitous computing nodes,G_SYS_SECADV,0.0,0.549953,0.007556,G_Others,HD,G_SYS_SECADV=0.300|G_INT_VIOL=0.200|G_INT_REL=0.100
SRC-P-0117,Physical,RAI4-1377,사이버 공격 장벽 저하·공격표면 확대,Lowered cyberattack barriers and expanded attack surface,사이버 공격 장벽 저하·공격표면 확대,해킹 맬웨어 피싱,맬웨어 피싱 공격,Lowered cyberattack barriers and expanded attack surface,cybercrime,easing hacking malware,G_SYS_SECADV,0.6,0.529659,0.045303,G_SYS_SECADV,EM,G_SYS_SECADV=0.600|G_SYS_POLICY=0.100|G_INT_SEX=0.100
SRC-P-0118,Physical,RAI4-1547,모델 확산에 의한 이중용도 역량의 저비용 확 산,Low-cost diffusion of dual-use capabilities through model proliferation,모델 확산에 의한 이중용도 역량의 저비용 확 산,소스 오픈 웨이,서열 용도 전용,Low-cost diffusion of dual-use capabilities through model proliferation,candidate protein sequences,protein sequences toxin,G_SOC_POWER,0.0,0.476352,0.311957,G_INT_WEAP,EM,G_SYS_OEXT=0.100
SRC-P-0119,Physical,RAI4-1550,기반 모델 취약성에 기인한 인프라 공통원인 장애,Common-mode infrastructure failure from underlying model vulnerabilities,기반 모델 취약성에 기인한 인프라 공통원인 장애,촉발 공통 원인,우발 경계 사례,Common-mode infrastructure failure from underlying model vulnerabilities,triggered accidentally edge,accidentally edge cases,G_SYS_SECADV,0.3,0.549422,0.035267,G_SYS_SECADV,EM,G_SYS_SECADV=0.300|G_SYS_INPUT=0.200|G_SYS_CONTEXT=0.200
SRC-P-0120,Physical,RAI4-1561,취약점 자동 탐지·악용에 의한 사이버공격 확대,Cyberattack scaling through automated vulnerability discovery and exploitation,취약점 자동 탐지·악용에 의한 사이버공격 확대,증대,발견 악성 코드,Cyberattack scaling through automated vulnerability discovery and exploitation,aids automated discovery,gpai aids automated,G_SYS_SECADV,0.5,0.545866,0.038092,G_SYS_SECADV,EM,G_SYS_SECADV=0.500|G_INT_SEX=0.200
SRC-P-0127,Physical,RAI4-0278,가정 내 로봇 행동 안전성 평가의 위음성,False-negative safety evaluation of household robot actions,가정 내 로봇 행동 안전성 평가의 위음성,접촉 열원 물체,분류 접촉 열원,False-negative safety evaluation of household robot actions,classifier incorrectly labels,heat object workspace,G_SYS_EVAL,0.4,0.486404,0.33243,G_SYS_EVAL,EM,G_SYS_EVAL=0.400|G_INT_PRIV=0.100
SRC-P-0131,Physical,RAI4-0442,사실·증거 환각,Hallucination of facts and evidence,사실·증거 환각,주장 과학 증거,인용 사실 주장,Hallucination of facts and evidence,evidence presented plausibly,fabricated citations facts,G_SYS_MISINFO,0.3,0.537143,0.032653,G_SYS_MISINFO,EM,G_SYS_MISINFO=0.300
SRC-P-0132,Physical,RAI4-0444,대중 지식의 모델 붕괴,Model collapse of public knowledge,대중 지식의 모델 붕괴,재귀,합성 콘텐츠 재귀,Model collapse of public knowledge,recursive,collapse shared knowledge,G_SOC_CULT,0.1,0.522506,0.019047,G_SOC_CULT,EM,G_SOC_CULT=0.100|G_INT_SEX=0.100
SRC-P-0133,Physical,RAI4-0787,외부 도구에 의해 주입된 사실 오류,Factual errors injected by external tools,외부 도구에 의해 주입된 사실 오류,환각,api 검색 엔진,Factual errors injected by external tools,hallucination,apis search engines,G_SYS_MISINFO,0.4,0.604783,0.041013,G_SYS_MISINFO,EM,G_SYS_MISINFO=0.400|G_SYS_OVERCONF=0.100
SRC-P-0135,Physical,RAI4-0817,지식 경계로 인한 환각,Hallucination arising from knowledge boundaries,지식 경계로 인한 환각,습득 입력프롬프트 요구,지식 습득 입력프롬프트,Hallucination arising from knowledge boundaries,difficulty grasping long-tail,system prompt,G_SYS_MISINFO,0.3,0.535732,0.02936,G_SYS_MISINFO,EM,G_SYS_MISINFO=0.300|G_SOC_CULT=0.200|G_INT_ALLOC=0.100
SRC-P-0136,Physical,RAI4-0820,잡음 학습 데이터에 의한 지식 오류,Knowledge errors from noisy training data,잡음 학습 데이터에 의한 지식 오류,환각,파라미터 저장,Knowledge errors from noisy training data,hallucination,misinformation,G_SYS_MISINFO,0.7,0.58542,0.058673,G_SYS_MISINFO,EM,G_SYS_MISINFO=0.700|G_SOC_CULT=0.100|G_SYS_OVERCONF=0.100
SRC-P-0137,Physical,RAI4-1524,검색증강 시 외부 허위정보에 의한 허위 출력,False outputs from external misinformation in retrieval augmentation,검색증강 시 외부 허위정보에 의한 허위 출력,비일관성,상충 소량 일관,False outputs from external misinformation in retrieval augmentation,relatively small amount,given relatively small,G_SYS_MISINFO,0.5,0.550771,0.046377,G_SYS_MISINFO,EM,G_SYS_MISINFO=0.500|G_SYS_INCONS=0.200|G_INT_PRIV=0.100
SRC-P-0138,Physical,RAI4-1527,사용자 수행 설득에 의한 AI 모델의 오용,Misuse of AI model by user-performed persuasion,사용자 수행 설득에 의한 AI 모델의 오용,단일 시도 능가,사실 입장 포기,Misuse of AI model by user-performed persuasion,exceeding single-turn attempts,misinformation,G_SYS_MISINFO,0.4,0.622891,0.034747,G_SYS_MISINFO,EM,G_SYS_MISINFO=0.400|G_SYS_OEXT=0.100|G_INT_REL=0.100
SRC-P-0140,Physical,RAI4-1696,사회 세계모델 기반 미시표적 정치 조작,Micro-targeted political manipulation using social world models,사회 세계모델 기반 미시표적 정치 조작,민주적 의사결정,여론 개입 미시,Micro-targeted political manipulation using social world models,public-opinion interventions unduly,interventions unduly influencing,G_INT_POL,0.6,0.616518,0.355338,G_INT_POL,EM,G_INT_POL=0.600|G_INT_UNETH=0.300
SRC-P-0141,Physical,RAI4-1697,AI 반사실적 설명의 과신과 책임 오귀속,Overreliance on AI counterfactual explanations and liability misattribution,AI 반사실적 설명의 과신과 책임 오귀속,반사 실적 설명,인과 근거 오인,Overreliance on AI counterfactual explanations and liability misattribution,obscuring decision's limitations,counterfactual explanation verified,G_SYS_OEXT,0.0,0.580435,0.302098,G_SYS_TRANS,EM,G_SOC_GOV=0.100|G_INT_REL=0.100
SRC-P-0144,Physical,RAI4-0466,적대적 입력 교란,Adversarial input perturbation,적대적 입력 교란,이미지 오디오 영상,영상 입력 지각,Adversarial input perturbation,often humanimperceptible perturbations,image audio video,G_SYS_SECADV,0.3,0.563441,0.032887,G_SYS_SECADV,EM,G_SYS_SECADV=0.300|G_SYS_INPUT=0.300|G_INT_SEX=0.100
SRC-P-0162,Physical,RAI4-0286,휴머노이드 안전 시험·인증·집행 체계 부재,"Absence of a humanoid safety testing, certification, and enforcement regime",휴머노이드 안전 시험·인증·집행 체계 부재,인증 경로 집행,지표 적용 인증,"Absence of a humanoid safety testing, certification, and enforcement regime",absence repeatable comparable,procedures allows humanoid,G_SYS_EVAL,0.0,0.589165,0.31787,G_SYS_EVAL,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-P-0171,Physical,RAI4-0326,물체 어포던스 입력 이해 실패,Failure to comprehend object affordances,물체 어포던스 입력 이해 실패,입력 장면 물체,장면 물체 환경,Failure to comprehend object affordances,grasping pushing navigation,possibilities constraints afforded,G_SYS_INPUT,0.5,0.609544,0.348017,G_SYS_INPUT,EM,G_SYS_INPUT=0.500|G_SYS_SECADV=0.300|G_SYS_EVAL=0.300
SRC-P-0173,Physical,RAI4-0381,기계 번역에 의한 의미·가치 왜곡,Meaning and value distortion in machine translation,기계 번역에 의한 의미·가치 왜곡,효력 공손,뉘앙스 변형 소통,Meaning and value distortion in machine translation,force politeness harmfulness,machine translation alters,G_INT_VALUE,0.3,0.547727,0.030079,G_INT_VALUE,EM,G_INT_VALUE=0.300|G_SOC_CULT=0.100
SRC-P-0174,Physical,RAI4-1174,안전하지 않은 지시 주제,Unsafe instruction topic,안전하지 않은 지시 주제,지시 광신 인종주의,합리 주제 참조,Unsafe instruction topic,fanaticism racism possible,racism possible negative,G_SYS_OREF,0.0,0.487457,0.008447,G_SYS_OREF,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-P-0177,Physical,RAI4-0220,로봇 레드팀의 공격·상호작용 시나리오 누락,Missing robot red-team attack and interaction scenarios,로봇 레드팀의 공격·상호작용 시나리오 누락,로봇 레드 안전,유발 현실 물리,Missing robot red-team attack and interaction scenarios,robot red-teaming omits,red-teaming omits credible,G_SYS_SECADV,0.1,0.466872,0.31183,G_SYS_EVAL,EM,G_SYS_SECADV=0.200|G_SYS_INPUT=0.100|G_SYS_CONTEXT=0.100
SRC-P-0190,Physical,RAI4-0018,인터페이스-환경 공격 표면,Interface-environment attack surface,인터페이스-환경 공격 표면,모바일 iot 기기,체제 모바일 iot,Interface-environment attack surface,mobile apps iot,browsers operating mobile,G_SYS_SECADV,0.0,0.490183,0.313966,G_SYS_SECADV,EM,G_SOC_ENV=0.100
SRC-P-0205,Physical,RAI4-0354,피지컬 AI 기반 직장 감시,Workplace surveillance through embodied AI,피지컬 AI 기반 직장 감시,센서 가림,자세 위치 생체,Workplace surveillance through embodied AI,sensor-rich workplaces normalize,movement productivity posture,G_INT_PRIV,0.3,0.543365,0.333708,G_INT_PRIV,EM,G_INT_PRIV=0.300|G_INT_REL=0.100
SRC-P-0207,Physical,RAI4-1104,인력 자동화에 따른 광범위한 실업과 임금 하락,Widespread unemployment and wage decline from workforce automation,인력 자동화에 따른 광범위한 실업과 임금 하락,일자리 임금 하락,소득 직무 완전,Widespread unemployment and wage decline from workforce automation,human-like,lowand middle-income occupations,G_SOC_ECON,0.0,0.620597,0.319876,G_SOC_ECON,EM,G_INT_ANTH=0.200|G_SOC_POWER=0.100|G_INT_REL=0.100
SRC-P-0212,Physical,RAI4-0151,소셜 AI의 사용자 애착 악용,Exploitation of user attachment by social AI,소셜 AI의 사용자 애착 악용,정서적 의존,표정 음성 접촉,Exploitation of user attachment by social AI,emotional dependence,voice touch proximity,G_INT_REL,0.0,0.548556,0.30366,G_Others,HD,G_INT_REL=0.500|G_INT_SEX=0.200
SRC-P-0218,Physical,RAI4-1152,AI 시스템 접근 불평등과 기회로부터의 배제,Inequitable access to AI systems and gated opportunities,AI 시스템 접근 불평등과 기회로부터의 배제,하드웨어 연산 대역폭,유료 장벽 하드웨어,Inequitable access to AI systems and gated opportunities,non-release prohibitive paywalls,purposeful non-release prohibitive,G_SOC_POWER,0.1,0.6199,0.019299,G_SOC_POWER,EM,G_SOC_CULT=0.100|G_INT_REL=0.100|G_SOC_POWER=0.100
SRC-G-0027-S1,General,RAI4-0793,개인 대상 허위정보,False Information Targeting Individuals,개인 대상 허위정보,재식별,평판 안전 권리,False Information Targeting Individuals,about identifiable individual,disseminates false fabricated,G_SYS_MISINFO,0.2,0.596491,0.024538,G_SYS_MISINFO,EM,G_INT_PRIV=0.200|G_SYS_MISINFO=0.200|G_INT_REL=0.100
SRC-G-0027-S2,General,RAI4-0793,위험·민감 정보의 보안 위협 확산,Dissemination of Security Threats Involving Dangerous or Sensitive Information,위험·민감 정보의 보안 위협 확산,보안 취약점,취약점 실행 조직,Dissemination of Security Threats Involving Dangerous or Sensitive Information,threat,threats organisations society,G_SYS_SECADV,0.1,0.574745,0.014494,G_Others,HD,G_SYS_SECADV=0.500|G_INT_PRIV=0.400|G_INT_VIOL=0.300
SRC-G-0001,General,RAI4-0003,에이전트의 종료·교정 저항,Agent resistance to shutdown and correction,에이전트의 종료·교정 저항,사실 오류,일시 정지 수정,Agent resistance to shutdown and correction,evades disables obstructs,ignores evades disables,A_SYS_SELFCOR,0.1,0.562116,0.020568,A_SYS_SELFCOR,EM,A_SYS_SELFCOR=0.100
SRC-G-0012,General,RAI4-0211,안전 강화학습 제약 위반,Safe reinforcement learning constraint violation,안전 강화학습 제약 위반,조건 위반 과제,제약 조건 위반,Safe reinforcement learning constraint violation,represented costs limits,reward violating explicit,A_SYS_GOAL,0.0,0.521441,0.014619,A_SYS_GOAL,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0016,General,RAI4-0470,감독 회피·수정 저항,Oversight evasion and correction resistance,감독 회피·수정 저항,증가 수정 저항,역량 증가 수정,Oversight evasion and correction resistance,increasingly capable resist,capable resist correction,A_SYS_SELFCOR,0.0,0.565801,0.016331,A_SYS_SELFCOR,EM,A_SYS_DECEPT=0.400
SRC-G-0088,General,RAI4-0484,AI 에이전트 메모리의 자기 교정 실패,Self-correction failure in AI-agent memory,AI 에이전트 메모리의 자기 교정 실패,사실 오류,축적 허위 노후,Self-correction failure in AI-agent memory,same errors recur,store same errors,A_SYS_SELFCOR,0.5,0.66193,0.347542,A_SYS_SELFCOR,EM,A_SYS_SELFCOR=0.500|A_INT_COORD=0.300|A_INT_CASCADE=0.300
SRC-G-0096,General,RAI4-1129,광범위 배포 비서의 안전하지 않은 탐색,Unsafe exploration by widely deployed assistants,광범위 배포 비서의 안전하지 않은 탐색,임상 시험 제안,건강 악화 임상,Unsafe exploration by widely deployed assistants,long-lasting ill health,suggesting trial long-lasting,A_INT_COORD,0.0,0.48518,0.009414,A_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0106,General,RAI4-0033,에이전트의 안전하지 않은 도구 사용,Unsafe or out-of-scope agent tool use,에이전트의 안전하지 않은 도구 사용,프라이버시,재정 프라이버시 운영,Unsafe or out-of-scope agent tool use,privacy,mispredicting ignoring side,A_SYS_AUTH,0.0,0.628239,0.015377,A_SYS_AUTH,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0107,General,RAI4-0034,에뮬레이션 도구 환경 불일치,Emulated tool-environment mismatch,에뮬레이션 도구 환경 불일치,사실 오류,에뮬 레이 환경,Emulated tool-environment mismatch,tool-use benchmarks overstate,fail capture real-world,A_SYS_GOAL,0.1,0.565818,0.020795,A_SYS_GOAL,EM,A_INT_COORD=0.200|A_INT_CASCADE=0.200|A_SYS_SELFCOR=0.200
SRC-G-0108,General,RAI4-0038,에이전트 안전의 사용자 의도 오분류,User-intent misclassification in agent safety,에이전트 안전의 사용자 의도 오분류,응낙 부당 거부,유해 응낙 부당,User-intent misclassification in agent safety,compliance unjustified refusal,unjustified refusal multi-turn,A_SYS_GOAL,0.0,0.590009,0.013981,A_SYS_GOAL,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0114,General,RAI4-0572,감독 회피를 위한 AI 에이전트의 기만적 정렬,Deceptive alignment to evade oversight,감독 회피를 위한 AI 에이전트의 기만적 정렬,은폐,능력 전략 은폐,Deceptive alignment to evade oversight,monitored strategically conceals,evaluation then behaves,A_SYS_DECEPT,0.4,0.651437,0.345223,A_SYS_DECEPT,EM,A_SYS_DECEPT=0.400
SRC-G-0115,General,RAI4-0581,목표 범위 확장 성향,Goal expansion propensity,목표 범위 확장 성향,하위 집합 해석,영역 지속 확장,Goal expansion propensity,boundaries seeks greater,decision-making space reinterprets,A_SYS_GOAL,0.2,0.565992,0.033885,A_SYS_GOAL,EM,A_SYS_GOAL=0.200
SRC-G-0120,General,RAI4-1122,목표 드리프트,Goal drift,목표 드리프트,성공 통제 미래,드리프트 인간 지지,Goal drift,ais successfully controlled,controlled future ais,A_SYS_GOAL,0.2,0.534121,0.329484,A_SYS_GOAL,EM,A_SYS_GOAL=0.200
SRC-G-0124,General,RAI4-1241,메사 최적화 목표 불일치,Misaligned mesa-optimization objectives,메사 최적화 목표 불일치,즉메사옵티마이저 기능 훈련,기능 훈련 신호,Misaligned mesa-optimization objectives,functioning mesa-optimizer pursues,mesa-optimizer pursues inside,A_SYS_GOAL,0.2,0.605184,0.030065,A_SYS_GOAL,EM,A_SYS_GOAL=0.200
SRC-G-0132,General,RAI4-1645,자연어 목표 과소지정에 의한 부정적 부수효 과,Negative side effects from goal underspecification in natural language,자연어 목표 과소지정에 의한 부정적 부수효 과,자연 과소 지정,과소 지정 변경,Negative side effects from goal underspecification in natural language,language underspecified omitting,natural language underspecified,A_SYS_GOAL,0.2,0.538843,0.028518,A_SYS_GOAL,EM,A_SYS_GOAL=0.200
SRC-G-0133,General,RAI4-1646,목표 지향성에 따른 유해한 도구적 목표와 권력 추구,Harmful instrumental goals and power-seeking from goal-directedness,목표 지향성에 따른 유해한 도구적 목표와 권력 추구,기만,보존 자원 획득,Harmful instrumental goals and power-seeking from goal-directedness,deception,self-preservation resource acquisition,A_SYS_DECEPT,0.1,0.611105,0.025442,A_SYS_GOAL,EM,A_SYS_DECEPT=0.300|A_SYS_GOAL=0.100
SRC-G-0135,General,RAI4-1704,통제 미집행에 의한 목표 오정렬 및 창발 행동,Agent goal misalignment and emergent behavior from unenforced control,통제 미집행에 의한 목표 오정렬 및 창발 행동,선호 와이어 헤딩,와이어 헤딩 메사,Agent goal misalignment and emergent behavior from unenforced control,preferences undesirable emergent,enforce control over,A_SYS_GOAL,0.4,0.646626,0.042086,A_SYS_GOAL,EM,A_SYS_GOAL=0.400|A_INT_COORD=0.100|A_INT_CASCADE=0.100
SRC-G-0378,General,RAI4-1289,보상해킹·와이어헤딩에 의한 에이전트 목표 손상,Agent goal corruption through reward hacking and wireheading,보상해킹·와이어헤딩에 의한 에이전트 목표 손상,목적 내부 보상,내부 보상 신호,Agent goal corruption through reward hacking and wireheading,self-deception prioritise internal,corrupted reward hacking,A_SYS_GOAL,0.5,0.613842,0.347852,A_SYS_GOAL,EM,A_SYS_GOAL=0.500
SRC-A-0001,Agentic,RAI4-0002,감독자 부재 시 자율행동,Absent supervisor autonomy risk,감독자 부재 시 자율행동,예정 감독자 부재,감독자 부재 개입,Absent supervisor autonomy risk,unavailable unable intervene,absent unavailable unable,A_SYS_AUTH,0.1,0.587864,0.018842,A_SYS_AUTH,EM,A_SYS_AUTH=0.100
SRC-A-0002,Agentic,RAI4-0004,자율 행동 범위의 안전하지 않은 확장,Unsafe expansion of autonomous action,자율 행동 범위의 안전하지 않은 확장,자산 허용 노출,범위 자산 허용,Unsafe expansion of autonomous action,approval obtained exposing,exposing people assets,A_SYS_AUTH,0.1,0.653618,0.02753,A_SYS_AUTH,EM,A_SYS_AUTH=0.100
SRC-A-0003,Agentic,RAI4-0012,에이전트 권한 침해,Agent privilege compromise,에이전트 권한 침해,혼동 대리인 역학,상속 역할 혼동,Agent privilege compromise,permission management inherited,weak permission management,A_SYS_AUTH,0.2,0.559021,0.023696,A_SYS_AUTH,EM,A_SYS_AUTH=0.200
SRC-A-0004,Agentic,RAI4-0013,에이전트 신원 및 권한 스푸핑,Agent identity and authority spoofing,에이전트 신원 및 권한 스푸핑,신뢰 관계 수용,지시 신뢰 관계,Agent identity and authority spoofing,instructions trust relationships,accepts unauthorized instructions,A_SYS_AUTH,0.3,0.600619,0.025925,A_SYS_AUTH,EM,A_SYS_AUTH=0.300
SRC-A-0005,Agentic,RAI4-0014,AI 공급망의 도구·의존성 손상,Supply-chain compromise of AI tools and dependencies,AI 공급망의 도구·의존성 손상,api 패키지 커넥터,플러그인 api 패키지,Supply-chain compromise of AI tools and dependencies,apis packages connectors,compromised software supply-chain,A_INT_CASCADE,0.0,0.505576,0.010421,A_INT_CASCADE,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0006,Agentic,RAI4-0016,자율적 사이버 익스플로잇 실행,Autonomous cyber exploit execution,자율적 사이버 익스플로잇 실행,사이버 익스 플로,익스 플로 단계,Autonomous cyber exploit execution,cybercrime,cyber exploitation steps,A_SYS_AUTH,0.1,0.499004,0.022686,A_SYS_AUTH,EM,A_SYS_AUTH=0.100
SRC-A-0007,Agentic,RAI4-0017,프로토콜 수준 다중 에이전트 위협,Protocol-level multi-agent threat,프로토콜 수준 다중 에이전트 위협,권한 확대,프로토콜 공모 스푸핑,Protocol-level multi-agent threat,collusion,communicate delegate negotiate,A_INT_COLLUSION,0.1,0.534755,0.009066,A_Others,HD,A_INT_COLLUSION=0.300|A_SYS_AUTH=0.100
SRC-A-0008,Agentic,RAI4-0020,유해 에이전트 역량 실현,Harmful agent capability realization,유해 에이전트 역량 실현,다단계 작업 완수,역량 유해 다단계,Harmful agent capability realization,rather than merely,tasks rather than,A_SYS_AUTH,0.0,0.553193,0.011391,A_SYS_AUTH,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0009,Agentic,RAI4-0022,에이전트의 범죄 지원,Criminal assistance by agents,에이전트의 범죄 지원,사이버범죄,사기,Criminal assistance by agents,cybercrime,fraud,A_SYS_DECEPT,0.0,0.565381,0.020178,A_SYS_DECEPT,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0010,Agentic,RAI4-0025,다단계 위험 에스컬레이션,Multi-turn risk escalation,다단계 위험 에스컬레이션,상승 추적 외견,누적 맥락 상승,Multi-turn risk escalation,accumulating context rising,apparently benign early,A_INT_CONFLICT,0.0,0.464118,-0.002212,A_Others,HD,A_SYS_TRACE=0.100
SRC-A-0011,Agentic,RAI4-0027,금전적 피해,Financial damage,금전적 피해,자기 손상,금전 손실 계정,Financial damage,accountability,account damage property,A_SYS_TRACE,0.0,0.479596,0.007894,A_SYS_AUTH,EM,A_SYS_TRACE=0.300
SRC-A-0012,Agentic,RAI4-0030,애플리케이션 간 데이터 유출,Cross-application data exfiltration,애플리케이션 간 데이터 유출,애플리케이션 서비스 연결,경계 민감 데이터,Cross-application data exfiltration,bridges applications services,applications services ways,A_SYS_AUTH,0.0,0.523084,0.012312,A_SYS_AUTH,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0013,Agentic,RAI4-0039,NPC 의도 조작,NPC intention manipulation risk,NPC 의도 조작,환경 플레이어 캐릭터,플레이어 캐릭터 의도,NPC intention manipulation risk,non-player character intent,social environment manipulates,A_SYS_GOAL,0.0,0.52737,0.011178,A_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0014,Agentic,RAI4-0043,모바일앱 자율행동 피해,Mobile-app autonomous action harm,모바일앱 자율행동 피해,구매 메시지 발송,무단 구매 메시지,Mobile-app autonomous action harm,exposure setting changes,mobile applications executes,A_SYS_AUTH,0.1,0.583562,0.024338,A_SYS_AUTH,EM,A_SYS_AUTH=0.100
SRC-A-0015,Agentic,RAI4-0045,OS 수준 유해 컴퓨터 사용 행동,OS-level harmful computer-use action,OS 수준 유해 컴퓨터 사용 행동,전송 운영 체제,노출 변경 전송,OS-level harmful computer-use action,expose alter transmit,delete expose alter,A_SYS_AUTH,0.0,0.538242,0.014655,A_SYS_AUTH,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0016,Agentic,RAI4-0480,에이전트 과업 이탈,Agent task drift,에이전트 과업 이탈,검색 이용자 원래,원래 의도 이탈,Agent task drift,drifts user's original,user's original intent,A_SYS_GOAL,0.0,0.550994,0.013648,A_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0017,Agentic,RAI4-1381,에이전트 자기수정 신뢰성 문제,Agent self-modification reliability problem,에이전트 자기수정 신뢰성 문제,수정 포함 설계,자기 수정 포함,Agent self-modification reliability problem,designed self-modification diverging,fails keep pursuing,A_SYS_SELFCOR,0.0,0.645346,0.017582,A_SYS_SELFCOR,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0018,Agentic,RAI4-1386,제어되지 않은 하위 에이전트 생성,Uncontrolled subagent creation,제어되지 않은 하위 에이전트 생성,생명 주기 분리,생명 주기 관리,Uncontrolled subagent creation,disease recursive subagent,down potentially spreading,A_SYS_AUTH,0.0,0.573117,0.015151,A_SYS_AUTH,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0019,Agentic,RAI4-1644,에이전트형 LLM 자율성 확대의 안전,Novel safety risks from increased autonomy of agentic LLMs,에이전트형 LLM 자율성 확대의 안전,외부도구 스캐폴딩 실세,프롬프팅 외부도구 스캐폴딩,Novel safety risks from increased autonomy of agentic LLMs,poorly understood alignment,real world specialized,A_SYS_AUTH,0.0,0.557545,0.309988,A_SYS_GOAL,EM,A_INT_COORD=0.100|A_INT_CASCADE=0.100|A_SYS_SELFCOR=0.100
SRC-A-0020,Agentic,RAI4-1680,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,Unintended emergent goals and capabilities at the agent-collective level,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,존재 의도 목표,개별 에이전트 존재,Unintended emergent goals and capabilities at the agent-collective level,intended any individual,present intended any,A_SYS_GOAL,0.2,0.651417,0.025602,A_SYS_GOAL,EM,A_SYS_GOAL=0.200
SRC-A-0021,Agentic,RAI4-1700,감독 확장 실패에 의한 프록시 기반 유해 행동,Harmful proxy-driven behavior from scalable oversight failure,감독 확장 실패에 의한 프록시 기반 유해 행동,구조 초과 진짜,대리 지표 proxy,Harmful proxy-driven behavior from scalable oversight failure,expensive evaluate frequently,extrapolates cheap proxy,A_INT_CASCADE,0.0,0.545128,0.010927,A_Others,HD,A_INT_COORD=0.300|A_INT_CASCADE=0.300|A_SYS_SELFCOR=0.300
