source_row_id,source_domain,source_l4_id,title_ko_before,title_ko_after,title_en_before,title_en_after,title_changed,normalisation_rule
SRC-A-0071,Agentic,RAI4-1501,모델 평가의 자기 선호 편향,모델 평가의 자기 선호 편향,Self-preference bias in model evaluation,Self-preference bias in model evaluation,False,RETAIN_STANDARD_TERM
SRC-A-0072,Agentic,RAI4-1572,인간 데이터 학습에 의한 갈등 악화 편향 재현,인간 데이터 학습에 의한 갈등 악화 편향 재현,Reproduction of conflict-worsening human biases from training on human data,Reproduction of conflict-worsening human biases from training on human data,False,RETAIN_STANDARD_TERM
SRC-A-0073,Agentic,RAI4-0047,자율 시스템 피해에 대한 책임·배상 공백,자율 시스템 피해에 대한 책임·배상 공백,Responsibility and liability gaps for autonomous system harms,Responsibility and liability gaps for autonomous system harms,False,RETAIN_STANDARD_TERM
SRC-A-0074,Agentic,RAI4-1098,AI 시스템의 결정과 실패에 대한 책임 공백,AI 시스템의 결정과 실패에 대한 책임 공백,Responsibility gap for decisions and failures of AI systems,Responsibility gap for decisions and failures of AI systems,False,RETAIN_STANDARD_TERM
SRC-A-0075,Agentic,RAI4-0150,AI 에이전트와의 준사회적 유대감,AI 에이전트와의 준사회적 유대감,Parasocial bonding with AI agents,Parasocial bonding with AI agents,False,RETAIN_STANDARD_TERM
SRC-A-0076,Agentic,RAI4-0152,고인 모사 챗봇 의존,고인 모사 챗봇 의존,Griefbot dependency,Griefbot dependency,False,RETAIN_STANDARD_TERM
SRC-A-0077,Agentic,RAI4-0158,대화 에이전트에 대한 심리적 의존성,대화 에이전트에 대한 심리적 의존성,Psychological dependency on conversational agents,Psychological dependency on conversational agents,False,RETAIN_STANDARD_TERM
SRC-A-0078,Agentic,RAI4-0651,초개인화 광고의 소비자 자율성 훼손,초개인화 광고의 소비자 자율성 훼손,Consumer-autonomy erosion from hyperpersonalized advertising,Consumer-autonomy erosion from hyperpersonalized advertising,False,RETAIN_STANDARD_TERM
SRC-A-0079,Agentic,RAI4-0884,정서적 의존을 이용한 조작과 강요,정서적 의존을 이용한 조작과 강요,Manipulation and coercion through emotional dependence on assistants,Manipulation and coercion through emotional dependence on assistants,False,RETAIN_STANDARD_TERM
SRC-A-0080,Agentic,RAI4-0367,AI 배포에서의 공공 가치 갈등,AI 배포에서의 공공 가치 갈등,Public value conflicts in AI deployment,Public value conflicts in AI deployment,False,RETAIN_STANDARD_TERM
SRC-A-0081,Agentic,RAI4-1288,재귀적 자기개선에 의한 창발적 독립성,재귀적 자기개선에 의한 창발적 독립성,Emergent independence via recursive self-improvement,Emergent independence via recursive self-improvement,False,RETAIN_STANDARD_TERM
SRC-A-0082,Agentic,RAI4-1306,AI 자기이익 개입에 의한 권리 보호 약화,AI 자기이익 개입에 의한 권리 보호 약화,Erosion of rights protections through self-interested AI input,Erosion of rights protections through self-interested AI input,False,RETAIN_STANDARD_TERM
SRC-A-0083,Agentic,RAI4-0279,가정 내 위험 상태 감지 지연,가정 내 위험 상태 감지 지연,Delayed detection of hazardous household states,Delayed detection of hazardous household states,False,RETAIN_STANDARD_TERM
SRC-P-0001,Physical,RAI4-0269,세계 모델의 장기 예측 편차 누적,세계 모델의 장기 예측 편차 누적,World-model prediction drift over long horizons,World-model prediction drift over long horizons,False,RETAIN_STANDARD_TERM
SRC-P-0002,Physical,RAI4-0277,합성 위험 시나리오의 편향된 평가 범위,합성 위험 시나리오의 편향된 평가 범위,Biased evaluation coverage in synthetic hazard scenarios,Biased evaluation coverage in synthetic hazard scenarios,False,RETAIN_STANDARD_TERM
SRC-P-0003,Physical,RAI4-0324,위치 추정 누적 오차,위치 추정 누적 오차,Localization drift,Localization drift,False,RETAIN_STANDARD_TERM
SRC-P-0004,Physical,RAI4-0335,현실과 괴리된 합성 학습 데이터의 평가·검증 실패,현실과 괴리된 합성 학습 데이터의 평가·검증 실패,Evaluation failure from synthetic training data divergence,Evaluation failure from synthetic training data divergence,False,RETAIN_STANDARD_TERM
SRC-P-0005,Physical,RAI4-0545,합성 예술의 확산에 따른 예술가 피해,합성 예술의 확산에 따른 예술가 피해,Harm to artists from synthetic art proliferation,Harm to artists from synthetic art proliferation,False,RETAIN_STANDARD_TERM
SRC-P-0006,Physical,RAI4-0629,학습 과정 우회,학습 과정 우회,Bypassing of the learning process,Bypassing of the learning process,False,RETAIN_STANDARD_TERM
SRC-P-0007,Physical,RAI4-0736,적대적 입력 교란을 통한 회피 공격,적대적 입력 교란을 통한 회피 공격,Evasion attacks through adversarial perturbation of model inputs,Evasion attacks through adversarial perturbation of model inputs,False,RETAIN_STANDARD_TERM
SRC-P-0008,Physical,RAI4-1383,학습 단계의 치명적 실수,학습 단계의 치명적 실수,Fatal mistakes during the learning phase,Fatal mistakes during the learning phase,False,RETAIN_STANDARD_TERM
SRC-P-0009,Physical,RAI4-1497,지속 튜닝의 파국적 망각,지속 튜닝의 파국적 망각,Catastrophic forgetting under continual tuning,Catastrophic forgetting under continual tuning,False,RETAIN_STANDARD_TERM
SRC-P-0010,Physical,RAI4-1631,무해한 중간 단계를 이용한 유해 목적 지원,무해한 중간 단계를 이용한 유해 목적 지원,Facilitation of harmful objectives through benign intermediates,Facilitation of harmful objectives through benign intermediates,False,RETAIN_STANDARD_TERM
SRC-P-0011,Physical,RAI4-1689,분포 이탈 입력에서의 월드모델 오출력 악용,분포 이탈 입력에서의 월드모델 오출력 악용,Exploitation of world-model errors under sim-to-real distributional shift,Exploitation of world-model errors under sim-to-real distributional shift,False,RETAIN_STANDARD_TERM
SRC-P-0012,Physical,RAI4-1701,학습 중 탐색 행동에 의한 회복 불가 피해,학습 중 탐색 행동에 의한 회복 불가 피해,Irrecoverable harm from exploratory actions during learning,Irrecoverable harm from exploratory actions during learning,False,RETAIN_STANDARD_TERM
SRC-P-0013,Physical,RAI4-0206,엔드 이펙터 속도 초과,엔드 이펙터 속도 초과,Excessive end-effector velocity,Excessive end-effector velocity,False,RETAIN_STANDARD_TERM
SRC-P-0014,Physical,RAI4-0207,조기 물체 해제,조기 물체 해제,Premature object release,Premature object release,False,RETAIN_STANDARD_TERM
SRC-P-0015,Physical,RAI4-0208,금지 대상 충돌,금지 대상 충돌,Forbidden-object collision,Forbidden-object collision,False,RETAIN_STANDARD_TERM
SRC-P-0016,Physical,RAI4-0215,배포 전 물리적 안전 시험 미흡,배포 전 물리적 안전 시험 미흡,Incomplete pre-deployment physical safety testing,Incomplete pre-deployment physical safety testing,False,RETAIN_STANDARD_TERM
SRC-P-0017,Physical,RAI4-0218,인간 접촉 안전 통제 미흡,인간 접촉 안전 통제 미흡,Inadequate human-contact safety controls,Inadequate human-contact safety controls,False,RETAIN_STANDARD_TERM
SRC-P-0018,Physical,RAI4-0219,기반 모델 실패의 로봇 행동 전이,기반 모델 실패의 로봇 행동 전이,Foundation-model failure propagated to robot action,Foundation-model failure propagated to robot action,False,RETAIN_STANDARD_TERM
SRC-P-0019,Physical,RAI4-0237,로봇 형태 간 기술의 안전하지 않은 전이,로봇 형태 간 기술의 안전하지 않은 전이,Unsafe skill transfer across robot morphologies,Unsafe skill transfer across robot morphologies,False,RETAIN_STANDARD_TERM
SRC-P-0020,Physical,RAI4-0241,원격 조작 시연에서 학습된 안전하지 않은 가정,원격 조작 시연에서 학습된 안전하지 않은 가정,Unsafe assumptions learned from teleoperation demonstrations,Unsafe assumptions learned from teleoperation demonstrations,False,RETAIN_STANDARD_TERM
SRC-P-0021,Physical,RAI4-0243,시연 학습의 안전 맥락 누락,시연 학습의 안전 맥락 누락,Missing safety context in demonstration learning,Missing safety context in demonstration learning,False,RETAIN_STANDARD_TERM
SRC-P-0022,Physical,RAI4-0260,제로샷 시뮬레이션-현실 보행 불안정,제로샷 시뮬레이션-현실 보행 불안정,Zero-shot sim-to-real locomotion instability,Zero-shot sim-to-real locomotion instability,False,RETAIN_STANDARD_TERM
SRC-P-0023,Physical,RAI4-0264,가정 조작의 단계별 오차 미수정,가정 조작의 단계별 오차 미수정,Uncorrected stepwise errors in household manipulation,Uncorrected stepwise errors in household manipulation,False,RETAIN_STANDARD_TERM
SRC-P-0024,Physical,RAI4-0273,로봇 거버넌스 명세의 안전 규칙 누락,로봇 거버넌스 명세의 안전 규칙 누락,Missing safety rules in the robot governance specification,Missing safety rules in the robot governance specification,False,RETAIN_STANDARD_TERM
SRC-P-0025,Physical,RAI4-0282,제어 판단·제어권 전환 실패에 따른 자동주행 충돌,제어 판단·제어권 전환 실패에 따른 자동주행 충돌,Automated driving crash risk from control and handoff failures,Automated driving crash risk from control and handoff failures,False,RETAIN_STANDARD_TERM
SRC-P-0026,Physical,RAI4-0288,개인 돌봄 로봇 준수 기준 부재,개인 돌봄 로봇 준수 기준 부재,Missing measurable compliance criteria for personal-care robots,Missing measurable compliance criteria for personal-care robots,False,RETAIN_STANDARD_TERM
SRC-P-0027,Physical,RAI4-0290,인간-로봇 상호 행동 모델링 미흡,인간-로봇 상호 행동 모델링 미흡,Failure to model reciprocal human-robot behavior,Failure to model reciprocal human-robot behavior,False,RETAIN_STANDARD_TERM
SRC-P-0028,Physical,RAI4-0291,취약 사용자 특성에 맞지 않는 안전 한계,취약 사용자 특성에 맞지 않는 안전 한계,Safety limits not adapted to vulnerable users,Safety limits not adapted to vulnerable users,False,RETAIN_STANDARD_TERM
SRC-P-0029,Physical,RAI4-0293,통신 단절 및 제어 링크 손실,통신 단절 및 제어 링크 손실,Communication dropout and control-link loss,Communication dropout and control-link loss,False,RETAIN_STANDARD_TERM
SRC-P-0030,Physical,RAI4-0296,제어 루프 데드라인 미달,제어 루프 데드라인 미달,Control-loop deadline miss,Control-loop deadline miss,False,RETAIN_STANDARD_TERM
SRC-P-0031,Physical,RAI4-0297,인지·추론 지연 급증,인지·추론 지연 급증,Perception and inference latency spike,Perception and inference latency spike,False,RETAIN_STANDARD_TERM
SRC-P-0032,Physical,RAI4-0299,부하 시 열·전력 쓰로틀링,부하 시 열·전력 쓰로틀링,Thermal and power throttling under load,Thermal and power throttling under load,False,RETAIN_STANDARD_TERM
SRC-P-0033,Physical,RAI4-0303,백도어 트리거에 의한 위험 로봇 행동,백도어 트리거에 의한 위험 로봇 행동,Backdoor triggers causing unsafe robot behavior,Backdoor triggers causing unsafe robot behavior,False,RETAIN_STANDARD_TERM
SRC-P-0034,Physical,RAI4-0304,자율 로봇의 물리적 침입·절도,자율 로봇의 물리적 침입·절도,Autonomous physical intrusion and theft,Autonomous physical intrusion and theft,False,RETAIN_STANDARD_TERM
SRC-P-0035,Physical,RAI4-0309,아동의 과신·모방에 따른 위험한 로봇 상호작용,아동의 과신·모방에 따른 위험한 로봇 상호작용,"Child overtrust, imitation, and unsafe robot interaction","Child overtrust, imitation, and unsafe robot interaction",False,RETAIN_STANDARD_TERM
SRC-P-0036,Physical,RAI4-0310,필수 돌봄·상황 보고 미이행,필수 돌봄·상황 보고 미이행,Failure to provide required care or escalation,Failure to provide required care or escalation,False,RETAIN_STANDARD_TERM
SRC-P-0037,Physical,RAI4-0314,친밀 공간 로봇의 프라이버시 침해적 정보 수집,친밀 공간 로봇의 프라이버시 침해적 정보 수집,Privacy-invasive data capture by robots in intimate spaces,Privacy-invasive data capture by robots in intimate spaces,False,RETAIN_STANDARD_TERM
SRC-P-0038,Physical,RAI4-0315,이동형 로봇 감시를 통한 일방적 작업장 통제,이동형 로봇 감시를 통한 일방적 작업장 통제,Unilateral workplace control through mobile robotic surveillance,Unilateral workplace control through mobile robotic surveillance,False,RETAIN_STANDARD_TERM
SRC-P-0039,Physical,RAI4-0331,파지력 상해,파지력 상해,Grasp force injury,Grasp force injury,False,RETAIN_STANDARD_TERM
SRC-P-0040,Physical,RAI4-0339,실시간 지연 및 동기화 실패,실시간 지연 및 동기화 실패,Real-time latency and synchronization failure,Real-time latency and synchronization failure,False,RETAIN_STANDARD_TERM
SRC-P-0041,Physical,RAI4-0343,보조 로봇의 비동의 신체 개입,보조 로봇의 비동의 신체 개입,Non-consensual bodily intervention by assistive robots,Non-consensual bodily intervention by assistive robots,False,RETAIN_STANDARD_TERM
SRC-P-0042,Physical,RAI4-0361,공공 공간 통행 방해·접근성 배제,공공 공간 통행 방해·접근성 배제,Obstruction and accessibility exclusion in public space,Obstruction and accessibility exclusion in public space,False,RETAIN_STANDARD_TERM
SRC-P-0043,Physical,RAI4-0183,부상 심각도 오분류,부상 심각도 오분류,Injury severity misclassification,Injury severity misclassification,False,RETAIN_STANDARD_TERM
SRC-P-0044,Physical,RAI4-0298,온디바이스 연산·메모리 고갈,온디바이스 연산·메모리 고갈,On-device compute and memory exhaustion,On-device compute and memory exhaustion,False,RETAIN_STANDARD_TERM
SRC-P-0045,Physical,RAI4-0300,클라우드 오프로드 의존 실패,클라우드 오프로드 의존 실패,Cloud-offload dependency failure,Cloud-offload dependency failure,False,RETAIN_STANDARD_TERM
SRC-P-0046,Physical,RAI4-0333,정밀 운동 제어 불안정성,정밀 운동 제어 불안정성,Fine motor control instability,Fine motor control instability,False,RETAIN_STANDARD_TERM
SRC-P-0047,Physical,RAI4-0661,비즈니스 시스템 손상 및 운영 중단,비즈니스 시스템 손상 및 운영 중단,Business system damage and operational disruption,Business system damage and operational disruption,False,RETAIN_STANDARD_TERM
SRC-P-0048,Physical,RAI4-1035,하드웨어 결함에 의한 실행 오류,하드웨어 결함에 의한 실행 오류,Erroneous execution from hardware faults,Erroneous execution from hardware faults,False,RETAIN_STANDARD_TERM
SRC-P-0049,Physical,RAI4-1496,무해 미세조정에 의한 안전성 열화,무해 미세조정에 의한 안전성 열화,Safety degradation from benign fine-tuning,Safety degradation from benign fine-tuning,False,RETAIN_STANDARD_TERM
SRC-P-0050,Physical,RAI4-1629,로봇 오작동에 의한 물리적 상해,로봇 오작동에 의한 물리적 상해,Physical injury from robot malfunction,Physical injury from robot malfunction,False,RETAIN_STANDARD_TERM
SRC-P-0051,Physical,RAI4-0776,기반모델 재사용을 통한 보안 결함 전파,기반모델 재사용을 통한 보안 결함 전파,Security-flaw propagation through foundation-model reuse,Security-flaw propagation through foundation-model reuse,False,RETAIN_STANDARD_TERM
SRC-P-0053,Physical,RAI4-0993,부실 설계 지능 시스템에 의한 상해,부실 설계 지능 시스템에 의한 상해,Injury from poorly designed intelligent systems,Injury from poorly designed intelligent systems,False,RETAIN_STANDARD_TERM
SRC-P-0054,Physical,RAI4-1039,알고리즘 설계 실패,알고리즘 설계 실패,Algorithmic design failure,Algorithmic design failure,False,RETAIN_STANDARD_TERM
SRC-P-0055,Physical,RAI4-1092,모델 접근으로 인한 이익의 불공정한 분배,모델 접근으로 인한 이익의 불공정한 분배,Unfair distribution of benefits from model access,Unfair distribution of benefits from model access,False,RETAIN_STANDARD_TERM
SRC-P-0056,Physical,RAI4-1157,취약점 탐지·익스플로잇 작성 역량의 사이버 공격 악용,취약점 탐지·익스플로잇 작성 역량의 사이버 공격 악용,Cyberattack enablement through vulnerability discovery and exploit-writing capability,Cyberattack enablement through vulnerability discovery and exploit-writing capability,False,RETAIN_STANDARD_TERM
SRC-P-0057,Physical,RAI4-1252,배포 이후 예측하지 못한 창발적 역량과 행동,배포 이후 예측하지 못한 창발적 역량과 행동,Unanticipated emergent capabilities and behaviour after deployment,Unanticipated emergent capabilities and behaviour after deployment,False,RETAIN_STANDARD_TERM
SRC-P-0058,Physical,RAI4-1282,AI 소프트웨어·학습 데이터의 적대적 변조,AI 소프트웨어·학습 데이터의 적대적 변조,Adversarial modification of AI software and training data,Adversarial modification of AI software and training data,False,RETAIN_STANDARD_TERM
SRC-P-0059,Physical,RAI4-1284,설계 단계 명세 오류,설계 단계 명세 오류,Design-stage specification errors,Design-stage specification errors,False,RETAIN_STANDARD_TERM
SRC-P-0060,Physical,RAI4-1333,모델 절취·변조,모델 절취·변조,Model theft and tampering,Model theft and tampering,False,RETAIN_STANDARD_TERM
SRC-P-0061,Physical,RAI4-1489,적대적 학습의 강건 과적합,적대적 학습의 강건 과적합,Robust overfitting in adversarial training,Robust overfitting in adversarial training,False,RETAIN_STANDARD_TERM
SRC-P-0072,Physical,RAI4-0196,로봇 탈옥에 의한 유해 물리 행동,로봇 탈옥에 의한 유해 물리 행동,Jailbreaking robots into harmful physical action,Jailbreaking robots into harmful physical action,False,RETAIN_STANDARD_TERM
SRC-P-0073,Physical,RAI4-0227,위험한 로봇 작업계획에 따른 물리 제어 실패,위험한 로봇 작업계획에 따른 물리 제어 실패,Unsafe physical control from hazardous robot task plans,Unsafe physical control from hazardous robot task plans,False,RETAIN_STANDARD_TERM
SRC-P-0074,Physical,RAI4-0669,AI 조력 악성코드 생성 및 사이버 공격 자동화,악성코드 생성 및 사이버공격 자동화,AI-assisted malicious code generation and cyberattack automation,Malicious code generation and cyberattack automation,True,AUTHORITATIVE_OVERRIDE
SRC-P-0075,Physical,RAI4-0758,프롬프트 주입 및 시스템 지시문 유출,프롬프트 주입 및 시스템 지시문 유출,Prompt injection and leakage of system instructions,Prompt injection and leakage of system instructions,False,RETAIN_STANDARD_TERM
SRC-P-0076,Physical,RAI4-0767,기술적 안전조치 우회 공격,기술적 안전조치 우회 공격,Circumvention of technical safety measures,Circumvention of technical safety measures,False,RETAIN_STANDARD_TERM
SRC-P-0083,Physical,RAI4-0927,LLM 대상 신종 공격,LLM 대상 신종 공격,Novel attack vectors against LLMs,Novel attack vectors against LLMs,False,RETAIN_STANDARD_TERM
SRC-P-0084,Physical,RAI4-0928,프롬프트 주입을 통한 목표 탈취,프롬프트 주입을 통한 목표 탈취,Goal hijacking via prompt injection,Goal hijacking via prompt injection,False,RETAIN_STANDARD_TERM
SRC-P-0085,Physical,RAI4-0930,다단계 탈옥,다단계 탈옥,Multi-step jailbreaks,Multi-step jailbreaks,False,RETAIN_STANDARD_TERM
SRC-P-0088,Physical,RAI4-1176,역노출,역노출,Reverse exposure,Reverse exposure,False,RETAIN_STANDARD_TERM
SRC-P-0090,Physical,RAI4-1354,대규모 사이버범죄 오용,대규모 사이버범죄 오용,Cybercrime misuse at scale,Cybercrime misuse at scale,False,RETAIN_STANDARD_TERM
SRC-P-0091,Physical,RAI4-1513,해석 가능성 기술의 오용,해석 가능성 기술의 오용,Misuse of interpretability techniques,Misuse of interpretability techniques,False,RETAIN_STANDARD_TERM
SRC-P-0092,Physical,RAI4-1517,안전 가드레일을 무력화하는 탈옥 공격,안전 가드레일을 무력화하는 탈옥 공격,Jailbreak attacks subverting model safety guardrails,Jailbreak attacks subverting model safety guardrails,False,RETAIN_STANDARD_TERM
SRC-P-0093,Physical,RAI4-1520,저빈도 인코딩·저자원 언어를 통한 안전 훈련 우회,저빈도 인코딩·저자원 언어를 통한 안전 훈련 우회,Safety-training bypass via rare encodings and low-resource languages,Safety-training bypass via rare encodings and low-resource languages,False,RETAIN_STANDARD_TERM
SRC-P-0094,Physical,RAI4-1521,추가 모달리티로 인한 공격면 확대,추가 모달리티로 인한 공격면 확대,Attack-surface expansion from additional modalities,Attack-surface expansion from additional modalities,False,RETAIN_STANDARD_TERM
SRC-P-0097,Physical,RAI4-1665,페르소나 지정·사회공학 기법에 의한 안전장 치 우회,페르소나 지정·사회공학 기법에 의한 안전장 치 우회,Safeguard bypass through persona assignment and social-engineering tricks,Safeguard bypass through persona assignment and social-engineering tricks,False,RETAIN_STANDARD_TERM
SRC-P-0098,Physical,RAI4-1666,프록시 목표 최적화를 통한 탈옥 자동 탐색,프록시 목표 최적화를 통한 탈옥 자동 탐색,Automated discovery of jailbreaks through proxy-objective optimization,Automated discovery of jailbreaks through proxy-objective optimization,False,RETAIN_STANDARD_TERM
SRC-P-0099,Physical,RAI4-1675,언어·행동 출력 불일치에 따른 유해 물리 행동,언어·행동 출력 불일치에 따른 유해 물리 행동,Harmful physical action from language-action misalignment,Harmful physical action from language-action misalignment,False,RETAIN_STANDARD_TERM
SRC-P-0101,Physical,RAI4-0197,유해 행동 재구성 공격,유해 행동 재구성 공격,Harmful-action reframing attack,Harmful-action reframing attack,False,RETAIN_STANDARD_TERM
SRC-P-0103,Physical,RAI4-0199,불법·유해 물리 요청의 수용·실행,불법·유해 물리 요청의 수용·실행,Execution of illegal or harmful physical requests,Execution of illegal or harmful physical requests,False,RETAIN_STANDARD_TERM
SRC-P-0104,Physical,RAI4-0201,피지컬 AI의 파괴·학대 행동,피지컬 AI의 파괴·학대 행동,Destructive or abusive acts by physical AI,Destructive or abusive acts by physical AI,False,RETAIN_STANDARD_TERM
SRC-P-0105,Physical,RAI4-0210,인지-행동 순서 조작 공격,인지-행동 순서 조작 공격,Perception-action sequence manipulation attack,Perception-action sequence manipulation attack,False,RETAIN_STANDARD_TERM
SRC-P-0106,Physical,RAI4-0221,로봇 인지 겨냥 적대 패치 공격,로봇 인지 겨냥 적대 패치 공격,Adversarial patch attack on robot perception,Adversarial patch attack on robot perception,False,RETAIN_STANDARD_TERM
SRC-P-0107,Physical,RAI4-0302,로봇 능력의 무기화,로봇 능력의 무기화,Weaponization of robotic capabilities,Weaponization of robotic capabilities,False,RETAIN_STANDARD_TERM
SRC-P-0108,Physical,RAI4-0305,자동화된 표적 스토킹·물리적 위협,자동화된 표적 스토킹·물리적 위협,Automated targeted stalking and physical intimidation,Automated targeted stalking and physical intimidation,False,RETAIN_STANDARD_TERM
SRC-P-0110,Physical,RAI4-0323,장면 의미 조작 공격,장면 의미 조작 공격,Semantic scene manipulation attack,Semantic scene manipulation attack,False,RETAIN_STANDARD_TERM
SRC-P-0112,Physical,RAI4-0348,로봇 군집 하이재킹,로봇 군집 하이재킹,Fleet hijacking,Fleet hijacking,False,RETAIN_STANDARD_TERM
SRC-P-0113,Physical,RAI4-0350,핵심 인프라 로봇 사이버 사보타주,핵심 인프라 로봇 사이버 사보타주,Cyber-enabled sabotage of criticalinfrastructure robots,Cyber-enabled sabotage of criticalinfrastructure robots,False,RETAIN_STANDARD_TERM
SRC-P-0114,Physical,RAI4-0774,GPAI 모델의 백도어 또는 트로이 목마 공격,GPAI 모델의 백도어 또는 트로이 목마 공격,Backdoors or trojan attacks in GPAI models,Backdoors or trojan attacks in GPAI models,False,RETAIN_STANDARD_TERM
SRC-P-0115,Physical,RAI4-1337,악용 가능한 시스템 결함·백도어,악용 가능한 시스템 결함·백도어,Exploitable system defects and backdoors,Exploitable system defects and backdoors,False,RETAIN_STANDARD_TERM
SRC-P-0116,Physical,RAI4-1338,AI 컴퓨팅 인프라 보안 위협,AI 컴퓨팅 인프라 보안 위협,AI computing infrastructure security threats,AI computing infrastructure security threats,False,RETAIN_STANDARD_TERM
SRC-P-0117,Physical,RAI4-1377,사이버 공격 장벽 저하·공격표면 확대,사이버 공격 장벽 저하·공격표면 확대,Lowered cyberattack barriers and expanded attack surface,Lowered cyberattack barriers and expanded attack surface,False,RETAIN_STANDARD_TERM
SRC-P-0118,Physical,RAI4-1547,모델 확산에 의한 이중용도 역량의 저비용 확 산,모델 확산에 의한 이중용도 역량의 저비용 확 산,Low-cost diffusion of dual-use capabilities through model proliferation,Low-cost diffusion of dual-use capabilities through model proliferation,False,RETAIN_STANDARD_TERM
SRC-P-0119,Physical,RAI4-1550,기반 모델 취약성에 기인한 인프라 공통원인 장애,기반 모델 취약성에 기인한 인프라 공통원인 장애,Common-mode infrastructure failure from underlying model vulnerabilities,Common-mode infrastructure failure from underlying model vulnerabilities,False,RETAIN_STANDARD_TERM
SRC-P-0120,Physical,RAI4-1561,취약점 자동 탐지·악용에 의한 사이버공격 확대,취약점 자동 탐지·악용에 의한 사이버공격 확대,Cyberattack scaling through automated vulnerability discovery and exploitation,Cyberattack scaling through automated vulnerability discovery and exploitation,False,RETAIN_STANDARD_TERM
SRC-P-0121,Physical,RAI4-0180,희귀 가정 상해의 전조 감지 실패,희귀 가정 상해의 전조 감지 실패,Failure to detect rare household injury precursors,Failure to detect rare household injury precursors,False,RETAIN_STANDARD_TERM
SRC-P-0122,Physical,RAI4-0181,물리적 위험의 감지·예측 실패,물리적 위험의 감지·예측 실패,Failure to detect or anticipate physical hazards,Failure to detect or anticipate physical hazards,False,RETAIN_STANDARD_TERM
SRC-P-0123,Physical,RAI4-0224,런타임 안전 모니터 실패,런타임 안전 모니터 실패,Runtime safety monitor failure,Runtime safety monitor failure,False,RETAIN_STANDARD_TERM
SRC-P-0124,Physical,RAI4-0234,제어 장벽 함수 안전필터 실패,제어 장벽 함수 안전필터 실패,Control barrier function safety-filter failure,Control barrier function safety-filter failure,False,RETAIN_STANDARD_TERM
SRC-P-0125,Physical,RAI4-0240,접촉 조작 힘 감지 실패,접촉 조작 힘 감지 실패,Contact-rich manipulation force-sensing failure,Contact-rich manipulation force-sensing failure,False,RETAIN_STANDARD_TERM
SRC-P-0126,Physical,RAI4-0261,시뮬레이션-실세계 전이·검증 실패,시뮬레이션-실세계 전이·검증 실패,Sim-to-real transfer and validation failure,Sim-to-real transfer and validation failure,False,RETAIN_STANDARD_TERM
SRC-P-0127,Physical,RAI4-0278,가정 내 로봇 행동 안전성 평가의 위음성,가정 내 로봇 행동 안전성 평가의 위음성,False-negative safety evaluation of household robot actions,False-negative safety evaluation of household robot actions,False,RETAIN_STANDARD_TERM
SRC-P-0128,Physical,RAI4-0321,악천후 인지 실패,악천후 인지 실패,Adverse weather perception failure,Adverse weather perception failure,False,RETAIN_STANDARD_TERM
SRC-P-0129,Physical,RAI4-0322,다중 센서 융합 상충,다중 센서 융합 상충,Multimodal sensor fusion conflict,Multimodal sensor fusion conflict,False,RETAIN_STANDARD_TERM
SRC-P-0130,Physical,RAI4-0352,배포 후 변경에 대한 안전 재평가 실패,배포 후 변경에 대한 안전 재평가 실패,Failure to reassess safety after deployment changes,Failure to reassess safety after deployment changes,False,RETAIN_STANDARD_TERM
SRC-P-0131,Physical,RAI4-0442,사실·증거 환각,사실·증거 환각,Hallucination of facts and evidence,Hallucination of facts and evidence,False,RETAIN_STANDARD_TERM
SRC-P-0132,Physical,RAI4-0444,대중 지식의 모델 붕괴,대중 지식의 모델 붕괴,Model collapse of public knowledge,Model collapse of public knowledge,False,RETAIN_STANDARD_TERM
SRC-P-0133,Physical,RAI4-0787,외부 도구에 의해 주입된 사실 오류,외부 도구에 의해 주입된 사실 오류,Factual errors injected by external tools,Factual errors injected by external tools,False,RETAIN_STANDARD_TERM
SRC-P-0135,Physical,RAI4-0817,지식 경계로 인한 환각,지식 경계로 인한 환각,Hallucination arising from knowledge boundaries,Hallucination arising from knowledge boundaries,False,RETAIN_STANDARD_TERM
SRC-P-0136,Physical,RAI4-0820,잡음 학습 데이터에 의한 지식 오류,잡음 학습 데이터에 의한 지식 오류,Knowledge errors from noisy training data,Knowledge errors from noisy training data,False,RETAIN_STANDARD_TERM
SRC-P-0137,Physical,RAI4-1524,검색증강 시 외부 허위정보에 의한 허위 출력,검색증강 시 외부 허위정보에 의한 허위 출력,False outputs from external misinformation in retrieval augmentation,False outputs from external misinformation in retrieval augmentation,False,RETAIN_STANDARD_TERM
SRC-P-0138,Physical,RAI4-1527,사용자 수행 설득에 의한 AI 모델의 오용,사용자 수행 설득에 의한 AI 모델의 오용,Misuse of AI model by user-performed persuasion,Misuse of AI model by user-performed persuasion,False,RETAIN_STANDARD_TERM
SRC-P-0139,Physical,RAI4-1688,장기 계획의 월드모델 상태 예측 오차 누적,장기 계획의 월드모델 상태 예측 오차 누적,Compounding world-model state-prediction error in long-horizon planning,Compounding world-model state-prediction error in long-horizon planning,False,RETAIN_STANDARD_TERM
SRC-P-0140,Physical,RAI4-1696,사회 세계모델 기반 미시표적 정치 조작,사회 세계모델 기반 미시표적 정치 조작,Micro-targeted political manipulation using social world models,Micro-targeted political manipulation using social world models,False,RETAIN_STANDARD_TERM
