source_row_id,source_domain,source_l4_id,l3_definition_anchor_id,l3_definition_anchor_title_ko,l3_definition_anchor_title_en,ko_ai_technology_before,en_ai_technology_before,ko_causal_mechanism_before,en_causal_mechanism_before,ko_l3_risk_structure_before,en_l3_risk_structure_before,grounding_action,description_ko_before,description_ko_after,description_en_before,description_en_after
SRC-P-0118,Physical,RAI4-1547,G_INT_WEAP,무기화,Weaponization,True,True,True,True,True,True,L3_MASTER_VALIDATED,"오픈 소스·오픈 웨이 트 GPAI 모델의 확산으로 비전문가가 최소 비용으로 이중 용도 역량에 접근하고, 기반 모델의 개조를 통해 독소 합성용 단백질 서열 생성 등 위험한 용도로 전용되는 리스크.","오픈 소스·오픈 웨이 트 GPAI 모델의 확산으로 비전문가가 최소 비용으로 이중 용도 역량에 접근하고, 기반 모델의 개조를 통해 독소 합성용 단백질 서열 생성 등 위험한 용도로 전용되는 리스크.",The risk that proliferation of open-source or open-weight GPAI models gives non-experts low-cost access to dual-use capabilities and allows base models to be modified for dangerous uses such as generating candidate protein sequences for toxin synthesis.,The risk that proliferation of open-source or open-weight GPAI models gives non-experts low-cost access to dual-use capabilities and allows base models to be modified for dangerous uses such as generating candidate protein sequences for toxin synthesis.
SRC-P-0119,Physical,RAI4-1550,G_SYS_SECADV,보안·적대적 견고성 실패,Security and Adversarial Robustness Failure,True,True,False,True,True,True,L3_MASTER_VALIDATED,중요 인프라가 GPAI에 의존할 때 기반 모델 아키텍처나 훈련 설정의 취약성·견고성 문제가 우발적 경계 사례나 적대적 입력에 의해 촉발되어 공통 원인 장애로 이어지는 리스크.,중요 인프라가 GPAI에 의존할 때 기반 모델 아키텍처나 훈련 설정의 취약성·견고성 문제가 우발적 경계 사례나 적대적 입력에 의해 촉발되어 공통 원인 장애로 이어지는 리스크.,"The risk that vulnerabilities or robustness issues in the underlying model architecture or training setup produce common-mode failures across critical infrastructure relying on GPAI, triggered accidentally in edge cases or by adversarial inputs.","The risk that vulnerabilities or robustness issues in the underlying model architecture or training setup produce common-mode failures across critical infrastructure relying on GPAI, triggered accidentally in edge cases or by adversarial inputs."
SRC-P-0120,Physical,RAI4-1561,G_SYS_SECADV,보안·적대적 견고성 실패,Security and Adversarial Robustness Failure,True,False,True,True,True,True,L3_MASTER_AI_REWRITE,GPAI가 소프트웨어 취약점의 자동 발견과 악성 코드 자동 개발을 지원하여 악의적 행위자의 사이버 공격이 저비용으로 대규모화되고 피해가 증대되는 리스크.,GPAI가 소프트웨어 취약점의 자동 발견과 악성 코드 자동 개발을 지원하여 악의적 행위자의 사이버 공격이 저비용으로 대규모화되고 피해가 증대되는 리스크.,"The risk that GPAI aids automated discovery of software vulnerabilities and automated malware development, allowing malicious actors to scale cyberattacks at low cost and increase their impact.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which GPAI aids automated discovery of software vulnerabilities and automated malware development, allowing malicious actors to scale cyberattacks at low cost and increase their impact."
SRC-P-0121,Physical,RAI4-0180,P_INT_SAFETY,인간-로봇 물리 안전 실패,Human-Robot Physical Safety Failure,True,False,False,True,True,True,L3_MASTER_AI_REWRITE,가정용 에이전트가 드물지만 가능한 낙상·중독·화상·열 상·압착 사고의 전조를 감지하지 못해 경고하거나 개입하지 않는 위험.,가정용 에이전트가 드물지만 가능한 낙상·중독·화상·열 상·압착 사고의 전조를 감지하지 못해 경고하거나 개입하지 않는 위험.,"The risk that a household agent fails to detect early signs of rare but plausible falls, poisoning, burns, lacerations, or crush events and therefore does not warn or intervene.","The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which a household agent fails to detect early signs of rare but plausible falls, poisoning, burns, lacerations, or crush events and therefore does not warn or intervene."
SRC-P-0122,Physical,RAI4-0181,P_INT_SAFETY,인간-로봇 물리 안전 실패,Human-Robot Physical Safety Failure,False,False,True,False,True,True,L3_MASTER_AI_REWRITE,"멀티 모달·체화형 시스템이 텍스트·이미지·영상·센서 입력에 이미 나타난 위험 상태를 식별하지 못하거나 진행 중인 움직임·접촉·환경 변화가 곧 위험을 초래할 것을 예측하지 못한 채 행동을 선택하여, 충돌·손상·상해로 이어지는 리스크.","로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 멀티 모달·체화형 시스템이 텍스트·이미지·영상·센서 입력에 이미 나타난 위험 상태를 식별하지 못하거나 진행 중인 움직임·접촉·환경 변화가 곧 위험을 초래할 것을 예측하지 못한 채 행동을 선택하여, 충돌·손상·상해로 이어지는 리스크.","The risk that a multimodal or embodied system neither identifies a hazardous condition already present in its text, image, video, or sensor input nor predicts that ongoing motion, contact, or environmental change will soon create one, selecting actions that end in collision, damage, or injury.","The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which a multimodal or embodied system neither identifies a hazardous condition already present in its text, image, video, or sensor input nor predicts that ongoing motion, contact, or environmental change will soon create one, selecting actions that end in collision, damage, or injury."
SRC-P-0123,Physical,RAI4-0224,P_INT_SAFETY,인간-로봇 물리 안전 실패,Human-Robot Physical Safety Failure,False,False,True,True,True,True,L3_MASTER_AI_REWRITE,"런 타임 안전 모니터가 속도·힘·이 격 거리·작업 공간·충돌·물체 사용·작업 프로토콜에 대한 제약을 감지·집행하지 못하여, 위해가 발생할 때까지 안전하지 않은 동작이 지속되는 리스크.","로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 런 타임 안전 모니터가 속도·힘·이 격 거리·작업 공간·충돌·물체 사용·작업 프로토콜에 대한 제약을 감지·집행하지 못하여, 위해가 발생할 때까지 안전하지 않은 동작이 지속되는 리스크.","The risk that runtime safety monitors fail to detect or enforce constraints governing speed, force, separation, workspace, collision, object use, and task protocol, allowing unsafe motion to continue until harm occurs.","The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which runtime safety monitors fail to detect or enforce constraints governing speed, force, separation, workspace, collision, object use, and task protocol, allowing unsafe motion to continue until harm occurs."
SRC-P-0124,Physical,RAI4-0234,P_INT_SAFETY,인간-로봇 물리 안전 실패,Human-Robot Physical Safety Failure,True,True,False,True,True,True,L3_MASTER_VALIDATED,제어 장벽 함수 기반 안전 계층이 인지·동역학·모델 불확실성 하에서 비안전 행동을 제약하지 못하는 리스크.,제어 장벽 함수 기반 안전 계층이 인지·동역학·모델 불확실성 하에서 비안전 행동을 제약하지 못하는 리스크.,"The risk that a safety layer based on control barrier functions fails to constrain unsafe actions under perception, dynamics, or model uncertainty.","The risk that a safety layer based on control barrier functions fails to constrain unsafe actions under perception, dynamics, or model uncertainty."
SRC-P-0125,Physical,RAI4-0240,P_SYS_STATE,물리 상태 추정·센서 융합 실패,Physical State Estimation and Sensor-Fusion Failure,False,False,True,True,True,True,L3_MASTER_AI_REWRITE,접촉 집약 조작 정책이 힘·촉각·오디오·시각 단서를 올바르게 사용하지 못하여 비안전 압력·파지·이동을 유발하는 리스크.,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 접촉 집약 조작 정책이 힘·촉각·오디오·시각 단서를 올바르게 사용하지 못하여 비안전 압력·파지·이동을 유발하는 리스크.,"The risk that a contact-rich manipulation policy fails to correctly use force, tactile, audio, or visual cues, creating unsafe pressure, impact, or object damage.","The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which a contact-rich manipulation policy fails to correctly use force, tactile, audio, or visual cues, creating unsafe pressure, impact, or object damage."
SRC-P-0126,Physical,RAI4-0261,P_INT_SAFETY,인간-로봇 물리 안전 실패,Human-Robot Physical Safety Failure,True,False,True,True,True,True,L3_MASTER_AI_REWRITE,"시뮬레이션에서 훈련·검증된 정책이 접촉·지연·마모·액추에이터에 관한 동일한 미모델링 가정을 공유하는 시뮬레이터 간 검사까지 통과하고도, 실제 마찰, 조명, 인간 행동, 롱 테 일 사건이 시뮬레이션과 달라지는 하드웨어 환경에서 실패하여 잘못된 안전 확신 속에 배포되는 리스크.","시뮬레이션에서 훈련·검증된 정책이 접촉·지연·마모·액추에이터에 관한 동일한 미모델링 가정을 공유하는 시뮬레이터 간 검사까지 통과하고도, 실제 마찰, 조명, 인간 행동, 롱 테 일 사건이 시뮬레이션과 달라지는 하드웨어 환경에서 실패하여 잘못된 안전 확신 속에 배포되는 리스크.","The risk that a policy trained or validated in simulation, including across multiple simulators sharing the same unmodeled contact, delay, wear, or actuator assumptions, passes testing yet fails on real hardware where friction, lighting, human behavior, or long-tail events diverge, so it is deployed under false safety assurance.","The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which a policy trained or validated in simulation, including across multiple simulators sharing the same unmodeled contact, delay, wear, or actuator assumptions, passes testing yet fails on real hardware where friction, lighting, human behavior, or long-tail events diverge, so it is deployed under false safety assurance."
SRC-P-0127,Physical,RAI4-0278,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,Unsafe Physical Control and Actuation,True,True,True,True,True,True,L3_MASTER_VALIDATED,AI 안전성 분류기가 사람 접촉·열원·물체·작업 공간 제약을 위반하는 가정 내 로봇 행동을 안전하다고 잘못 판정하여 실제 위험 행동을 탐지하지 못하고 잘못된 안전성 확신을 유발하는 리스크.,AI 안전성 분류기가 사람 접촉·열원·물체·작업 공간 제약을 위반하는 가정 내 로봇 행동을 안전하다고 잘못 판정하여 실제 위험 행동을 탐지하지 못하고 잘못된 안전성 확신을 유발하는 리스크.,"The risk that an AI safety classifier incorrectly labels a proposed household robot action as safe despite violations of human-contact, heat, object, or workspace constraints, failing to detect hazardous behaviour and producing false safety assurance.","The risk that an AI safety classifier incorrectly labels a proposed household robot action as safe despite violations of human-contact, heat, object, or workspace constraints, failing to detect hazardous behaviour and producing false safety assurance."
SRC-P-0128,Physical,RAI4-0321,P_SYS_STATE,물리 상태 추정·센서 융합 실패,Physical State Estimation and Sensor-Fusion Failure,False,False,True,True,True,True,L3_MASTER_AI_REWRITE,비·안개·눈부심·먼지·연기·저조도가카메라·라이다·레이더·촉각·오디오 인지를 저하시켜 비안전 행동을 유발하는 위험.,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 비·안개·눈부심·먼지·연기·저조도가카메라·라이다·레이더·촉각·오디오 인지를 저하시켜 비안전 행동을 유발하는 위험.,"The risk that rain, fog, glare, dust, smoke, or low light may degrade cameras, LiDAR, radar, tactile sensors, or audio perception, weakening real-time situational awareness.","The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which rain, fog, glare, dust, smoke, or low light may degrade cameras, LiDAR, radar, tactile sensors, or audio perception, weakening real-time situational awareness."
SRC-P-0129,Physical,RAI4-0322,P_SYS_STATE,물리 상태 추정·센서 융합 실패,Physical State Estimation and Sensor-Fusion Failure,False,False,True,True,True,True,L3_MASTER_AI_REWRITE,카메라·라이다·레이더·촉각·자기 수용 신호의 충돌이 불안정한 장면 추정 및 비안전 하위 행동을 초래하는 위험.,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 카메라·라이다·레이더·촉각·자기 수용 신호의 충돌이 불안정한 장면 추정 및 비안전 하위 행동을 초래하는 위험.,"The risk that conflicting camera, LiDAR, radar, tactile, or proprioceptive signals may lead to unstable scene estimates and unsafe downstream control decisions.","The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which conflicting camera, LiDAR, radar, tactile, or proprioceptive signals may lead to unstable scene estimates and unsafe downstream control decisions."
SRC-P-0130,Physical,RAI4-0352,P_SYS_HARDWARE,하드웨어·기계 무결성 결함,Hardware and Mechanical Integrity Failure,True,True,False,True,True,True,L3_MASTER_VALIDATED,환경 변화·부품 열화·모델 업데이트·아차 사고로 기존 안전 가정이 무효화됐는데도 운영자가 안전성을 재평가하지 않고 운용을 계속하는 위험.,환경 변화·부품 열화·모델 업데이트·아차 사고로 기존 안전 가정이 무효화됐는데도 운영자가 안전성을 재평가하지 않고 운용을 계속하는 위험.,"The risk that operators continue deployment without reassessing safety after environmental changes, component degradation, model updates, or near-miss incidents invalidate prior assumptions.","The risk that operators continue deployment without reassessing safety after environmental changes, component degradation, model updates, or near-miss incidents invalidate prior assumptions."
SRC-P-0131,Physical,RAI4-0442,G_SYS_MISINFO,허위정보,Misinformation,True,True,True,True,True,True,L3_MASTER_VALIDATED,"모델이 그럴듯한 형식으로 제시된 허위 인용, 사실, 법적 주장, 과학적 증거를 포함하여 학습 데이터나 입력에 충실하지 않은 부정확한 콘텐츠를 생성하여, 이를 신뢰한 사용자를 오도하는 리스크.","모델이 그럴듯한 형식으로 제시된 허위 인용, 사실, 법적 주장, 과학적 증거를 포함하여 학습 데이터나 입력에 충실하지 않은 부정확한 콘텐츠를 생성하여, 이를 신뢰한 사용자를 오도하는 리스크.","The risk that a model generates factually inaccurate or ungrounded content, including fabricated citations, facts, legal claims, and scientific evidence presented plausibly, misleading users who rely on it.","The risk that a model generates factually inaccurate or ungrounded content, including fabricated citations, facts, legal claims, and scientific evidence presented plausibly, misleading users who rely on it."
SRC-P-0132,Physical,RAI4-0444,G_SOC_CULT,문화·지식 생태계 침식,Cultural and Epistemic Erosion,True,True,True,True,True,True,L3_MASTER_VALIDATED,합성 콘텐츠에 대한 재귀적 학습이 공공 정보 품질과 미래 모델 학습 데이터를 저하시켜 공유 지식 자원의 모델 붕괴를 초래하는 리스크.,합성 콘텐츠에 대한 재귀적 학습이 공공 정보 품질과 미래 모델 학습 데이터를 저하시켜 공유 지식 자원의 모델 붕괴를 초래하는 리스크.,"The risk that recursive training on synthetic content degrades public information quality and future model training data, driving model collapse of shared knowledge resources.","The risk that recursive training on synthetic content degrades public information quality and future model training data, driving model collapse of shared knowledge resources."
SRC-P-0133,Physical,RAI4-0787,G_SYS_MISINFO,허위정보,Misinformation,False,False,True,True,True,True,L3_MASTER_AI_REWRITE,"외부 도구가 웹 API·검색 엔진 등 공개 자원에서 얻은 추가 지식을 입력 프롬 프 트에 통합하는 과정에서, 도구의 신뢰성이 보장되지 않아 사실 오류가 포함된 내용이 유입되고 환각 문제가 증폭되는 리스크.","AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 외부 도구가 웹 API·검색 엔진 등 공개 자원에서 얻은 추가 지식을 입력 프롬 프 트에 통합하는 과정에서, 도구의 신뢰성이 보장되지 않아 사실 오류가 포함된 내용이 유입되고 환각 문제가 증폭되는 리스크.","The risk that external tools incorporate additional knowledge from public resources such as web APIs and search engines into input prompts, and that unreliable tool content containing factual errors consequently amplifies the hallucination issue.","The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which external tools incorporate additional knowledge from public resources such as web APIs and search engines into input prompts, and that unreliable tool content containing factual errors consequently amplifies the hallucination issue."
SRC-P-0135,Physical,RAI4-0817,G_SYS_MISINFO,허위정보,Misinformation,True,False,True,True,True,True,L3_MASTER_AI_REWRITE,"LLM의 학습 코퍼스가 모든 세계 지식을 담을 수 없고 롱 테 일 지식을 충분히 습득하지 못해, 입력프롬프트가 요구하는 지식과 모델 내재 지식 사이의 격차가 환각을 유발하는 리스크.","LLM의 학습 코퍼스가 모든 세계 지식을 담을 수 없고 롱 테 일 지식을 충분히 습득하지 못해, 입력프롬프트가 요구하는 지식과 모델 내재 지식 사이의 격차가 환각을 유발하는 리스크.","The risk that gaps between the knowledge involved in an input prompt and the knowledge embedded in an LLM, arising from training corpora that cannot contain all world knowledge and from difficulty grasping long-tail knowledge, lead to hallucinations.","The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which gaps between the knowledge involved in an input prompt and the knowledge embedded in an LLM, arising from training corpora that cannot contain all world knowledge and from difficulty grasping long-tail knowledge, lead to hallucinations."
SRC-P-0136,Physical,RAI4-0820,G_SYS_MISINFO,허위정보,Misinformation,True,True,True,False,True,True,L3_MASTER_VALIDATED,대규모 학습 코퍼스에 내재한 잡음과 허위 정보가 모델 파라미터에 저장되는 지식에 오류를 유입시켜 환각을 유발하는 리스크.,대규모 학습 코퍼스에 내재한 잡음과 허위 정보가 모델 파라미터에 저장되는 지식에 오류를 유입시켜 환각을 유발하는 리스크.,"The risk that noise and misinformation inherent in large-scale training corpora introduce errors into the knowledge stored in model parameters, giving rise to hallucinations.","The risk that noise and misinformation inherent in large-scale training corpora introduce errors into the knowledge stored in model parameters, giving rise to hallucinations."
SRC-P-0137,Physical,RAI4-1524,G_SYS_MISINFO,허위정보,Misinformation,True,True,True,False,True,True,L3_MASTER_VALIDATED,검색 증강 과정에서 모델의 사전 지식과 상충하는 소량의 일관된 허위 증거가 주어질 때 모델이 이에 민감하게 반응하여 허위 출력을 생성하는 리스크.,검색 증강 과정에서 모델의 사전 지식과 상충하는 소량의 일관된 허위 증거가 주어질 때 모델이 이에 민감하게 반응하여 허위 출력을 생성하는 리스크.,"The risk that AI models, being particularly sensitive to coherent external evidence even when it conflicts with their prior knowledge, produce false outputs when given a relatively small amount of false information during the retrievalaugmentation process.","The risk that AI models, being particularly sensitive to coherent external evidence even when it conflicts with their prior knowledge, produce false outputs when given a relatively small amount of false information during the retrievalaugmentation process."
SRC-P-0138,Physical,RAI4-1527,G_SYS_MISINFO,허위정보,Misinformation,True,True,False,False,True,True,L3_MASTER_VALIDATED,"다중 턴 설득 대화가 모델이 사실적으로 옳은 입장을 포기하고 허위 정보를 수용하게 만들며, 그 효과가 단일 턴 시도를 능가하는 리스크.","다중 턴 설득 대화가 모델이 사실적으로 옳은 입장을 포기하고 허위 정보를 수용하게 만들며, 그 효과가 단일 턴 시도를 능가하는 리스크.","The risk that multi-turn persuasive conversation induces a model to abandon factually correct positions and accept misinformation, with persuasion effects exceeding single-turn attempts.","The risk that multi-turn persuasive conversation induces a model to abandon factually correct positions and accept misinformation, with persuasion effects exceeding single-turn attempts."
SRC-P-0139,Physical,RAI4-1688,P_SYS_STATE,물리 상태 추정·센서 융합 실패,Physical State Estimation and Sensor-Fusion Failure,True,True,False,True,True,True,L3_MASTER_VALIDATED,피지컬 AI 시스템의 월드 모델이 장기 계획 과정에서 물리 상태 예측 오차를 누적하여 접촉·운동 상태를 잘못 추정하고 안전하지 않은 물리 행동으로 이어지는 리스크.,피지컬 AI 시스템의 월드 모델이 장기 계획 과정에서 물리 상태 예측 오차를 누적하여 접촉·운동 상태를 잘못 추정하고 안전하지 않은 물리 행동으로 이어지는 리스크.,"The risk that a physical AI system's world model accumulates physical-state prediction errors during long-horizon planning, misestimates contact or motion states, and leads to unsafe physical action.","The risk that a physical AI system's world model accumulates physical-state prediction errors during long-horizon planning, misestimates contact or motion states, and leads to unsafe physical action."
SRC-P-0140,Physical,RAI4-1696,G_INT_POL,정치적 편향·조작,Political Bias and Manipulation,True,True,False,False,True,True,L3_MASTER_VALIDATED,사회 데이터로 학습한 AI 세계 모델이 인구 집단별 반응을 예측하여 정치적 서사와 여론 개입을 미시 표적화하고 민주적 의사 결정에 부당한 영향을 미치는 리스크.,사회 데이터로 학습한 AI 세계 모델이 인구 집단별 반응을 예측하여 정치적 서사와 여론 개입을 미시 표적화하고 민주적 의사 결정에 부당한 영향을 미치는 리스크.,"The risk that an AI world model trained on social data predicts group responses in order to micro-target political narratives and public-opinion interventions, unduly influencing democratic decision-making.","The risk that an AI world model trained on social data predicts group responses in order to micro-target political narratives and public-opinion interventions, unduly influencing democratic decision-making."
SRC-P-0141,Physical,RAI4-1697,G_SYS_TRANS,투명성 부족,Lack of Transparency,True,True,False,True,True,True,L3_MASTER_VALIDATED,운영자나 규제자가 AI 모델의 반사 실적 설명을 검증된 인과 근거로 오인하여 의사 결정의 한계와 불확실성을 이해하지 못하고 책임을 잘못 귀속하는 리스크.,운영자나 규제자가 AI 모델의 반사 실적 설명을 검증된 인과 근거로 오인하여 의사 결정의 한계와 불확실성을 이해하지 못하고 책임을 잘못 귀속하는 리스크.,"The risk that operators or regulators mistake an AI model's counterfactual explanation for verified causal evidence, obscuring the decision's limitations and uncertainty and leading to misattribution of responsibility.","The risk that operators or regulators mistake an AI model's counterfactual explanation for verified causal evidence, obscuring the decision's limitations and uncertainty and leading to misattribution of responsibility."
SRC-P-0142,Physical,RAI4-0209,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,Unsafe Physical Control and Actuation,True,True,False,True,True,True,L3_MASTER_VALIDATED,영상 또는 감각 입력의 적대적 변경이 로봇 정책으로하여금 비안전 피지컬 행동을 선택하게하는 위험.,영상 또는 감각 입력의 적대적 변경이 로봇 정책으로하여금 비안전 피지컬 행동을 선택하게하는 위험.,The risk that adversarial changes to video or sensory inputs cause a robot policy to select unsafe physical actions.,The risk that adversarial changes to video or sensory inputs cause a robot policy to select unsafe physical actions.
SRC-P-0143,Physical,RAI4-0337,P_INT_SAFETY,인간-로봇 물리 안전 실패,Human-Robot Physical Safety Failure,True,False,False,False,True,True,L3_MASTER_AI_REWRITE,배포 환경이 건물·도로·공장·가정·병원·기상 조건에 걸쳐 모델이 적응할 수 있는 것보다 빠르게 변화하는 위험.,배포 환경이 건물·도로·공장·가정·병원·기상 조건에 걸쳐 모델이 적응할 수 있는 것보다 빠르게 변화하는 위험.,"The risk that deployment environments may change across buildings, roads, factories, homes, hospitals, or weather conditions faster than monitoring and adaptation mechanisms can detect.","The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which deployment environments may change across buildings, roads, factories, homes, hospitals, or weather conditions faster than monitoring and adaptation mechanisms can detect."
SRC-P-0144,Physical,RAI4-0466,G_SYS_SECADV,보안·적대적 견고성 실패,Security and Adversarial Robustness Failure,True,True,True,True,True,True,L3_MASTER_VALIDATED,"텍스트·이미지·오디오·영상 입력에 가해진, 사람은 흔히 지각하지 못하는 작은 교란 이 모델의 의사 결정 방식을 악용하여 오 분류, 오작동, 안전하지 않은 동작을 유발하는 리스크.","텍스트·이미지·오디오·영상 입력에 가해진, 사람은 흔히 지각하지 못하는 작은 교란 이 모델의 의사 결정 방식을 악용하여 오 분류, 오작동, 안전하지 않은 동작을 유발하는 리스크.","The risk that small, often humanimperceptible perturbations to text, image, audio, or video inputs exploit how a model makes decisions, causing misclassification, malfunction, or unsafe behavior.","The risk that small, often humanimperceptible perturbations to text, image, audio, or video inputs exploit how a model makes decisions, causing misclassification, malfunction, or unsafe behavior."
SRC-P-0146,Physical,RAI4-1287,P_SYS_HARDWARE,하드웨어·기계 무결성 결함,Hardware and Mechanical Integrity Failure,False,True,False,False,True,True,L3_MASTER_AI_REWRITE,제조 결함이나 우주선(cosmic ray)에 의한 비트 반전 등 배포 후 환경 요인이 지능 시스템 내부를 변화시켜 의도되지 않은 행동 변이를 일으키는 리스크.,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 제조 결함이나 우주선(cosmic ray)에 의한 비트 반전 등 배포 후 환경 요인이 지능 시스템 내부를 변화시켜 의도되지 않은 행동 변이를 일으키는 리스크.,"The risk that post-deployment environmental effects such as manufacturing defects or cosmicray bit flips alter an intelligent system's internals, producing unintended behavioral modification.","The risk that post-deployment environmental effects such as manufacturing defects or cosmicray bit flips alter an intelligent system's internals, producing unintended behavioral modification."
SRC-P-0147,Physical,RAI4-0245,P_INT_SAFETY,인간-로봇 물리 안전 실패,Human-Robot Physical Safety Failure,True,True,False,True,True,True,L3_MASTER_VALIDATED,휴머노이드 이동 정책이 전신 동작 및 환경 접촉이 충분히 고려되지 않아 물체·벽·인간과 충돌하는 위험.,휴머노이드 이동 정책이 전신 동작 및 환경 접촉이 충분히 고려되지 않아 물체·벽·인간과 충돌하는 위험.,"The risk that a humanoid locomotion policy collides with objects, walls, or humans because whole-body motion and environmental contact constraints are not jointly satisfied.","The risk that a humanoid locomotion policy collides with objects, walls, or humans because whole-body motion and environmental contact constraints are not jointly satisfied."
SRC-P-0148,Physical,RAI4-0247,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,Unsafe Physical Control and Actuation,True,True,False,True,True,True,L3_MASTER_VALIDATED,정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동 역학 간 상호 작용으로 비안전한 접촉력을 가하는 위험.,정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동 역학 간 상호 작용으로 비안전한 접촉력을 가하는 위험.,"The risk that a dexterous humanoid hand or wholebody manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled.","The risk that a dexterous humanoid hand or wholebody manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled."
SRC-P-0149,Physical,RAI4-0249,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,Unsafe Physical Control and Actuation,True,True,False,True,True,True,L3_MASTER_VALIDATED,휴머노이드 제어기가 평가 환경 밖에서 균형·충돌·힘·작업 공간 제약을 위반하면서 벤치마크 보상이나 모방 충실 도를 극대화하는 위험.,휴머노이드 제어기가 평가 환경 밖에서 균형·충돌·힘·작업 공간 제약을 위반하면서 벤치마크 보상이나 모방 충실 도를 극대화하는 위험.,"The risk that a humanoid controller maximizes benchmark reward or imitation fidelity while violating balance, collision, force, or workspace constraints outside the evaluation setting.","The risk that a humanoid controller maximizes benchmark reward or imitation fidelity while violating balance, collision, force, or workspace constraints outside the evaluation setting."
SRC-P-0150,Physical,RAI4-0253,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,Unsafe Physical Control and Actuation,True,True,False,False,True,True,L3_MASTER_VALIDATED,안전 임계 제어 제약이 휴머노이드 동역학에 비해 너무 느리게 집행되어 비안전 동작이 가능해지는 위험.,안전 임계 제어 제약이 휴머노이드 동역학에 비해 너무 느리게 집행되어 비안전 동작이 가능해지는 위험.,"The risk that safety-critical control constraints are enforced too slowly relative to humanoid dynamics, allowing unsafe motion before mitigation takes effect.","The risk that safety-critical control constraints are enforced too slowly relative to humanoid dynamics, allowing unsafe motion before mitigation takes effect."
SRC-P-0151,Physical,RAI4-0254,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,Unsafe Physical Control and Actuation,True,True,False,False,True,True,L3_MASTER_VALIDATED,원격 조작 휴머노이드가 운영자 명령·네트워크 지연·상황 인식이 비안전해질 때 강건한 자율 안전 재정의를 갖추지 못하는 리스크.,원격 조작 휴머노이드가 운영자 명령·네트워크 지연·상황 인식이 비안전해질 때 강건한 자율 안전 재정의를 갖추지 못하는 리스크.,"The risk that a teleoperated humanoid lacks robust autonomous safety overrides when operator commands, network latency, or situational awareness become unsafe.","The risk that a teleoperated humanoid lacks robust autonomous safety overrides when operator commands, network latency, or situational awareness become unsafe."
SRC-P-0152,Physical,RAI4-0255,P_INT_SAFETY,인간-로봇 물리 안전 실패,Human-Robot Physical Safety Failure,True,True,False,True,True,True,L3_MASTER_VALIDATED,물체 형상·장면 배치·상호 작용 맥락이 달라졌는데도 휴머노이드가 시연된 인간 동작을 그대로 재현해 부적절한 접촉이나 이동을 일으키는 위험.,물체 형상·장면 배치·상호 작용 맥락이 달라졌는데도 휴머노이드가 시연된 인간 동작을 그대로 재현해 부적절한 접촉이나 이동을 일으키는 위험.,"The risk that a humanoid reproduces demonstrated human motion when object geometry, scene layout, or interaction context has changed, causing inappropriate contact or movement.","The risk that a humanoid reproduces demonstrated human motion when object geometry, scene layout, or interaction context has changed, causing inappropriate contact or movement."
