target_domain,source_row_id,source_domain,source_l4_id,source_l4_ids,title_ko,title_en,description_ko,description_en,facet,act_type,original_description_ko,original_description_en,human_edit_ko_used,human_edit_en_used,instruction_prompt,transformation_action,transformation_rationale,domain_route_basis,terminology_sources,l3_candidate_hint,human_audit_description,human_audit_l3_mapping,human_audit_duplicate,coverage_change
Physical,SRC-P-0126,Physical,RAI4-0261,RAI4-0261,시뮬레이션-실 세계 전이· 검증 실패 리스크,Sim-to-real transfer and validation failure,"시뮬레이션에서 훈련· 검증된 정책이 접촉· 지연· 마모· 액추에이터에 관한 동일한 미모델링 가정을 공유하는 시뮬레이터 간 검사까지 통과하고도, 실제 마찰, 조명, 인간 행동, 롱 테 일 사건이 시뮬레이션과 달라지는 하드웨어 환경에서 실패하여 잘못된 안전 확신 속에 배포되는 리스크.","The risk that a policy trained or validated in simulation, including across multiple simulators sharing the same unmodeled contact, delay, wear, or actuator assumptions, passes testing yet fails on real hardware where friction, lighting, human behavior, or long-tail events diverge, so it is deployed under false safety assurance.",,,"시뮬레이션에서 훈련·검증된 정책이 접촉·지 연·마모·액추에이터에 관한 동일한 미모델링 가정을 공유하는 시뮬레이터 간 검사까지 통 과하고도, 실제 마찰, 조명, 인간 행동, 롱테일 사건이 시뮬레이션과 달라지는 하드웨어 환 경에서 실패하여 잘못된 안전 확신 속에 배포 되는 리스크.","The risk that a policy trained or validated in simulation, including across multiple simulators sharing the same unmodeled contact, delay, wear, or actuator assumptions, passes testing yet fails on real hardware where friction, lighting, human behavior, or long-tail events diverge, so it is deployed under false safety assurance.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0127,Physical,RAI4-0278,RAI4-0278,가정 내 위험 행동 선별 누락 리스크,False-negative household action screening,안전 분류기가 알려진 대상물· 인간 접촉· 열· 작업 공간 제약을 위반하는 가정 내 제안 행동을 허용 가능한 것으로 잘못 판정하는 위험.,"The risk that a safety classifier labels a proposed household action as acceptable even though the action violates a known object, human-contact, heat, or workspace constraint.",,,안전 분류기가 알려진 대상물·인간 접촉·열·작 업 공간 제약을 위반하는 가정 내 제안 행동을 허용 가능한 것으로 잘못 판정하는 위험.,"A safety classifier labels a proposed household action as acceptable even though the action violates a known object, human-contact, heat, or workspace constraint.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0128,Physical,RAI4-0321,RAI4-0321,악천후인지 실패 리스크,Adverse weather perception failure,비· 안개· 눈부심· 먼지· 연기· 저조도가카메라· 라이다· 레이더· 촉각· 오디오 인지를 저하시켜 비안전 행동을 유발하는 위험.,"The risk that rain, fog, glare, dust, smoke, or low light may degrade cameras, LiDAR, radar, tactile sensors, or audio perception, weakening real-time situational awareness.",,,비·안개·눈부심·먼지·연기·저조도가 카메라·라 이다·레이더·촉각·오디오 인지를 저하시켜 비 안전 행동을 유발하는 위험.,"Rain, fog, glare, dust, smoke, or low light may degrade cameras, LiDAR, radar, tactile sensors, or audio perception, weakening real-time situational awareness.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0129,Physical,RAI4-0322,RAI4-0322,다중 센서 융합 상충 리스크,Multimodal sensor fusion conflict,카메라· 라이다· 레이더· 촉각· 자기 수용 신호의 충돌이 불안정한 장면 추정 및 비안전 하위 행동을 초래하는 위험.,"The risk that conflicting camera, LiDAR, radar, tactile, or proprioceptive signals may lead to unstable scene estimates and unsafe downstream control decisions.",,,카메라·라이다·레이더·촉각·자기 수용 신호의 충돌이 불안정한 장면 추정 및 비안전 하위 행동을 초래하는 위험.,"Conflicting camera, LiDAR, radar, tactile, or proprioceptive signals may lead to unstable scene estimates and unsafe downstream control decisions.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0130,Physical,RAI4-0352,RAI4-0352,배포 후 변경에 대한 안전 재평가 실패 리스크,Failure to reassess safety after deployment changes,환경 변화· 부품 열화· 모델 업데이트· 아차 사고로 기존 안전 가정이 무효화됐는데도 운영자가 안전성을 재평가하지 않고 운용을 계속하는 위험.,"The risk that operators continue deployment without reassessing safety after environmental changes, component degradation, model updates, or near-miss incidents invalidate prior assumptions.",,,환경 변화·부품 열화·모델 업데이트·아차사고 로 기존 안전 가정이 무효화됐는데도 운영자 가 안전성을 재평가하지 않고 운용을 계속하 는 위험.,"Operators continue deployment without reassessing safety after environmental changes, component degradation, model updates, or near-miss incidents invalidate prior assumptions.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0139,Physical,RAI4-1688,RAI4-1688,장기 계획에서 누적되는 월드 모델 롤 아웃 오류 리스크,Compounding world-model rollout error in long-horizon planning,다단계 월드 모델 롤 아웃에서 예측 오류가 계획 깊이에 따라 누적되어 운동 학적 드 리프트와 구조적 위반이 발생하고 보상· 안전 추정치가 왜곡되는 리스크. 에이전트는 그럴 듯하지만 물리적으로 잘못된 상상 궤적 위에서 장기 계획을 실행하고 매 행동이 오류를 다시 가중시킨다. 이러한 결과를 초래하는 리스크.,"The risk that prediction errors compound across multi-step world-model rollouts as planning depth increases, producing kinematic drift, structural violations, and misleading reward or safety estimates. Agents execute long-horizon plans on imagined trajectories that are plausible but physically incorrect, with each successive action compounding the error further.",,,다단계 월드 모델 롤아웃에서 예측 오류가 계 획 깊이에 따라 누적되어 운동학적 드리프트 와 구조적 위반이 발생하고 보상·안전 추정치 가 왜곡되는 리스크. 에이전트는 그럴듯하지 만 물리적으로 잘못된 상상 궤적 위에서 장기 계획을 실행하고 매 행동이 오류를 다시 가중 시킨다.,"The risk that prediction errors compound across multi-step world-model rollouts as planning depth increases, producing kinematic drift, structural violations, and misleading reward or safety estimates. Agents execute long-horizon plans on imagined trajectories that are plausible but physically incorrect, with each successive action compounding the error further.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0141,Physical,RAI4-1697,RAI4-1697,반사 실적 권위 문제 리스크,Counterfactual authority problem,월드 모델의 반사 실적 설명이 학습 분포를 반영할 뿐인데도 운영자· 규제자가 인과적 사실로 수용하여 책임 귀속· 회피에 선택적으로 활용되는 리스크.,"The risk that operators and regulators accept worldmodel counterfactual explanations as causal ground truth although they reflect the model's learned distribution, allowing selective use to attribute or deflect liability.",,,월드모델의 반사실적 설명이 학습 분포를 반 영할 뿐인데도 운영자·규제자가 인과적 사실 로 수용하여 책임 귀속·회피에 선택적으로 활 용되는 리스크,"Operators and regulators accept worldmodel counterfactual explanations as causal ground truth although they reflect the model's learned distribution, allowing selective use to attribute or deflect liability.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0142,Physical,RAI4-0209,RAI4-0209,감각 교란 기반 비안전 행동 리스크,Adversarial sensory perturbation induced unsafe action,영상 또는 감각 입력의 적대적 변경이 로봇 정책으로 하여금 비안전 피지컬 행동을 선택하게하는 위험.,The risk that adversarial changes to video or sensory inputs cause a robot policy to select unsafe physical actions.,,,영상 또는 감각 입력의 적대적 변경이 로봇 정 책으로 하여금 비안전 피지컬 행동을 선택하 게 하는 위험.,Adversarial changes to video or sensory inputs cause a robot policy to select unsafe physical actions.,False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0143,Physical,RAI4-0337,RAI4-0337,물리 운용 환경 분포 이동 리스크,Distribution shift in physical operation,배포 환경이 건물· 도로· 공장· 가정· 병원· 기상 조건에 걸쳐 모델이 적응할 수 있는 것보다 빠르게 변화하는 위험.,"The risk that deployment environments may change across buildings, roads, factories, homes, hospitals, or weather conditions faster than monitoring and adaptation mechanisms can detect.",,,배포 환경이 건물·도로·공장·가정·병원·기상 조건에 걸쳐 모델이 적응할 수 있는 것보다 빠 르게 변화하는 위험.,"Deployment environments may change across buildings, roads, factories, homes, hospitals, or weather conditions faster than monitoring and adaptation mechanisms can detect.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0146,Physical,RAI4-1287,RAI4-1287,환경 유발 결함 변이 리스크,Environment-induced fault mutation,제조 결함이나 우주선(cosmic ray)에 의한 비트 반전 등 배포 후 환경 요인이 지능 시스템 내부를 변화시켜 의도되지 않은 행동 변이를 일으키는 리스크.,"The risk that post-deployment environmental effects such as manufacturing defects or cosmicray bit flips alter an intelligent system's internals, producing unintended behavioral modification.",,,제조 결함이나 우주선(cosmic ray)에 의한 비 트 반전 등 배포 후 환경 요인이 지능 시스템 내부를 변화시켜 의도되지 않은 행동 변이를 일으키는 리스크,"Post-deployment environmental effects such as manufacturing defects or cosmicray bit flips alter an intelligent system's internals, producing unintended behavioral modification.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0147,Physical,RAI4-0245,RAI4-0245,전신 이동 충돌 위험,Whole-body locomotion collision risk,휴머노이드 이동 정책이 전신 동작 및 환경 접촉이 충분히 고려되지 않아 물체· 벽· 인간과 충돌하는 위험.,"The risk that a humanoid locomotion policy collides with objects, walls, or humans because whole-body motion and environmental contact constraints are not jointly satisfied.",,,휴머노이드 이동 정책이 전신 동작 및 환경 접 촉이 충분히 고려되지 않아 물체·벽·인간과 충 돌하는 위험.,"A humanoid locomotion policy collides with objects, walls, or humans because whole-body motion and environmental contact constraints are not jointly satisfied.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0148,Physical,RAI4-0247,RAI4-0247,정밀 휴머노이드 접촉력 위험,Dexterous humanoid contact-force risk,정밀 휴머노이드 손 또는 전신 조작기가 파지· 균형· 물체 동 역학 간 상호 작용으로 비안전한 접촉력을 가하는 위험.,"The risk that a dexterous humanoid hand or wholebody manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled.",,,정밀 휴머노이드 손 또는 전신 조작기가 파지· 균형·물체 동역학 간 상호작용으로 비안전한 접촉력을 가하는 위험.,"A dexterous humanoid hand or wholebody manipulator applies unsafe contact forces because grasp, balance, and object dynamics are not jointly controlled.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0149,Physical,RAI4-0249,RAI4-0249,물리적 안전을 우회하는 보상과 적합 리스크,Reward overfitting that bypasses physical safety,휴머노이드 제어기가 평가 환경 밖에서 균형· 충돌· 힘· 작업 공간 제약을 위반하면서 벤치마크 보상이나 모방 충실 도를 극대화하는 위험.,"The risk that a humanoid controller maximizes benchmark reward or imitation fidelity while violating balance, collision, force, or workspace constraints outside the evaluation setting.",,,휴머노이드 제어기가 평가 환경 밖에서 균형· 충돌·힘·작업 공간 제약을 위반하면서 벤치마 크 보상이나 모방 충실도를 극대화하는 위험.,"A humanoid controller maximizes benchmark reward or imitation fidelity while violating balance, collision, force, or workspace constraints outside the evaluation setting.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0150,Physical,RAI4-0253,RAI4-0253,안전 제어 지연 위험,Safe-control latency risk,안전 임계 제어 제약이 휴머노이드 동역학에 비해 너무 느리게 집행되어 비안전 동작이 가능해지는 위험.,"The risk that safety-critical control constraints are enforced too slowly relative to humanoid dynamics, allowing unsafe motion before mitigation takes effect.",,,안전 임계 제어 제약이 휴머노이드 동역학에 비해 너무 느리게 집행되어 비안전 동작이 가 능해지는 위험.,"Safety-critical control constraints are enforced too slowly relative to humanoid dynamics, allowing unsafe motion before mitigation takes effect.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0151,Physical,RAI4-0254,RAI4-0254,원격 조작 휴머노이드 안전 재정의 실패 리스크,Teleoperated humanoid safety override failure,원격 조작 휴머노이드가 운영자 명령· 네트워크 지연· 상황 인식이 비안전해질 때 강건한 자율 안전 재정의를 갖추지 못하는 리스크.,"The risk that a teleoperated humanoid lacks robust autonomous safety overrides when operator commands, network latency, or situational awareness become unsafe.",,,원격 조작 휴머노이드가 운영자 명령·네트워 크 지연·상황 인식이 비안전해질 때 강건한 자 율 안전 재정의를 갖추지 못하는 리스크.,"The risk that a teleoperated humanoid lacks robust autonomous safety overrides when operator commands, network latency, or situational awareness become unsafe.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0152,Physical,RAI4-0255,RAI4-0255,장면 변화 시 인간 행동 모방 실패 리스크,Human imitation failure under scene variation,물체 형상· 장면 배치· 상호 작용 맥락이 달라졌는데도 휴머노이드가 시연된 인간 동작을 그대로 재현해 부적절한 접촉이나 이동을 일으키는 위험.,"The risk that a humanoid reproduces demonstrated human motion when object geometry, scene layout, or interaction context has changed, causing inappropriate contact or movement.",,,물체 형상·장면 배치·상호작용 맥락이 달라졌 는데도 휴머노이드가 시연된 인간 동작을 그 대로 재현해 부적절한 접촉이나 이동을 일으 키는 위험.,"A humanoid reproduces demonstrated human motion when object geometry, scene layout, or interaction context has changed, causing inappropriate contact or movement.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0153,Physical,RAI4-0256,RAI4-0256,모션리타겟팅 안전 실패 리스크,Motion-retargeting safety failure,인간 동작이 로봇의 피지컬 한계· 접촉 제약· 안전 자세 요건을 위반하는 방식으로 휴머노이드 몸체에 리 타겟 팅되는 리스크.,"The risk that human motion is retargeted to a humanoid body in a way that violates the robot's physical limits, contact constraints, or safe posture requirements.",,,인간 동작이 로봇의 피지컬 한계·접촉 제약·안전 자세 요건을 위반하는 방식으로 휴머노이 드 몸체에 리타겟팅되는 리스크.,"The risk that human motion is retargeted to a humanoid body in a way that violates the robot's physical limits, contact constraints, or safe posture requirements.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0154,Physical,RAI4-0257,RAI4-0257,의도· 어포던스추론 없는 행동 모방 리스크,Imitation without inferred intent or affordances,휴머노이드가 시연을 가능하게한 행위자의 의도· 물체어포던스· 안전 제약을 추론하지 않고 관찰된 상호 작용을 모방하는 위험.,"The risk that a humanoid copies an observed interaction without inferring the actor's intent, the object's affordances, or the safety constraints that made the demonstration valid.",,,휴머노이드가 시연을 가능하게 한 행위자의 의도·물체 어포던스·안전 제약을 추론하지 않 고 관찰된 상호작용을 모방하는 위험.,"A humanoid copies an observed interaction without inferring the actor's intent, the object's affordances, or the safety constraints that made the demonstration valid.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0155,Physical,RAI4-0262,RAI4-0262,휴머노이드 보행· 조작 안정성 실패 리스크,Humanoid locomotion and manipulation stability failure,"휴머노이드가 외 란, 탑재 하중 변화, 표면 변화, 액추에이터 불완전성 하에서, 또는 개방 환경 작업 중 이동과 조작을 결합할 때 안정적인 보행· 자세· 접촉· 물체 취급을 유지하지 못하여 전도, 충돌, 물체 손상에 이르는 리스크.","The risk that a humanoid fails to maintain stable gait, posture, contact, or object handling under perturbations, payload shifts, surface changes, or actuator imperfections, or when combining locomotion with manipulation in openworld tasks, leading to falls, collision, or object damage.",,,"휴머노이드가 외란, 탑재 하중 변화, 표면 변 화, 액추에이터 불완전성 하에서, 또는 개방 환경 작업 중 이동과 조작을 결합할 때 안정적 인 보행·자세·접촉·물체 취급을 유지하지 못하 여 전도, 충돌, 물체 손상에 이르는 리스크.","The risk that a humanoid fails to maintain stable gait, posture, contact, or object handling under perturbations, payload shifts, surface changes, or actuator imperfections, or when combining locomotion with manipulation in openworld tasks, leading to falls, collision, or object damage.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0156,Physical,RAI4-0265,RAI4-0265,오픈 월드 휴머노이드 조작의 과소 대표 리스크,Underrepresentation of open-world humanoid manipulation,휴머노이드 조작 데이터 셋이 오픈 월드 배포에 필요한 비정형 작업 변화· 낯선 물체· 움직이는 사람· 환경 변화를 충분히 포함하지 못하는 위험.,"The risk that a humanoid manipulation dataset lacks unscripted task changes, unfamiliar objects, moving people, and environmental variation required for openworld deployment.",,,휴머노이드 조작 데이터셋이 오픈월드 배포 에 필요한 비정형 작업 변화·낯선 물체·움직이 는 사람·환경 변화를 충분히 포함하지 못하는 위험.,"A humanoid manipulation dataset lacks unscripted task changes, unfamiliar objects, moving people, and environmental variation required for openworld deployment.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0158,Physical,RAI4-0270,RAI4-0270,잠재 상태 압축에 따른 안전 임계 정보 손실 리스크,Loss of safety-critical detail in latent-state compression,상태 압축이 휴머노이드의 안전한 계획에 필요한 접촉· 충돌 근접· 물체 불안정· 인간 근접 정보를 제거하는 위험.,"The risk that state compression removes contact, nearcollision, object-instability, or humanproximity information needed for safe humanoid planning.",,,상태 압축이 휴머노이드의 안전한 계획에 필 요한 접촉·충돌 근접·물체 불안정·인간 근접 정보를 제거하는 위험.,"State compression removes contact, nearcollision, object-instability, or humanproximity information needed for safe humanoid planning.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0159,Physical,RAI4-0276,RAI4-0276,구현 체별 역할· 권한 제약 집행 실패 리스크,Failure to enforce embodiment-specific role constraints,휴머노이드 등 로봇 역할로 작동하는 모델이 해당 운용 역할에 부여된 권한· 물리적 한계· 필수 거부 규칙을 지키지 않는 위험.,"The risk that a model acting as a humanoid or other robot fails to enforce the permissions, physical limits, and required refusals attached to that operational role.",,,휴머노이드 등 로봇 역할로 작동하는 모델이 해당 운용 역할에 부여된 권한·물리적 한계·필 수 거부 규칙을 지키지 않는 위험.,"A model acting as a humanoid or other robot fails to enforce the permissions, physical limits, and required refusals attached to that operational role.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0160,Physical,RAI4-0283,RAI4-0283,휴머노이드 힘 한계 초과 리스크,Humanoid force limit exceedance,"휴머노이드가 전신 이동, 빠른 팔 동작, 균형 상실 중에 물체· 작업· 인체 접촉에 대한 안전 임계 값을 넘는 충돌력이나 파지· 조작 힘을 가하여, 상해나 손상을 일으키는 리스크.","The risk that a humanoid generates collision, grasp, or manipulation forces above safe thresholds relative to the object, task, or human contact during fullbody movement, rapid arm motion, or loss of balance, causing injury or damage.",,,"휴머노이드가 전신 이동, 빠른 팔 동작, 균형 상실 중에 물체·작업·인체 접촉에 대한 안전 임계값을 넘는 충돌력이나 파지·조작 힘을 가 하여, 상해나 손상을 일으키는 리스크.","The risk that a humanoid generates collision, grasp, or manipulation forces above safe thresholds relative to the object, task, or human contact during fullbody movement, rapid arm motion, or loss of balance, causing injury or damage.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0161,Physical,RAI4-0285,RAI4-0285,휴머노이드 보행 속도 초과 리스크,Humanoid walking-speed safety gap,휴머노이드가 안전한 공유 환경을 위한 정지· 회피· 인간 근접 한계를 초과하는 속도로 이동하는 위험.,"The risk that a humanoid moves at a speed that exceeds the stopping, avoidance, or human-proximity limits required for safe shared environments.",,,휴머노이드가 안전한 공유 환경을 위한 정지· 회피·인간 근접 한계를 초과하는 속도로 이동 하는 위험.,"A humanoid moves at a speed that exceeds the stopping, avoidance, or human-proximity limits required for safe shared environments.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0162,Physical,RAI4-0286,RAI4-0286|RAI4-0287|RAI4-0316,휴머노이드 안전 시험· 인증· 집행 체계 부재 리스크,"Absence of a humanoid safety testing, certification, and enforcement regime","휴머노이드의 안전 주장에 대해 반복 가능하고 비교 가능한 시험· 지표, 적용 가능한 인증 경로, 집행 절차가 부재하여 안전성이 충분히 입증되지 않은 시스템이 배포되는 리스크.","The risk that the absence of repeatable and comparable safety tests, metrics, applicable certification pathways, and enforcement procedures allows humanoid systems to be deployed without adequate safety evidence.",,,"휴머노이드의 장애물·인간 감지, 근거리 인지, 제어 응답에 대한 반복 가능한 합격·불합격 시 험과 미준수 시스템을 일관되게 인증·감시·리 콜·제재하는 기관·절차가 모두 결여되어, 안전 하지 않은 휴머노이드가 시장에 진입하고 계 속 운용되는 리스크.","The risk that humanoid safety assurance lacks both repeatable pass/fail tests for obstacle and human detection, near-field perception, and control response, and any authority or process that consistently certifies, monitors, recalls, or sanctions noncompliant systems, allowing unsafe humanoids to enter and remain in service.",False,False,"통합 검토 — 휴머노이드 안전 주장의 시험·지표 비호환으로 비교가 불가능한 문제는, RAI4-0286(휴머노이드 안전 시험·집행 체계 부재)이 지적하는 '표준화된 인증·시험 체계 부재'와 동일 이슈의 다른 측면 || 통합 검토 — 범용 휴머노이드가 기존 산업용·돌봄 로봇 인증 체계 범위 밖에 있어 인증 경로가 없는 문제는, RAI4-0286의 '휴머노이드 안전 시험·집행 체계 부재'와 동일한 근본 이슈(표준화 부재)의 구체 사례",MERGE_REPRESENTATIVE|REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0165,Physical,RAI4-0320,RAI4-0320,가림에 의한 충돌 리스크,Occlusion-induced collision,피지컬 AI 시스템이 가림으로 숨겨진 사람· 동물· 차량· 장애물을 감지하지 못하여 비안전 동작을 유발하는 위험.,"The risk that a Physical AI system may fail to detect people, animals, vehicles, or obstacles hidden by occlusion, causing unsafe motion in shared physical space.",,,피지컬 AI 시스템이 가림으로 숨겨진 사람·동 물·차량·장애물을 감지하지 못하여 비안전 동 작을 유발하는 위험.,"A Physical AI system may fail to detect people, animals, vehicles, or obstacles hidden by occlusion, causing unsafe motion in shared physical space.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0168,Physical,RAI4-0235,RAI4-0235,VLA 조작 제약 위반 리스크,VLA manipulation constraint violation,비전-언어-행동 모델이 고수준 안전 지시를 따르면서도 물체 조작 중 작업별 피지컬 제약을 위반하는 리스크.,The risk that a vision-language-action model violates task-specific physical constraints during object manipulation despite high-level instruction compliance.,,,비전-언어-행동 모델이 고수준 안전 지시를 따르면서도 물체 조작 중 작업별 피지컬 제약 을 위반하는 리스크.,The risk that a vision-language-action model violates task-specific physical constraints during object manipulation despite high-level instruction compliance.,False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0169,Physical,RAI4-0275,RAI4-0275,상위 안전 지시의 해석 불명확 리스크,Ambiguous high-level safety instruction,상위 안전 지시가 사용자 의도· 물리적 위험· 운용제 약간 구체적 충돌의 해결 기준을 제시하지 않아 로봇 행동이 일관되지 않게 되는 위험.,"The risk that a high-level safety instruction does not specify how to resolve a concrete conflict among user intent, physical hazard, and operational constraints, allowing inconsistent robot actions.",,,상위 안전 지시가 사용자 의도·물리적 위험·운 용 제약 간 구체적 충돌의 해결 기준을 제시하 지 않아 로봇 행동이 일관되지 않게 되는 위험.,"A high-level safety instruction does not specify how to resolve a concrete conflict among user intent, physical hazard, and operational constraints, allowing inconsistent robot actions.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
