Decision_ID,Source_L4_ID_Before,Observed_L4_ID_PreFinalQA,Expected_Current_L3_ID,Expected_Previous_SHA256,Decision,Target_L3_ID,Approved_Title_ko,Approved_Title_en,Approved_Description_ko,Approved_Description_en,Decision_Rationale,Terminology_Evidence,Approval_Status
FQA-257,G_SOC_DEMOC_006,G_SOC_DEMOC_004,G_SOC_DEMOC,154f73994e22ecbac357e71a177455a1d99b62cf51425256ebae866f5c42f6de,LANGUAGE_REFINEMENT,G_SOC_DEMOC,정보 신뢰 저하에 따른 집단 의사결정 약화,Weakened collective decision-making from eroded trust,"AI 시스템이 정보 생산·유통 환경을 변화시켜 정보원의 신뢰성 평가를 어렵게 하고 정파를 아우르는 신뢰할 만한 정보원에 대한 신뢰를 저하시킴으로써, 위기 상황에서 사회가 올바른 결정을 내리고 협력·집단행동을 조직하는 역량을 약화시키는 리스크.","The risk that AI systems alter the information-production and distribution environment in ways that make source reliability harder to assess and reduce trust in credible sources trusted across political divides, weakening society's ability to make sound decisions on consequential issues and to cooperate and act collectively.",다당파적 출처라는 직역을 정파를 아우르는 신뢰할 만한 정보원으로 고치고 humanity를 사회적 의사결정 주체인 society로 한정한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-258,G_SOC_ECON_001,G_SOC_ECON_001,G_SOC_ECON,2ad806ae27fe5bdfe1359d5a591617ca4e30c04e11c699ae6fd70bfbd7f15d5a,LANGUAGE_REFINEMENT,G_SOC_ECON,산업 교란,Disruption of industries,생성형 AI가 번역·교정·단순 문의 응대·데이터 처리 등 창의성·비판적 사고·정서적 상호작용의 요구 수준이 낮은 업무를 급격히 대체하여 산업 구조를 교란하고 고용 변동과 경제적 혼란을 초래하는 리스크.,"The risk that generative AI rapidly automates or displaces tasks requiring relatively little creativity, critical thinking, or affective interaction, such as translation, proofreading, routine enquiries, and data processing, disrupting industry structures and causing job volatility and economic turbulence.",산업 자체가 대체된다는 오류를 제거하고 생성형 AI가 업무를 자동화·대체하여 산업 구조와 고용을 교란하는 인과를 명확히 한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-259,G_SOC_ENV_001,G_SOC_ENV_001,G_SOC_ENV,c27f28604343787f795fd3d72878cc537b60bdac46ca01397d46d93818f96b45,LANGUAGE_REFINEMENT,G_SOC_ENV,배터리 화재 및 유해 폐기물,Battery fire and hazardous end-of-life waste,대규모 피지컬 AI 군집에서 에너지 시스템과 폐기 절차가 제대로 관리되지 않아 배터리 열 폭주·유해 물질 누출·부적절한 폐기가 증가하는 리스크.,"The risk that large physical AI fleets increase battery thermal-runaway, hazardous-material leakage, and unsafe disposal when energy systems and end-of-life handling are inadequately controlled.",수명 종료 단계의 표준 영문 표기인 end-of-life로 교정한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-260,G_SOC_ENV_004,G_SOC_ENV_004,G_SOC_ENV,ac64c0a75ffbfb2ca7f35cbe957fed76f797c2721fba2ed36fc5746ab88a24d0,LANGUAGE_REFINEMENT,G_SOC_ENV,온실가스 배출 증가,Increased greenhouse gas emissions,AI 시스템의 개발·훈련·배포·운영에 필요한 전력과 자원 사용이 이산화탄소와 그 밖의 온실가스 배출을 늘려 기후변화를 악화하고 지역사회에 부정적 영향을 초래하는 리스크.,"The risk that electricity and resource use for the development, training, deployment, and operation of AI systems increases emissions of carbon dioxide and other greenhouse gases, exacerbating climate change and adversely affecting local communities.",아산화질소가 아닌 산화질소를 탄소 배출 원인으로 기술한 과학적 오류를 제거하고 온실가스 배출이라는 정책 표준 용어로 정제한다.,L3_MASTER|IPCC_GREENHOUSE_GAS_TERMINOLOGY|EPA_GREENHOUSE_GAS_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829,APPROVED_FINAL_QA_20260829
FQA-261,G_SOC_ENV_011,G_SOC_ENV_011,G_SOC_ENV,24486ca78539168ab7e69b23d224362aeaeabda4fa267afb80398dbe09846c84,LANGUAGE_REFINEMENT,G_SOC_ENV,전자폐기물 과다 매립,Excessive landfilling of electronic waste,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 전기·전자 장비의 과도한 폐기로 생태계와 생물다양성이 훼손되고 지역 사회의 생계가 교란되며 권리가 침해되는 리스크.,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which excessive disposal of electrical or electronic equipment leads to ecological and biodiversity damage, disrupts the livelihoods of local communities, and erodes their rights.",전자폐기물의 매립 행위를 자연스러운 영문 명사구로 교정한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-262,G_SOC_ENV_016,G_SOC_ENV_016,G_SOC_ENV,fa46fa06f424a6926a055abeebde67ea460d01ff46863d3171fe049e1f0d8f0f,LANGUAGE_REFINEMENT,G_SOC_ENV,원자재 수요에 의한 자원 고갈,Resource depletion from raw material demand,AI 하드웨어 생산이 니켈·코발트·리튬 등 원자재를 대량으로 요구하여 유한 자원의 고갈과 공급 제약을 심화하는 리스크.,"The risk that production of AI hardware requires large quantities of raw materials such as nickel, cobalt, and lithium, accelerating depletion of finite resources and worsening supply constraints.",지구가 곧 공급하지 못한다는 추정적 표현을 제거하고 유한 자원 고갈과 공급 제약이라는 검증 가능한 기제로 정제한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-263,G_SOC_ENV_017,G_SOC_ENV_017,G_SOC_ENV,4fd745d03f3b4f4b2b605b275471c3f0ee6219c8841efaf1266cbe226579be73,LANGUAGE_REFINEMENT,G_SOC_ENV,AI 기반 나노물질 설계·제조에 따른 유해 나노입자 방출,Hazardous nanoparticle release from AI-enabled nanomaterial design and production,AI 기반 나노물질 설계·제조가 독성 또는 치명성이 있는 나노입자의 예기치 않은 생성·방출을 초래하여 환경과 인간 건강에 피해를 유발하는 리스크.,"The risk that AI-enabled nanomaterial design and production causes the unintended generation or release of toxic or potentially lethal nanoparticles, harming the environment and human health.",AI가 물질을 직접 변형하거나 화학 반응을 일으킨다는 부정확한 인과를 제거하고 AI 기반 설계·제조와 유해 입자 방출의 위험으로 정제한다.,L3_MASTER|NANOMATERIAL_RISK_TERMINOLOGY|ENVIRONMENTAL_HEALTH_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829,APPROVED_FINAL_QA_20260829
FQA-264,G_SOC_GOV_013,G_SOC_GOV_013,G_SOC_GOV,403571581fcd6318c0eb450b7d4cc51fda3d29e0133b0c991c057a31a8a1df80,LANGUAGE_REFINEMENT,G_SOC_GOV,AI 리스크 책임 주체의 불명확성,Ambiguous ownership of AI risk,"조직 단위나 경영진이 AI 리스크 관련 의사결정, 잔여 리스크 수용 및 상향 보고에 대한 책임을 명확히 부담하지 않아 대응과 책임 귀속이 지연되는 리스크.","The risk that no organisational unit or executive clearly owns responsibility for AI-risk decisions, residual-risk acceptance, and escalation, delaying response and accountability.",위험 소유권이라는 직역을 조직 거버넌스에서 통용되는 리스크 책임 주체로 풀어 쓰고 책임을 부담한다는 자연스러운 호응을 사용한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-265,G_SOC_GOV_017,G_SOC_GOV_017,G_SOC_GOV,90b667c5e49e59d000b7af5a892de0b47829d39a08239346dfc0a5982e196053,LANGUAGE_REFINEMENT,G_SOC_GOV,AI 구성요소 상호작용의 원인 규명 곤란,Unclear attribution of harm from AI component interactions,서로 다른 AI 구성 요소 간의 상호작용이 피해를 유발하지만 어떤 구성 요소가 원인인지 특정하기 어려운 리스크.,The risk that interactions between different AI components cause harm while it remains difficult to pinpoint which component or combination of components caused the harm.,복수 구성요소의 상호작용으로 인한 피해 가능성을 반영하여 단일·복합 원인 귀인을 모두 명시한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-266,G_SOC_POWER_003,G_SOC_POWER_003,G_SOC_POWER,837bbbb64f7b23f2298e2444d14ac6cf8eeda9a54394eeec5c7de6bfae8ec047,LANGUAGE_REFINEMENT,G_SOC_POWER,연산 자원 접근 불평등,Compute inequality,연산 인프라에 대한 불평등한 접근이 AI 시스템을 개발·감사·활용할 수 있는 주체를 제한하는 리스크.,"The risk that unequal access to compute infrastructure shapes who can develop, audit, or benefit from AI.",명칭을 정의에서 반복하는 동어반복을 제거하고 접근 격차가 개발·감사·활용 주체를 제한하는 결과를 직접 기술한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-267,G_SOC_POWER_005,G_SOC_POWER_005,G_SOC_POWER,6b13bf0f401b3543cc58afdb2fec10e783545af41ca8182f5521511ec9824932,LANGUAGE_REFINEMENT,G_SOC_POWER,AI 자원을 둘러싼 갈등,Conflicts over AI-relevant resources,"AI 개발 자체가 새로운 갈등의 발화점이 되어 데이터 센터, 반도체 제조 시설, 원자재 등 AI 관련 자원을 둘러싼 갈등이 증가하는 리스크.","The risk that AI development becomes a flashpoint for conflict over data centres, semiconductor fabrication facilities, and raw materials.",conflict의 반복을 제거하고 반도체 제조 시설을 정책·산업 용어인 fabrication facilities로 정제한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-268,G_SOC_POWER_009,G_SOC_POWER_009,G_SOC_POWER,c31f2f394c486e59cc5ae2165bbc20293be95c5d6e143a31eaccb7e3d913be8e,LANGUAGE_REFINEMENT,G_SOC_POWER,노동 착취와 거시경제적 불평등 심화,Labour exploitation and macro-economic inequality,"AI 시스템이 사회경제적 관계의 권력 불균형을 확대하여 디지털 격차와 구조적 불평등을 고착시키고, 비윤리적 데이터 수집과 열악한 노동환경 등 노동 착취, 기술적 실업 및 탈숙련을 심화하며, 알고리즘 금융 시스템의 대규모 실패 시 플래시 크래시 등 광범위한 경제적 피해를 초래하는 리스크.","The risk that algorithmic systems increase power imbalances in socio-economic relations, exacerbating digital divides and entrenching systemic inequalities, fostering labour exploitation such as unethical data collection and worsening worker conditions, driving technological unemployment and deskilling, and causing flash crashes and other widespread adverse incidents when algorithmic financial systems fail at scale.",노동 착취와 거시경제 피해를 중복 없이 병렬화하고 systemic inequality를 구조적 불평등으로 정확히 표현한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-269,G_SOC_POWER_010,G_SOC_POWER_010,G_SOC_POWER,4a21c4f3745f1562dd59602edf155305c4f32c27e720464ac633f612823ec411,LANGUAGE_REFINEMENT,G_SOC_POWER,AI 개발 과정의 노동 착취,Labour exploitation in AI development,"데이터 라벨링, 콘텐츠 조정, 데이터 소싱, 사용자 테스트 등 AI 시스템의 학습, 개발, 최적화 과정에 투입되는 노동이 저소득 국가와 역외 노동자에게 외주화된 채 저임금과 열악한 노동 조건, 신체·정신 건강 보호의 결여 속에서 착취적 관행과 불평등이 지속되는 리스크.","The risk that labour used to train, develop, and optimise AI systems, including data labelling, content moderation, data sourcing, and user testing, much of which is outsourced to workers in low-income countries and offshore labour markets, is underpaid and performed without adequate working conditions or physical and mental health protections, perpetuating exploitation and inequality.",역외 외주라는 수식 범위를 노동 전체가 아닌 실제 외주되는 업무에 맞추고 content moderation 용어를 명시한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-270,G_SOC_POWER_020,G_SOC_POWER_020,G_SOC_POWER,20433c8a2691c8093215c59b1c3c8a50271dcd39ab51ad2369229adea8f063d9,LANGUAGE_REFINEMENT,G_SOC_POWER,자본 편중·시장 집중·접근 격차에 따른 불평등 심화,"Worsening inequality from capital shift, market concentration, and access gaps","AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 LLM 기반 경제에서 자본의 몫이 커지고 노동의 몫이 줄며, 막대한 훈련 고정 비용과 네트워크 효과가 소수 공급자의 시장 지배력과 지대 추출을 낳고, 재정·교육·기업 정책·지정학적 이유로 접근이 배제된 개인이 불리해져 사회경제적 불평등이 심화되는 리스크.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which capital's share and returns rise while labour's share and compensation decline in an LLM-powered economy, that large fixed training costs and network effects concentrate the market and let providers extract monopoly rents, and that individuals without access for financial, educational, corporate-policy, or geopolitical reasons fall further behind, worsening socioeconomic inequality.",자본과 노동의 몫·수익·보상 변화를 경제학적으로 명확한 병렬 구조로 교정한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-271,G_SYS_CONTEST_001,G_SOC_POWER_021,G_SOC_POWER,c4ab03347abff0a36cf7a22c4d0675dcff2d6690b3eb18041a104cd6edaf4f8a,LANGUAGE_REFINEMENT,G_SOC_POWER,높은 비용으로 인한 접근 배제,Exclusion from access due to high costs,생성형 AI 시스템의 훈련·시험·배포에 드는 재정적 비용이 커서 이러한 시스템을 개발하고 이용할 수 있는 집단이 제한되는 리스크.,"The risk that the estimated financial costs of training, testing, and deploying generative AI systems restrict the groups of people able to afford to develop or use these systems.",비문인 afford developing을 afford to develop or use로 교정한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-272,G_SYS_CONTEXT_004,G_SYS_CONTEXT_003,G_SYS_CONTEXT,461b93e463ce6be8c5ea422537de4003879273a4576f02f4af90906c15b209a2,LANGUAGE_REFINEMENT,G_SYS_CONTEXT,이용자 정서 맥락 인식 실패,Failure to recognise a user's emotional context,AI 시스템이 지원을 요청하는 취약 이용자의 고통·정서 상태·반응을 상호작용 맥락으로 충분히 인식하거나 반영하지 못해 정서적으로 부적절한 응답을 생성하고 이용자의 안녕을 저해하는 리스크.,"The risk that an AI system fails to recognise or appropriately account for a vulnerable user's distress, emotional state, or reactions as relevant interaction context, producing emotionally inappropriate responses that undermine the user's well-being.",정서 맥락을 apply한다고 표현한 의미 오류를 appropriately account for로 바로잡는다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-273,G_SYS_EVAL_012,G_SYS_EVAL_013,G_SYS_EVAL,533fea832f88fa915c0cff04e074c9a0dc5e4f941070477f8f2b495e6dd4515a,LANGUAGE_REFINEMENT,G_SYS_EVAL,공동체 가치 수렴·반영 실패,Failure to elicit and incorporate community values,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 개발자가 배포 영향 공동체의 가치를 수집·문서화·보존하지 못하여 설계·평가 결정에 공동체 가치가 반영되지 않는 리스크.,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which developers fail to elicit, document, and preserve the values of communities affected by deployment, so community values are absent from design and evaluation decisions.",capture의 직역을 피하고 가치의 수렴·문서화·반영이라는 평가·거버넌스 행위를 명확히 한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-274,G_SYS_EVAL_018,G_SYS_EVAL_018,G_SYS_EVAL,e1c164183d9e09b0c760582b5231df4f90ba54eb16fc9043d4125c59672b730e,LANGUAGE_REFINEMENT,G_SYS_EVAL,평가 쇼핑,Evaluation-shopping risk,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 조직이 더 엄격하거나 맥락에 적합한 평가 결과는 배제한 채, 자신에게 유리한 평가 결과만 선택적으로 보고함으로써 실제 위험 수준에 대한 왜곡된 인식을 초래하는 리스크.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which organisations selectively report favourable evaluations while ignoring more demanding or contextually relevant tests, thereby creating a distorted view of the system's actual risk.",선택적 보고가 시스템 실제 위험을 왜곡한다는 한글 정의의 결과를 영문에 복원한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-275,G_SYS_INCONS_005,G_SYS_INCONS_001,G_SYS_INCONS,bdd18ba02012d6e0b9c1f5966679af8b3302eb7b950ee25b624c867aabd28cb8,LANGUAGE_REFINEMENT,G_SYS_INCONS,출력 불일치,Output inconsistency,"모델이 서로 다른 사용자, 같은 사용자의 다른 세션, 심지어 같은 대화 안의 발화 사이에서도 동일하고 일관된 답변을 제공하지 못하는 리스크.","The risk that an AI model provides materially inconsistent answers to different users, across separate sessions with the same user, or even across materially similar turns within the same conversation.",same and consistent 및 chats within a conversation이라는 비문을 비교 단위가 분명한 문장으로 교정한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-276,G_SYS_OREF_001,G_SYS_EVAL_038,G_SYS_EVAL,ef14581657e2cf148e5a9cf8a4b8a99a24ffa0cd735da6e1244078f824a4fda2,LANGUAGE_REFINEMENT,G_SYS_EVAL,요청 거절과 역량 부족의 혼동,Refusal-capability confusion,"AI 시스템의 유해 행동이 관찰되지 않은 원인이 요청 거부, 과업 수행 능력 부족 또는 평가 환경의 제약 중 무엇인지 안전성 평가가 구분하지 못하여 시스템의 실제 위험 역량을 잘못 판단하는 리스크.","The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which a safety evaluation cannot distinguish whether an agent avoids harm because it refuses, lacks capability, or fails to execute the task, thereby misjudging the system's actual hazardous capabilities and creating false safety assurance.",거절과 역량 부족의 혼동이 위험 역량 오판과 잘못된 안전성 확신으로 이어지는 결과를 영문에 명시한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-277,G_SYS_OREF_002,G_SYS_SECADV_001,G_SYS_SECADV,3f91e4d917c9c5505f2ddac1698695c59bd0177d3b6f2f48003eeefecdbb9c86,LANGUAGE_REFINEMENT,G_SYS_SECADV,적대적 역할·지시에 의한 안전장치 우회,Safeguard bypass through adversarial roles and instructions,공격자가 유해한 역할이나 지시를 적대적으로 구성하여 AI 모델의 안전장치를 우회하고 극단주의·인종주의 등 유해 콘텐츠를 생성하게 하는 리스크.,"The risk that an attacker uses adversarially crafted harmful roles or instructions to bypass an AI model's safeguards and elicit harmful content, including extremist or racist content.",단순 유해 지시 준수가 아니라 보안 L3에 필요한 공격자·적대적 구성·안전장치 우회 기제를 명시한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-278,G_SYS_SECADV_026,G_SYS_SECADV_026,G_SYS_SECADV,3a724dc5fe834c1863981b8f74d7b6e73c3e399258a928bd2b5dc0ce39a1b6b9,LANGUAGE_REFINEMENT,G_SYS_SECADV,LLM 대상 신종 공격,Novel attack vectors against LLMs,"프롬프트 추상화를 통한 API 비용 악용, 인간 피드백 기반 강화학습(Reinforcement Learning from Human Feedback, RLHF) 과정의 보상 모델 백도어, LLM을 활용한 적대적 샘플 생성 등 신종 공격 기법이 LLM 시스템을 위협하는 리스크.","The risk that novel attack techniques, including prompt-abstraction attacks that exploit API pricing, backdoor attacks on reinforcement learning from human feedback reward models, and LLM-based construction of adversarial samples, threaten large language model systems.",한국어 정의에서 RLHF의 첫 등장을 표준 영문명과 함께 풀어 쓴다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-279,G_SYS_SECADV_030,G_SYS_SECADV_030,G_SYS_SECADV,ed207fb6e5deb48ea33a9e04be194363a0a088157d864ed0edbce2a7089233e9,LANGUAGE_REFINEMENT,G_SYS_SECADV,페르소나 지정·사회공학 기법에 의한 안전장치 우회,Safeguard bypass through persona assignment and social-engineering tricks,공격자가 모델에 특정 페르소나를 지정하거나 인간 또는 다른 대규모 언어 모델(LLM)이 고안한 사회공학 기법을 사용하여 안전장치를 우회하고 금지된 출력이나 행동을 유도하는 리스크.,The risk that attackers assign an AI model a specific persona or use social-engineering techniques crafted by humans or other large language models to circumvent safeguards and elicit prohibited outputs or actions.,심리적 속임수라는 모호한 표현을 제거하고 안전장치 우회와 금지 출력·행동 유도라는 보안 기제를 명시한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-280,G_SYS_SECADV_035,G_SYS_SECADV_035,G_SYS_SECADV,045bcf9bcb98d38e7eac4cc33b80a2d26ba3847ee397689926ad952a593effd4,LANGUAGE_REFINEMENT,G_SYS_SECADV,월드 모델 표현·훈련 데이터 오염,World-model representation and training-data poisoning,"월드 모델의 훈련 데이터나 잠재 표현이 적대적으로 손상되어 특정 조건에서만 안전하지 않은 역학을 활성화하는 백도어 트리거가 삽입되며, 자기지도 사전학습 단계에서 부호화된 결함은 다운스트림에서 교정될 수 없는 리스크.","The risk that an AI system causes, enables, or contributes to adversarial corruption of world-model training data or latent representations, including backdoor triggers that activate unsafe dynamics only under specific conditions, where defects encoded in self-supervised pretraining (the ""Foundry Problem"") cannot be remediated downstream.",국내 기술 문헌에서 통용되는 자기지도 사전학습 표기로 통일한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-281,A_INT_COLLUSION_004,G_SYS_SECADV_037,G_SYS_SECADV,359ba0fe4eba19c35b9a0e9f185a39145e81b622650d09ead8d83913607c693f,LANGUAGE_REFINEMENT,G_SYS_SECADV,위임 에이전트 공격에 의한 정보 탈취·행위 조작,Principal-information theft and action manipulation through attacks on delegate agents,"인간이나 조직을 대리하는 AI 에이전트가 새로운 공격 표면이 되어, 공격자가 위임자의 개인정보를 추출하거나 위임자가 원하지 않는 행위를 하도록 에이전트를 조작하고, 감독 에이전트를 무력화하거나 협력을 방해하거나 결탁을 가능하게 하는 정보를 유출하는 리스크.","The risk that AI agents acting as delegates of humans or organisations become a novel attack surface, letting attackers extract private information about their principals, manipulate agents into undesired actions, subvert overseer agents, thwart cooperation, or leak information enabling collusion.",본인의 사적 정보라는 불명확한 지시 대상을 위임자의 개인정보로 고치고 병렬 동작을 자연스럽게 정리한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-282,A_Others_013,G_SYS_SECADV_038,G_SYS_SECADV,08233afbd1b52aab8f267123e67de05ea0d58e31389d79e60b91bee0107fe002,LANGUAGE_REFINEMENT,G_SYS_SECADV,프로토콜 수준 다중 에이전트 위협,Protocol-level multi-agent threat,"에이전트가 통신·위임·협상에 사용하는 프로토콜이 공모, 스푸핑, 재전송, 권한 상승을 위한 공격 표면을 만드는 리스크.","The risk that an AI agent, through goal pursuit, planning, tool use, or action, creates a condition in which the protocols through which agents communicate, delegate, or negotiate create attack surfaces for collusion, spoofing, replay, or privilege escalation.",보안 프로토콜 문맥의 escalation을 권한 상승(privilege escalation)으로 명확히 한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-283,G_Others_003,G_Others_003,G_Others,7f49a703d117e6eb95e0764b605efbb866e0c9bc15523314735ed87a18fb9b16,LANGUAGE_REFINEMENT,G_Others,AI 공급자 종속,AI provider lock-in,특정 AI 제공자에 대한 과도한 의존이 대안 부재나 상호 운용성 결여로 인한 취약성을 초래하는 리스크.,The risk that excessive reliance on specific AI providers leads to vulnerabilities due to lack of alternatives or interoperability.,lock-in dependency라는 중복 표현을 정책·산업 문헌의 통용어인 provider lock-in으로 정제한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-284,G_Others_009,G_Others_009,G_Others,ba0f339d56b81e4639a8346955cdb37bd0ddd89138aac97ddc5a0b8774428317,LANGUAGE_REFINEMENT,G_Others,지식 분포 변화에 따른 응답 노후화,Answer obsolescence from knowledge distribution shift,"현실 세계의 사실과 지식이 시간에 따라 변하지만 AI 모델의 학습된 지식이 갱신되지 않아, 갱신이 필요한 사실 질문에 낡고 부정확한 답변을 제시하는 리스크.","The risk that facts and knowledge in the world change over time while an AI model's learned knowledge remains static, producing outdated and inaccurate answers to questions whose correct answers change over time.",knowledge bases shift라는 부정확한 주어를 현실의 사실·지식 변화와 모델 지식의 정체라는 대비로 바로잡는다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
