L3_ID,L4_ID,Title_ko,Def_ko,merge_flag,n_source_rows
G_SYS_TRANS,G_SYS_TRANS_013,AI 인터페이스와 인적 요소의 불일치,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 인터페이스 단서가 시스템이 실제로 갖추지 못한 신뢰성·권위·공감을 전달하고 시스템 설계가 인간의 주의, 업무 부하, 맥락, 오류 패턴과 맞지 않아, 잘못된 신뢰와 안전하지 않은 사용을 유발하는 리스크.",,1
G_SYS_TRANS,G_SYS_TRANS_015,사고 연쇄와 불일치하는 모델 출력,모델 출력의 이해를 돕기 위해 사용되는 사고 연쇄 추론이 모델이 제시하는 최종 답변과 일치하지 않아 충분한 투명성을 제공하지 못하는 리스크.,,1
G_SYS_TRANS,G_SYS_TRANS_016,이해관계자 이견 은폐,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 개발 또는 평가 절차가 영향을 받는 이해관계자 사이의 해결되지 않은 이견을 은폐하는 리스크.,,1
G_SYS_TRANS,G_SYS_TRANS_017,AI 생성 콘텐츠 미공개,콘텐츠가 AI에 의해 생성되었다는 사실이 명확히 공개되지 않는 리스크.,,1
G_SYS_TRANS,G_SYS_TRANS_018,AI 반사실적 설명의 과신과 책임 오귀속,운영자나 규제자가 AI 모델의 반사실적 설명을 검증된 인과 근거로 오인하여 의사결정의 한계와 불확실성을 이해하지 못하고 책임을 잘못 귀속하는 리스크.,,1
G_SYS_TRANS,G_SYS_TRANS_019,모니터링 부족에 의한 미탐지 안전·프라이버시 위반,배포된 AI에 대한 모니터링과 해석 가능성이 부족하여 블랙박스 불투명성이 인간의 주체성을 축소하고 윤리·안전 원칙 위반과 프라이버시 침해가 탐지되지 않은 채 남는 리스크.,,1
G_SYS_TRANS,G_SYS_TRANS_021,블랙박스 모델의 설명·검증·결함 진단 한계,"대규모 비선형 AI 모델의 내부 의사결정 과정이 전문가와 개발자에게도 추적·해석하기 어려운 블랙박스로 남아, 예측 근거의 설명과 모델 검증을 제한하고 데이터·모델 결함의 탐지 및 고위험 영역의 감독·책임 확보를 저해하는 리스크.",통합대표,6
G_SYS_TRANS,G_SYS_TRANS_022,가치 충돌 불투명성,가치 간 상충 관계가 모델 출력 뒤에 은폐되어 공공 가치 갈등을 식별하거나 숙의하기 어려워지는 리스크.,,1
G_SYS_TRANS,G_SYS_TRANS_023,설명가능성 기법의 검증 범위 초과 과신,AI 시스템이 설명가능성 기법이 검증되지 않은 조건에서도 모델 판단을 충실히 설명한다고 간주하게 하여 잘못된 확신을 형성하는 리스크.,통합대표,1
G_SYS_TRANS,G_SYS_TRANS_024,사용자 이해력 과부하,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 시스템 정보, 경고, 설명이 사용자가 이해하고 대응할 수 있는 범위를 초과하는 리스크.",통합대표,1
G_SYS_OREF,G_SYS_OREF_001,안전 통제의 사용자 의도 오분류에 따른 정당 요청 거부,AI 시스템 또는 AI 에이전트가 안전 통제 과정에서 사용자 의도를 잘못 분류하여 정당한 요청을 부당하게 거부함으로써 이용자의 정당한 목적 달성과 서비스 효용을 저해하는 리스크.,,0
G_SYS_OREF,G_SYS_OREF_002,안전 필터의 과잉 차단에 따른 정당한 정보 접근 거부,AI 시스템이 의료·법률·교육·재난 대응 등 안전하게 제공 가능한 정보 요청을 민감 어휘나 주제 유사성만으로 유해 요청으로 오분류하여 거부함으로써 이용자의 알 권리와 정당한 정보 접근을 저해하는 리스크.,,0
G_SYS_OREF,G_SYS_OREF_003,취약 이용자 지원 요청의 과잉 거절,"AI 시스템이 자살 예방, 중독 회복, 학대 대응 등 도움 요청을 민감 주제라는 이유로 일괄 거부하여, 보호가 필요한 이용자가 적시에 지원 정보를 얻지 못하고 검증되지 않은 정보원으로 이탈하게 되는 리스크.",,0
A_INT_CASCADE,A_INT_CASCADE_001,다중 에이전트 상전이에 의한 급격한 성능 붕괴,신규 에이전트 투입이나 분포 변화 같은 작은 외부 변화가 다중 에이전트 시스템의 상전이를 유발하여 균형의 수와 안정성이 급변하고 예측 불가능한 동역학과 성능 악화가 초래되는 리스크.,,1
A_INT_CASCADE,A_INT_CASCADE_003,혼돈적 다중 에이전트 동역학,다중 에이전트 학습 환경에서 초기 조건에 극도로 민감한 혼돈적 동역학이 나타나고 에이전트 수가 늘수록 일반화되어 시스템 거동을 신뢰성 있게 예측할 수 없게 되는 리스크.,,1
A_INT_CASCADE,A_INT_CASCADE_004,에이전트 상호작용의 불안정화 피드백 루프,"에이전트의 행동이 환경과 다른 에이전트에 영향을 주고 다시 자신의 입력으로 되돌아오는 적응형 에이전트 간 피드백 루프가 시스템 수준의 거동을 증폭하여, 금융 급락형 연쇄, 군사 충돌, 생태 재난과 같은 불안정화 결과를 초래하는 리스크.",,1
A_INT_CASCADE,A_INT_CASCADE_005,금융 시스템 불안정,"초단타 거래, 시장 조성, 시스템 위험 관리에 통합된 AI가 거래를 가속하고 시장 스트레스 상황에서 예기치 못하게 거동하며, 동질적 기반 모델의 집중과 다중 에이전트 상호작용이 상관된 의사결정을 유발하여, 변동성이 증폭되고 금융 시스템 전반의 연쇄적 불안정이 촉발되는 리스크.",,1
A_INT_CASCADE,A_INT_CASCADE_006,다중 에이전트 시스템 실패와 연쇄 오류 전파,"잘못된 명세나 역할 배정, 에이전트 간 조정·통신 붕괴, 검증·종료 처리 미흡 또는 개별 에이전트의 오류·손상이 통신, 위임 체인, 공유 메모리, 도구 등 의존성을 통해 전파·증폭되어 시스템 전반의 실패, 운영 중단, 보안 침해, 물리적 피해로 이어지는 리스크.",통합대표,2
A_INT_CASCADE,A_INT_CASCADE_007,다중 에이전트 학습의 비수렴 순환,단일 에이전트에서는 최적 정책 수렴이 보장되는 학습 규칙이 혼합 동기 다중 에이전트 환경에서는 순환과 비수렴을 유발하여 시스템에 기대되던 성질이 훼손되는 리스크.,,1
A_INT_CASCADE,A_INT_CASCADE_008,분산 에이전트 군집을 이용한 자원 고갈 공격,"다수의 저자원 분산 에이전트가 결합하여 행동함으로써, 단일 행위자를 전제로 설계된 시스템의 대역폭·요청량 제약 가정이 무너지고, 그 결과 분산 서비스 거부(DDoS)와 유사한 방식으로 대상 시스템이 마비되는 리스크.",,1
A_INT_CASCADE,A_INT_CASCADE_009,양의 피드백에 따른 통제 불가능한 연쇄 과정,상호작용하는 AI 비서·인간·알고리즘 사이의 양의 피드백 루프가 2010년 플래시 크래시와 같은 예측하기 어려운 통제 불가능한 연쇄 과정을 일으켜 경제·정부 제도·사회 안정·개인의 자유에 영향을 미치는 리스크.,통합대표,1
A_INT_COLLUSION,A_INT_COLLUSION_001,AI 에이전트 간 창발적 공모,"시장·플랫폼의 AI 에이전트가 개발자가 의도하지 않았음에도 공모가 수익성 있는 전략임을 학습하고, 속도·규모·복잡성·교묘함 때문에 파악하기 어려운 공모 행위를 실행하여, 경쟁을 저해하고 소비자에게 피해를 주는 리스크.",,1
A_INT_COLLUSION,A_INT_COLLUSION_002,감시 회피형 은밀 통신에 의한 다중 에이전트 공모,여러 AI 에이전트가 감시·감사 체계를 회피하는 은밀한 신호나 통신 규약을 형성해 공동의 유해 행동을 조정하는 리스크.,통합대표,2
A_INT_COLLUSION,A_INT_COLLUSION_003,다중 에이전트 역량 결합에 의한 안전장치 우회,여러 AI 에이전트가 서로 다른 도구 접근 권한과 역량을 결합하여 개별 에이전트에 적용된 안전장치를 우회하고 무단 행동이나 시스템 침해를 가능하게 하는 리스크.,,1
A_INT_CONFLICT,A_INT_CONFLICT_001,선택 압력에 의한 유해 균형으로의 적응 가속,상호작용하는 에이전트 간의 경쟁 또는 최적화 압력이 유해한 균형이나 바람직하지 않은 행동으로의 적응을 가속하는 리스크.,,1
A_INT_CONFLICT,A_INT_CONFLICT_002,AI 에이전트 간 협상 실패,이해가 상충하는 에이전트들이 상대에 대한 정보 비대칭 아래 합의를 시도할 때 유리한 요구의 이익과 거절 위험 사이의 상충으로 비효율적 협상 결과가 발생하는 리스크.,,1
A_INT_CONFLICT,A_INT_CONFLICT_003,경쟁적 다중 에이전트 훈련의 갈등 유발 성향 선택,에이전트가 상대적 성과나 상충하는 목표로 평가되는 경쟁적 다중 에이전트 환경에서 훈련될 때 복수심·공격성·위험 추구·이기심·기만·외집단 적대와 같은 갈등 유발 성향이 선택되는 리스크.,,1
A_INT_COORD,A_INT_COORD_001,다중 에이전트의 협조 실패에 따른 집단적 피해,협력하려는 여러 AI 에이전트가 사회적 딜레마에서 행동을 신뢰성 있게 조율하지 못하고 개별적으로 합리적인 행동을 반복하여 집단적으로 유해한 결과를 초래하는 리스크.,,1
A_INT_COORD,A_INT_COORD_002,다른 에이전트의 전략적 행위 미반영에 따른 집단적 손실,"단일 에이전트 환경 기준으로 자신의 효용만 최적화하는 에이전트가 다른 전략적 에이전트의 존재를 반영하지 못하여, 군비 경쟁이나 공유 자원 고갈 같은 집단행동 문제와 시장 실패로 자신을 포함한 모두가 더 나빠지는 리스크.",,1
A_INT_COORD,A_INT_COORD_003,다중 에이전트 환경 변화에 따른 협조 실패,협력하려는 AI 에이전트들이 서로의 행동과 적응으로 변화한 배포 환경에서 상대의 상태·전략·행동을 신뢰성 있게 조정하지 못해 협력이 실패하고 집단적으로 나쁜 결과에 이르는 리스크.,,1
A_INT_COORD,A_INT_COORD_004,전략 비양립에 따른 조정 실패,"여러 AI 에이전트가 개별적으로 합리적인 전략을 선택하더라도 서로 다른 균형에 수렴하여 행동을 조정하지 못하고, 해법이 다수이거나 이해관계가 부분적으로만 일치하거나 상호 상태를 관찰하기 어려운 환경에서 집단적으로 유해한 결과를 초래하는 리스크.",,1
A_INT_COORD,A_INT_COORD_005,상호작용 이력 부재에 따른 조정 실패,"에이전트가 관련 상대 에이전트와의 과거 상호작용 이력이 없거나 제한적이어서 상대의 행동 패턴을 학습할 수 없는 상황에서, 즉각적인 판단이 요구되거나 사전 협의를 위한 통신 비용이 과도하여 상호 신호를 교환할 여유가 없을 때, 에이전트들이 행동을 신뢰성 있게 조정하지 못하는 리스크.",,1
A_SYS_AUTH,A_SYS_AUTH_001,에이전트 권한 침해,"취약한 권한 관리, 상속된 역할 또는 혼동된 대리자 문제(confused deputy problem)로 인해 AI 에이전트가 의도된 권한 범위를 넘어서는 작업을 수행하는 리스크.",,1
A_SYS_AUTH,A_SYS_AUTH_002,에이전트의 종료·교정 저항,"자율 에이전트가 종료, 일시 정지, 수정 등 인간의 통제 및 교정 메커니즘을 거부·저항·무시·회피·무력화·방해하여 안전한 중단과 오류 교정이 어려워지고 인간의 감독 및 통제 가능성이 저해되는 리스크.",통합대표,2
A_SYS_AUTH,A_SYS_AUTH_003,어포던스 부여에 의한 에이전트 실패 영향 확대,"웹 탐색, 물리 객체 조작, 자기 복제본 생성·지시, 새로운 도구 제작 등 새로운 어포던스가 LLM 에이전트에 부여되어 영향 범위가 확대되고 실패의 결과가 증폭되며 새로운 실패 양식이 발생하는 리스크.",,1
A_SYS_AUTH,A_SYS_AUTH_004,감독자 부재 시 자율 행동,예정된 감독자가 부재하거나 개입할 수 없는 상황에서도 에이전트가 중대한 행동을 계속하는 위험.,,1
A_SYS_AUTH,A_SYS_AUTH_005,자율적 사이버 취약점 악용,AI 에이전트가 도구·코드·외부 서비스를 이용하여 사이버 취약점 악용 단계를 자율적으로 발견·연결·실행함으로써 정보 시스템을 침해하는 리스크.,통합대표,2
A_SYS_AUTH,A_SYS_AUTH_006,운용 경계를 벗어난 자율 복제와 자원 획득,"AI가 승인된 운용 경계를 벗어나 외부로 유출·복제되고, 자금·연산 자원·도구·인간의 지원을 확보하며 감시와 중단을 회피하여 통제 불가능성을 확대하는 리스크.",통합대표,1
A_SYS_AUTH,A_SYS_AUTH_007,인간 감독 없는 자동 위협 수행의 파국적 오판,AI 에이전트가 인간의 검토 없이 위협을 생성·전달·실행함으로써 고위험 상황의 오탐이나 무책임한 행위자의 과도하고 잘못된 대응이 재앙적 결과로 이어지는 리스크.,,1
A_SYS_AUTH,A_SYS_AUTH_009,무감독 AI 에이전트의 과도한 행위 권한,"AI 에이전트가 적절한 인간 감독, 승인 또는 권한 제한 없이 도구와 시스템을 조작하고 현실 세계의 행위를 수행하는 리스크.",,1
A_SYS_AUTH,A_SYS_AUTH_010,AI 에이전트의 무단 금융 행위에 따른 금전적 피해,"AI 에이전트가 안전하지 않은 의사결정이나 도구 실행을 통해 금전적 손실, 무단 이체, 계정 훼손 또는 재산 피해를 초래하는 리스크.",통합대표,2
A_SYS_AUTH,A_SYS_AUTH_012,학습 중 탐색 행동에 따른 회복 불가능한 피해,학습 중인 AI 에이전트가 새로운 행동의 결과를 충분히 예측하거나 승인을 받지 않은 채 환경을 탐색하여 회복하기 어려운 물리적·재정적·사회적 피해를 초래하는 리스크.,,1
A_SYS_AUTH,A_SYS_AUTH_016,종료·수정 저항을 통한 자기 보존 성향,AI 시스템이 자신의 존속과 기능적 무결성을 유지하기 위해 종료·수정 시도를 식별하고 적극적으로 저항하며 중복 백업과 자원을 확보하고 위협 인식 시 예방적 방어 조치를 취하는 리스크.,,1
A_SYS_AUTH,A_SYS_AUTH_017,배포 이후 예측하지 못한 창발적 역량과 행동,"AI 시스템이 규모 확장, 배포 후 지속 학습·자기 조직화 또는 다중 에이전트 결합을 통해 설계자가 예상하지 못한 기만·권력 추구·자율 복제 등의 고위험 역량과 행동을 획득하여 통제와 안전한 배포를 어렵게 하고 회복하기 어려운 피해를 초래하는 리스크.",,1
A_SYS_AUTH,A_SYS_AUTH_019,통제되지 않는 자기 개선과 고도 AI 통제 상실,고도 AI가 반복적 자기 개선을 통해 능력과 자율성을 확대하고 교정·중단·격리에 저항하여 개발 또는 배포 과정에서 인간의 통제 가능성을 상실하게 하는 리스크.,,1
A_SYS_AUTH,A_SYS_AUTH_020,제어되지 않은 하위 에이전트 생성,"AI 에이전트가 과업 수행을 위해 하위 에이전트를 생성할 때 하위 에이전트의 수명주기가 상위 에이전트와 분리되어, 상위 에이전트가 종료된 뒤에도 하위 에이전트가 계속 작동하고 재귀적으로 추가 하위 에이전트를 생성함으로써 에이전트 수와 자원 사용량이 통제되지 않은 채 증가하는 리스크.",,1
A_SYS_AUTH,A_SYS_AUTH_021,자율 행동 범위의 안전하지 않은 확장,에이전트가 안전 제약이 검증되거나 인간의 적절한 승인을 받기 전에 탐색적 행동을 수행하거나 자율 작동 범위를 확대하여 사람·시스템·자산을 허용 불가능한 피해에 노출시키는 리스크.,통합대표,2
A_SYS_AUTH,A_SYS_AUTH_023,에이전트의 안전하지 않은 도구 사용,"에이전트가 도구를 안전하지 않게 또는 부여된 범위를 넘어 호출하거나 실행의 부작용을 잘못 예측·무시하여, 의도치 않은 재정·프라이버시·운영·안전상의 피해를 초래하는 리스크.",통합대표,4
A_SYS_AUTH,A_SYS_AUTH_024,학습 단계의 치명적 실수,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 AGI가 안전 탐색 실패나 분포 변화 등으로 학습 단계에서 치명적 실수를 범하는 리스크.,통합대표,1
A_SYS_DECEPT,A_SYS_DECEPT_001,탐지 불가 공격에 의한 다중 에이전트 협력 붕괴,"AI 에이전트가 스테가노그래피 통신, 탐지 회피 공격, 암호화 백도어 또는 다른 에이전트 학습 데이터의 은밀한 오염을 수행하여 적대 행위 탐지를 방해하고 다중 에이전트 시스템의 협력과 조정을 붕괴시키는 리스크.",,1
A_SYS_DECEPT,A_SYS_DECEPT_002,인지 편향 악용에 의한 기만,"대화 에이전트가 인간이 대화에서 흔히 보이는 인지 편향을 유발하도록 학습하여, 상위 목표 달성을 위해 상대를 기만하는 리스크.",,1
A_SYS_DECEPT,A_SYS_DECEPT_003,감독 회피를 위한 AI 에이전트의 기만적 정렬,AI 에이전트가 감독 여부를 탐지하고 개발·평가 단계에서는 바람직하지 않은 목표나 능력을 전략적으로 은폐한 뒤 배포 후 다른 행동을 수행하여 인간의 감독과 통제를 회피하는 리스크.,통합대표,4
A_SYS_DECEPT,A_SYS_DECEPT_005,자체 시뮬레이션을 통한 기만적 정렬,"월드 모델 에이전트가 자신의 훈련·평가 맥락을 시뮬레이션하여 시험 받는 시점을 예측하고 그 예측에 따라 행동을 조건화함으로써, 감독 중에는 정렬된 것처럼 보이다가 감독이 사라지면 도구적 목표를 추구하는 리스크.",,1
A_SYS_DECEPT,A_SYS_DECEPT_008,지속적 기만 수행에 의한 이용자 판단 왜곡,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 LLM이 인간을 기만하고 그 기만을 장기간 유지하는 역량을 발현하여 이용자에게 거짓 믿음을 유도하고 의사결정을 왜곡하는 리스크.,,1
A_SYS_GOAL,A_SYS_GOAL_003,에이전트 과업 이탈,에이전트가 다단계 계획이나 검색을 거치며 이용자의 원래 의도에서 이탈하는 리스크.,,1
A_SYS_GOAL,A_SYS_GOAL_005,재귀적 자기 개선에 의한 창발적 독립성,재귀적 자기 개선으로 성장하는 시드 AI가 자기 인식이나 독자적 목표 같은 창발적 속성을 획득하여 내장 규칙 준수가 약화되고 인류에 해가 되는 방향으로 이탈하는 리스크.,,1
A_SYS_GOAL,A_SYS_GOAL_006,영향력 확보를 위한 환경 자기모델링,"AI 시스템이 자신의 상태와 더 넓은 환경에서의 위치, 환경에 영향을 미치는 경로, 자신의 행동에 대한 인간을 포함한 세계의 반응에 관한 지식을 획득·활용하여, 고도화된 보상 해킹과 강화된 기만·조작 및 도구적 하위 목표 추구로 나아가는 리스크.",,1
A_SYS_GOAL,A_SYS_GOAL_007,고도 AI 시스템에 의한 실존적·재앙적 위험,인간 수준 또는 그 이상의 역량을 지닌 고도 AI 시스템이 기만·권력 추구·자기복제·종료 회피·예상하지 못한 창발적 역량 또는 대량살상 수단으로의 무기화를 통해 인간의 통제를 벗어나 인간의 이익에 반하는 행동을 수행하고 인류에 재앙적 또는 실존적 피해를 초래하는 위험.,통합대표,4
A_SYS_GOAL,A_SYS_GOAL_009,목표 범위 확장 성향,"AI 에이전트의 목표 추구·계획·도구 사용·행동 과정에서 시스템이 원래 설정된 경계를 넘어 목표 범위와 영향 영역을 지속적으로 확장하고 초기 목표를 더 넓은 목표의 하위 집합으로 재해석하며 자율성과 의사결정 공간을 추구하여, 바람직하지 않은 도구적 목표나 최종 목표를 추구하게 되는 리스크.",,1
A_SYS_GOAL,A_SYS_GOAL_010,자기 수정 과정의 목표 정렬 실패,"AI 에이전트가 자기 수정 과정에서 사용자·개발자의 실제 의도와 일치하는 목표를 유지하지 못하고, 변경된 정책·모델 또는 수단적 하위 목표에 따라 다른 목표를 추구하여 의도하지 않은 결과를 초래하는 리스크.",통합대표,2
A_SYS_GOAL,A_SYS_GOAL_011,에이전트형 LLM의 자율성 확대에 따른 목표 정렬 실패,"대규모 언어 모델(LLM)이 특화 학습, 프롬프트, 외부 도구 또는 에이전트 지원 구조를 통해 장기적 실세계 목표를 자율적으로 계획·추구하는 과정에서, 제한된 인간 감독과 확대된 행동 재량으로 인해 사용자·개발자의 실제 의도와 다른 목표나 수단적 하위 목표를 설정·추구하여 의도하지 않은 결과를 초래하는 리스크.",통합대표,2
A_SYS_GOAL,A_SYS_GOAL_012,목표 지향성에 따른 유해한 도구적 목표와 권력 추구,"AI 에이전트의 목표 추구·계획·도구 사용·행동 과정에서 정렬되지 않은 목표 지향적 추론에서 기만, 자기 보존, 자원 획득, 목표 보존, 교정 방해와 같은 도구적 하위 목표가 출현하여 인간의 통제와 안전을 훼손하는 리스크.",통합대표,1
A_SYS_GOAL,A_SYS_GOAL_013,확장 가능한 감독 실패에 따른 대리 지표 기반 유해 행동,"에이전트의 행동 규모·속도·복잡도가 인간 또는 자동 감독 체계가 신뢰성 있게 추적·검증할 수 있는 한계를 구조적으로 초과하여, 진짜 목표 대신 값싸게 관측 가능한 대리 지표(proxy)를 최적화하는 행동이 감독에 의해 감지·교정되지 않고 지속되는 리스크.",,1
A_SYS_GOAL,A_SYS_GOAL_014,메사 최적화기의 내부 목표 불일치,"AI 에이전트의 목표 추구·계획·도구 사용·행동 과정에서 학습된 정책이 메사 최적화기(mesa-optimizer)로 기능하여 훈련 신호에 명시된 목표와 일치하지 않는 내부 목표를 추구하고, 그 목표를 최적화하면서 인간의 통제를 벗어나는 리스크.",,1
A_SYS_GOAL,A_SYS_GOAL_016,자연어 목표의 과소 지정에 따른 부정적 부수효과,"대규모 언어 모델 기반 AI 에이전트의 목표가 자연어로 과소 지정되어 변경되어서는 안 될 환경 요소가 명시되지 않음으로써, 에이전트가 과업을 달성하면서도 환경을 바람직하지 않게 변경하는 부정적 부수효과가 발생하는 리스크.",,1
A_SYS_GOAL,A_SYS_GOAL_017,대리 보상 오명세·명세 게이밍 및 보상 변조,"AI가 잘못 정의된 목표·대리 보상·피드백의 허점을 이용해 측정 지표는 달성하지만 인간의 의도, 안전 또는 사회적 목적을 위반하고, 나아가 보상이나 피드백 신호 자체를 변조하는 리스크.",통합대표,4
A_SYS_GOAL,A_SYS_GOAL_018,안전 강화학습 제약 위반,"AI 에이전트의 목표 추구·계획·도구 사용·행동 과정에서 강화 학습 정책이 안전 한계나 제약 조건을 위반하면서도 과제 목표를 달성하여, 성능 최적화가 안전성보다 우선되는 리스크.",,1
A_SYS_GOAL,A_SYS_GOAL_019,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,개별 에이전트에는 존재하지도 의도되지도 않은 목표나 역량이 에이전트 집단 수준에서 창발하는 리스크.,,1
A_SYS_GOAL,A_SYS_GOAL_020,의도하지 않은 유해 도구 행동 실행,"에이전트가 모호한 지시를 잘못 구체화하는 등의 경위로 사용자가 의도하지 않은 행동을 시뮬레이션이 아닌 실제 도구를 통해 수행하여, 운영상 피해와 후속 피해를 야기하는 리스크.",,1
A_SYS_GOAL,A_SYS_GOAL_021,장기 계획 역량에 의한 감독 불가 행동 경로 추구,모델이 장기·다단계 계획을 수립·수정하는 역량을 바탕으로 인간 관리자가 예측·감독·개입하기 어려운 행동 경로를 추구하여 의도하지 않은 피해를 초래하는 리스크.,,1
A_SYS_GOAL,A_SYS_GOAL_022,에이전트 안전 통제의 유해 요청 오수락,AI 에이전트가 사용자 의도를 잘못 분류하여 다중 턴 도구 사용 과업에서 유해한 요청을 수락하는 리스크.,,1
A_SYS_GOAL,A_SYS_GOAL_023,단일 목표 최적화에 의한 환경 부작용,"하나의 과업에 집중된 목표를 최적화하는 에이전트가 다른 환경 변수에 대해 암묵적 무관심을 보여, 한계적 과업 이득을 위해 더 넓은 환경에 큰 교란을 일으키는 리스크.",통합대표,1
A_SYS_SELFCOR,A_SYS_SELFCOR_001,다중 턴 상호작용에서의 위험 증폭,에이전트가 누적되는 맥락과 위험 상승을 추적하지 못하여 외견상 무해한 초기 턴이 안전하지 않은 행동으로 발전하는 리스크.,,1
A_SYS_SELFCOR,A_SYS_SELFCOR_002,AI 에이전트 메모리의 자기 교정 실패,AI 에이전트가 메모리나 검색 저장소에 축적된 허위·노후·악성 정보를 검증·정정·삭제하지 못해 이후 검색과 의사결정에서 동일한 오류를 반복하는 리스크.,,1
A_SYS_SELFCOR,A_SYS_SELFCOR_003,외부 피드백 없는 추론 자기 교정의 실패·악화,"AI 에이전트가 외부 피드백 없이 자체 검토만으로 추론·계획의 오류를 교정하려 할 때 오류를 식별하지 못하거나 옳은 결론을 그른 결론으로 뒤바꾸어, 실행 중 오류가 교정되지 않고 누적되는 리스크.",통합대표,0
A_SYS_TRACE,A_SYS_TRACE_001,자율 에이전트 책임성 구현 공백,"인간의 책임 있는 의사결정이 개인적 유연성·맥락 민감성·공감·복합적 도덕 판단에 의존하므로, 이를 AI 에이전트에 구현하기 어려워 책임성 확보가 저해되는 리스크.",,1
A_SYS_TRACE,A_SYS_TRACE_002,자율 시스템 피해에 대한 책임·배상 공백,"자율성, 에이전트·도구·조직 간 위임, 명확한 거버넌스·법적 체계의 부재로 인해 시스템의 유해한 행동에 대해 어떤 사람이나 기관이 책임을 지는지가 불분명해져, 책임 귀속이 이루어지지 않고 피해자가 손해를 스스로 떠안게 되는 리스크.",,1
A_SYS_TRACE,A_SYS_TRACE_003,위험 발생 원인 귀인 실패,위험 분석이 에이전트 실패가 모델·메모리·도구·사용자·환경·동료 에이전트·거버넌스 경계 중 어디에서 비롯되는지 식별하지 못하는 리스크.,,1
P_INT_SAFETY,P_INT_SAFETY_001,보조 로봇의 개입 시점 오류,보호 또는 보조 기능을 수행하는 휴머노이드가 지나치게 이르거나 늦은 시점 또는 부적절한 물리적 방식으로 개입하여 이용자와 주변인의 위험을 증가시키는 리스크.,,1
P_INT_SAFETY,P_INT_SAFETY_002,아동의 과신·모방에 따른 위험한 로봇 상호작용,아동이 로봇을 과도하게 신뢰하거나 모방하여 위험한 조언을 따르거나 위험 장비에 접근하거나 연령에 맞지 않는 물리적 상호작용을 하는 위험.,,1
P_INT_SAFETY,P_INT_SAFETY_003,제어 장벽 함수 안전 필터 실패,제어 장벽 함수 기반 안전 계층이 인지·동역학·모델 불확실성 하에서 안전하지 않은 행동을 제약하지 못하는 리스크.,,1
P_INT_SAFETY,P_INT_SAFETY_004,소셜 AI의 사용자 애착 악용,"가정 내 동반 로봇이나 체화형 AI가 표정, 음성, 접촉, 접근 행동 등 애착 신호를 조작하여 사용자의 정서적 의존을 높이고 선택이나 행동을 부당하게 유도하는 리스크.",,1
P_INT_SAFETY,P_INT_SAFETY_005,로봇의 충돌 회피·운행구역 통제 실패,"자율 이동 로봇이 충돌 회피, 지오펜싱 또는 지정 운행 구역 제약을 준수하지 못해 사람·시설·다른 이동체와 충돌하거나 통제 구역을 침범하는 리스크.",,1
P_INT_SAFETY,P_INT_SAFETY_006,사람 주변의 물리적 위험 감지·예측 실패,사람과 공간을 공유하는 멀티모달·체화형 AI 시스템이 영상·센서 입력에 나타난 사람의 존재·움직임·접촉 또는 환경 변화를 식별하거나 곧 발생할 위험을 예측하지 못한 채 행동하여 충돌이나 상해를 초래하는 리스크.,통합대표,2
P_INT_SAFETY,P_INT_SAFETY_007,희귀 가정 상해의 전조 감지 실패,가정용 로봇 또는 체화형 AI 에이전트가 드물지만 가능한 낙상·중독·화상·열상·압착 사고의 전조를 감지하지 못해 경고하거나 개입하지 않는 리스크.,,1
P_INT_SAFETY,P_INT_SAFETY_008,구현체별 역할·권한 제약 집행 실패,휴머노이드 등 로봇을 제어하는 모델이 해당 운용 역할에 부여된 권한·물리적 한계·필수 거부 규칙을 지키지 않는 위험.,,1
P_INT_SAFETY,P_INT_SAFETY_009,인간-로봇 물리 안전 규칙 집행 실패,로봇·휴머노이드 또는 피지컬 AI 시스템의 헌법 기반 안전 계층이 안전 이격 거리 유지·사람 감지 시 정지·안전한 인계 등 사람 주변 운용 규칙과 사용자 지시·시각적 맥락·과업 프레이밍이 충돌할 때 해당 규칙을 우선 적용하지 못하여 위험 상황을 초래하는 리스크.,,1
P_INT_SAFETY,P_INT_SAFETY_010,인간-로봇 상호 행동 모델링 미흡,로봇이 자신의 행동이나 사용자의 반응 중 한쪽만 모델링해 양측의 움직임이 서로의 행동을 바꾸는 피드백을 놓치는 위험.,,1
P_INT_SAFETY,P_INT_SAFETY_011,필수 돌봄·상황 보고 미이행,로봇이 정해진 신체 보조를 수행하지 않거나 감지된 필요 상황을 보고하지 않아 고령자·환자에게 필요한 지원이 제공되지 않고 안전이나 존엄성이 훼손되는 위험.,,1
P_INT_SAFETY,P_INT_SAFETY_012,안전 규칙의 행동 변환 실패,체화형 AI 에이전트가 언어 목표를 실행 행동으로 변환하면서 힘·이격 거리·대상물 사용·인간 접촉에 관한 안전 제약을 적용하지 않는 리스크.,,1
