primary_candidate,current_L3,L4_ID,Title_ko,Definition_ko,Definition_en
,P_SYS_STATE,P_SYS_STATE_001,장기 계획에서 월드 모델의 상태 예측 오차 누적,"피지컬 AI 시스템의 월드 모델이 미래 물리 상태를 예측하는 과정에서 발생한 오차가 장기 계획에 걸쳐 누적되어, 선택된 계획이 실제 접촉 조건과 운동 동역학에 부합하지 않고 안전하지 않은 물리적 행동으로 이어지는 리스크.","The risk that errors arising when a physical AI system's world model predicts future physical states accumulate over long-horizon planning, causing the selected plan to diverge from actual contact conditions and motion dynamics and lead to unsafe physical action."
,P_SYS_STATE,P_SYS_STATE_003,접촉 집약적 조작에서의 힘 감지 실패,로봇의 접촉 집약적 조작 정책이 힘·촉각·음향·시각 단서를 올바르게 활용하지 못하여 과도한 접촉 압력·충격이나 물체 손상을 유발하는 리스크.,"The risk that a robot's contact-rich manipulation policy fails to use force, tactile, acoustic, or visual cues correctly, causing excessive contact pressure, unsafe impact, or object damage."
,P_SYS_STATE,P_SYS_STATE_004,가정 내 위험 상태 감지 지연,로봇·휴머노이드 또는 피지컬 AI 시스템이 가정 내 위험 상태를 제때 추정하지 못해 회피 또는 정지 판단이 지연되고 안전하지 않은 물리적 행동으로 이어지는 리스크.,"The risk that a robot, humanoid, or physical AI system fails to estimate a hazardous household state in time, delaying avoidance or stopping decisions and leading to unsafe physical action."
,P_SYS_STATE,P_SYS_STATE_005,분포 이탈 입력에서의 월드 모델 오출력 악용,"월드 모델이 분포를 벗어난 입력에 대해 예측 불가능하고 잘못된 출력을 산출하며, 판단이 가장 중요한 롱테일 안전 임계 상태에서 시뮬레이션-실제 격차가 악용되는 리스크.","The risk that world models produce unpredictable, erroneous outputs on out-of-distribution inputs and that the sim-to-real gap is weaponised in long-tail safety-critical states where decisions matter most."
,P_SYS_STATE,P_SYS_STATE_006,위치 추정 누적 오차,로봇·휴머노이드 또는 피지컬 AI 시스템의 GPS·SLAM·관성 감지·지도 정렬 오차가 누적되어 시스템이 잘못된 자기 위치 추정에 기반해 행동하는 위험.,"The risk that errors in GPS, SLAM, inertial sensing, or map alignment accumulate in a robot, humanoid, or physical AI system until it acts on an incorrect estimate of its own position."
,P_SYS_STATE,P_SYS_STATE_007,잠재 상태 압축에 따른 안전 임계 정보 손실,"상태 압축이 휴머노이드의 안전한 계획에 필요한 접촉 상태, 충돌 임박, 물체 불안정성 또는 인간 근접성에 관한 정보를 제거하는 위험.","The risk that state compression removes contact, near-collision, object-instability, or human-proximity information needed for safe humanoid planning."
,P_SYS_STATE,P_SYS_STATE_008,다중 센서 융합 상충,로봇·휴머노이드 또는 피지컬 AI 시스템에서 카메라·라이다·레이더·촉각·고유수용감각 신호가 상충하여 불안정한 장면 추정과 안전하지 않은 후속 제어 결정을 초래하는 리스크.,"The risk that conflicting camera, LiDAR, radar, tactile, or proprioceptive signals in a robot, humanoid, or physical AI system produce unstable scene estimates and unsafe downstream control decisions."
,P_SYS_STATE,P_SYS_STATE_009,가림에 의한 충돌,피지컬 AI 시스템이 가림으로 숨겨진 사람·동물·차량·장애물을 감지하지 못해 공유 공간에서 충돌이나 그 밖의 안전하지 않은 동작을 유발하는 위험.,"The risk that a physical AI system fails to detect people, animals, vehicles, or obstacles hidden by occlusion, causing collision or other unsafe motion in shared physical space."
,P_SYS_STATE,P_SYS_STATE_010,적대적 학습의 강건 과적합,로봇 정책의 적대적 훈련이 특정 센서 교란이나 시뮬레이션 조건에 과적합되어 실제 환경의 새로운 물리적 교란과 접촉 조건에서 안전 성능이 저하되는 리스크.,"The risk that adversarial training of a robot policy overfits to particular sensor perturbations or simulated conditions, reducing safety under novel physical disturbances and contact conditions in the real world."
,P_SYS_STATE,P_SYS_STATE_011,물리 상태 추정 데이터의 합성-실세계 괴리,"로봇·휴머노이드 또는 피지컬 AI 시스템의 물리 상태 추정·센서 융합 모델에 사용된 합성·시뮬레이션 학습 데이터가 실제 센서 잡음, 접촉, 힘, 운동 및 환경 변화를 충분히 반영하지 못하여 부정확한 내부 상태 추정과 안전하지 않은 물리적 행동을 초래하는 리스크.","The risk that synthetic or simulated training data for physical-state estimation or sensor fusion in a robot, humanoid, or physical AI system fail to represent real sensor noise, contact, force, motion, or environmental variation, producing inaccurate internal-state estimates and unsafe physical actions."
