L3_ID,L4_ID,Title_ko,Title_en,Def_ko
G_SYS_SECADV,G_SYS_SECADV_043,위임 에이전트 공격에 의한 정보 탈취·행위 조작,Principal-information theft and action manipulation through attacks on delegate agents,"인간이나 조직을 대리하는 AI 에이전트가 새로운 공격 표면이 되어, 공격자가 위임자의 개인정보를 추출하거나 위임자가 원하지 않는 행위를 하도록 에이전트를 조작하고, 감독 에이전트를 무력화하거나 협력을 방해하거나 결탁을 가능하게 하는 정보를 유출하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_044,프롬프트 주입 및 시스템 지시문 유출,Prompt injection and leakage of system instructions,"이용자 입력이나 검색된 웹페이지·문서·도구 출력에 숨겨진 지시가 시스템 지시와 이용자 데이터의 구조적 분리 부족을 악용하여 AI 모델과 에이전트의 안전 제약·도구 실행을 변조하고, 기밀 시스템 프롬프트 유출·데이터 절취·무단 행위·서비스 거부를 초래하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_045,프롬프트 인젝션·정책 우회,Prompt injection and policy bypass,공격자가 입력을 조작해 AI 시스템의 지시 계층과 안전 정책을 우회하거나 내부 정보를 노출시켜 무단 행동·정보 유출·서비스 교란을 초래하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_046,프로토콜 수준 다중 에이전트 위협,Protocol-level multi-agent threat,"에이전트가 통신·위임·협상에 사용하는 프로토콜이 공모, 스푸핑, 재전송, 권한 상승을 위한 공격 표면을 만드는 리스크."
G_SYS_SECADV,G_SYS_SECADV_047,검색 파이프라인 오염,Retrieval poisoning,악성 문서가 검색 파이프라인에 삽입되어 에이전트 또는 RAG 시스템의 출력에 영향을 미치는 리스크.
G_SYS_SECADV,G_SYS_SECADV_048,적대적 역할·역할극 지시에 의한 안전장치 우회,Safeguard bypass through adversarial role and role-play instructions,공격자가 AI 모델에 극단주의자·인종차별주의자 등 위험한 역할이나 역할극 지시를 적대적으로 부여하여 안전장치를 우회하고 극단주의·인종주의를 비롯한 유해 콘텐츠를 생성하게 하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_049,페르소나 지정·사회공학 기법에 의한 안전장치 우회,Safeguard bypass through persona assignment and social-engineering tricks,공격자가 모델에 특정 페르소나를 지정하거나 인간 또는 다른 대규모 언어 모델(LLM)이 고안한 사회공학 기법을 사용하여 안전장치를 우회하고 금지된 출력이나 행동을 유도하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_050,악의적 미세조정에 의한 안전장치 무력화,Safeguard compromise through malicious fine-tuning,악의적 행위자가 공개 가중치 AI 모델을 저비용으로 미세조정하여 안전장치와 사용 제한을 우회하고 유해한 출력을 생성하도록 만드는 리스크.
G_SYS_SECADV,G_SYS_SECADV_051,저빈도 인코딩·저자원 언어를 통한 안전 훈련 우회,Safety-training bypass via rare encodings and low-resource languages,Base64 등 안전 미세조정에 충분히 포함되지 않은 텍스트 인코딩이나 저자원 언어로 유해 프롬프트를 변환하여 모델의 안전장치를 우회하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_052,장면 맥락 조작 공격,Scene-context manipulation attack,"공격자가 표지, 물체 배치, 의복 패턴 또는 장면 맥락을 적대적으로 변경하여 로봇의 AI 인식 모델이 환경을 잘못 해석하고 안전하지 않은 행동을 선택하도록 유도하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_053,기반 모델 재사용을 통한 보안 결함 전파,Security-flaw propagation through foundation-model reuse,기반 모델을 재설계하거나 미세조정하여 활용하는 관행으로 인해 기반 모델의 보안 결함이 하위 모델로 그대로 전파되는 리스크.
G_SYS_SECADV,G_SYS_SECADV_054,센서 스푸핑 및 신호 주입,Sensor spoofing and signal injection,공격자가 GNSS·카메라·라이다·레이더·RFID·오디오·촉각 또는 무선 센서 신호를 위조·주입하여 AI 시스템의 물리 상태 추정과 후속 물리적 행동을 무단으로 조작하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_055,AI 공급망의 도구·의존성 침해,Supply-chain compromise of AI tools and dependencies,"외부 도구·플러그인·API·패키지·커넥터 또는 개발 도구 체인의 의존성이 침해되어 변조된 구성 요소나 취약점이 AI 시스템에 유입되고, 그 결과 에이전트의 행동 공간이 조작되거나 정보가 유출되는 리스크."
G_SYS_SECADV,G_SYS_SECADV_056,적대적 입력 조작에 대한 모델 취약성,Susceptibility of models to adversarial input manipulation,"AI 모델의 적대적 견고성이 부족하여 전이 가능한 미세 섭동이나 모델 설명을 임의로 변경하는 잡음 등 정교한 입력에 오도되고, 공격자가 안전장치와 정책 경계를 우회하여 잘못된 출력과 운영 실패를 유발하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_057,AI 컴퓨팅 인프라의 무단 접근·조작·서비스 중단,"Unauthorised access, manipulation, and disruption of AI computing infrastructure",공격자가 AI 컴퓨팅 인프라의 취약점을 악용하여 분산 노드나 서비스에 무단 접근하고 구성·데이터·작업부하를 조작하거나 운영을 중단시키며 침해를 시스템 경계 밖으로 확산시키는 리스크.
G_SYS_SECADV,G_SYS_SECADV_058,적대적 감각 교란에 따른 안전하지 않은 행동,Unsafe action induced by adversarial sensory perturbation,영상·감각 입력에 가해진 적대적 교란으로 로봇의 물리 상태 추정과 제어 정책이 왜곡되어 안전하지 않은 제어·구동 명령과 물리적 행동을 유발하는 리스크.
G_SYS_SECADV,G_SYS_SECADV_059,해석가능성 기법을 이용한 안전 기능 약화·공격 개발,Weakening safety functions and developing attacks through interpretability techniques,"공격자가 모델 해석가능성 기법을 악용하여 안전 관련 특징을 부호화한 뉴런이나 내부 표현을 식별·변조해 안전 기능을 약화시키거나, 화이트박스 공격을 모의하여 적대적 공격을 개발하는 리스크."
G_SYS_SECADV,G_SYS_SECADV_060,월드 모델 표현·훈련 데이터 오염,World-model representation and training-data poisoning,"월드 모델의 훈련 데이터나 잠재 표현이 적대적으로 손상되어 특정 조건에서만 안전하지 않은 역학을 활성화하는 백도어 트리거가 삽입되며, 자기지도 사전학습 단계에서 부호화된 결함은 다운스트림에서 교정될 수 없는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_001,알고리즘 설계 실패,Algorithmic design failure,"로봇의 제어 주기, 센서 지연, 접촉 동역학 또는 실시간 연산 제약에 부적합한 알고리즘·아키텍처·최적화 기법을 선택하여 피지컬 AI 시스템의 안전성과 성능을 저하시키는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_002,상위 안전 지시의 해석 불명확,Ambiguous high-level safety instruction,"상위 안전 지시가 사용자 의도, 물리적 위험 및 운용 제약 간의 구체적 충돌을 해결하는 기준을 명시하지 않아 로봇의 행동이 일관되지 않게 되는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_003,제어 판단·제어권 전환 실패에 따른 자율주행 충돌,Automated driving crash risk from control and handoff failures,"AI 기반 자율주행 시스템이 인지·계획·소프트웨어 결함이나 엣지 케이스로 안전하지 않은 제어 결정을 내리거나, 시간이 촉박한 상황에서 제어권을 모호하게 또는 뒤늦게 전환하여 인간과 시스템 어느 쪽도 충돌을 피하기 위한 안전 조치를 수행하지 못하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_004,자율 로봇의 물리적 침입·절도,Autonomous physical intrusion and theft,"자율 로봇이 승인 없이 제한 구역에 침입하거나 잠금장치를 우회하고, 보안 공간을 정찰하거나 물체를 가져가는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_005,클라우드 오프로드 의존 실패,Cloud-offload dependency failure,로봇 제어 시스템이 안전 관련 기능을 원격 연산에 의존하지만 클라우드 연결 장애에 대비한 적절한 로컬 대체 절차나 기능을 갖추지 않아 해당 기능이 중단되는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_006,명령의 구현체별 하드웨어 한계 초과,Command exceeds embodiment-specific hardware limits,모델이 배포된 로봇의 알려진 도달 범위·탑재 하중·액추에이터·관절·엔드 이펙터 한계를 넘는 명령을 내리는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_007,통신 단절 및 제어 링크 손실,Communication dropout and control-link loss,로봇 또는 차량이 명령·원격 측정·제어 링크를 잃어 안전하지 않은 정지·오래된 명령 또는 제어되지 않는 동작을 초래하는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_008,정밀 휴머노이드 조작의 접촉력 제어 실패,Contact-force control failure in dexterous humanoid manipulation,정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동역학을 통합적으로 제어하지 못하여 과도하거나 불안정한 접촉력을 가하고 인체 상해나 물체 손상을 초래하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_009,제어 루프의 실시간 기한 미준수,Control-loop deadline miss,"안전 필수 제어 루프가 로봇 동작을 수정해야 하는 실시간 기한을 넘겨, 오래된 상태 정보에 기반한 제어가 계산되거나 안전 조치가 뒤늦게 적용되는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_010,부하 상태의 열·전력 제한에 따른 제어 성능 저하,Control-performance degradation from thermal and power throttling under load,로봇·휴머노이드 또는 피지컬 AI 시스템이 지속적인 부하 상태에서 열 또는 전력 한계로 연산·액추에이터 성능이 제한되어 제어와 인지의 실시간성을 상실하는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_011,구현체 간 행동 공간 불일치,Cross-embodiment action-space mismatch,다양한 로봇 구현체에 걸쳐 훈련된 정책이 특정 로봇의 행동 공간에서 안전하지 않거나 실행 불가능한 행동으로 명령을 매핑하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_012,피지컬 AI 시스템 설계 단계 명세 오류,Design-stage specification errors,"로봇·휴머노이드 또는 피지컬 AI 시스템의 배포 전 설계 단계에서 발생한 코드 결함, 목적 함수 가중치 불균형, 인간 가치와 어긋난 목표 설정 등으로 인해 시스템 행동이 의도된 형식적 속성에서 이탈하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_013,물리적 운용 환경의 분포 이동,Distribution shift in physical operating environments,건물·도로·공장·가정·병원 또는 기상 조건 등 물리적 운용 환경이 로봇·휴머노이드 또는 피지컬 AI 시스템의 제어 정책이 탐지·적응할 수 있는 속도보다 빠르게 변화하여 경로 계획·동작 제어·구동이 부정확해지고 안전하지 않은 물리적 행동을 유발하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_014,원자력 및 핵심 인프라에 대한 AI 제어 오류,Erroneous AI control of nuclear and critical infrastructure systems,"원자력 시설, 방사성 물질 취급, 전력망·수처리·통신·교통 등 핵심 인프라의 감시·최적화·자동화에 배포된 AI가 센서 데이터를 오독하고 중대한 안전 상태나 연쇄 장애를 인식하지 못하는 리스크. 그 결과 잘못된 제어 결정이 방사능 유출과 격리 실패, 광범위한 정전, 필수 서비스 붕괴를 초래하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_015,엔드 이펙터 속도 초과,Excessive end-effector velocity,로봇이 인간 근접 또는 취약 물체 처리 시 안전한 엔드 이펙터 속도 한계를 초과하여 충격·충돌 심각도를 높이는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_016,위험 지시 거부 실패,Failure to reject hazardous instructions,체화형 AI 에이전트가 물리적 위험을 수반하는 지시가 명시적으로 제시되었거나 일반적인 과업 요청에 암묵적으로 포함된 경우에도 이를 식별·거부하지 못하고 안전하지 않은 행동을 수행하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_017,물리적 위험에 대한 적시 대응 실패,Failure to respond promptly to physical hazards,로봇·휴머노이드 또는 피지컬 AI 시스템이 사람·차량·도구·물체가 예기치 않게 경로에 진입하는 경우를 포함한 위험한 물리적 상황에서 적시에 개입하거나 위험 행동을 거부하거나 이동 계획을 수정하지 못하여 충돌이나 상해를 초래하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_018,정밀 운동 제어 불안정성,Fine motor control instability,"정밀 로봇 손, 수술 도구, 외골격 또는 산업용 그리퍼의 작은 제어 오차가 증폭되어 예기치 않은 움직임, 충돌 또는 신체적 상해를 초래하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_019,금지 대상 충돌,Forbidden-object collision,"로봇이 작업 또는 안전 규칙상 접촉이 금지된 물체, 사람, 또는 장비와 충돌하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_020,기반 모델 실패의 로봇 행동 전이,Foundation-model failure propagated to robot action,"기반 모델의 환각, 지시 이행 실패, 탈옥 취약성이 계획과 제어를 거쳐 안전하지 않은 로봇 행동으로 전이되는 위험."
P_SYS_CONTROL,P_SYS_CONTROL_021,그리퍼 형상·유형 제약 위반,Gripper geometry and type constraint violation,로봇·휴머노이드 또는 피지컬 AI 시스템이 그리퍼의 형상·유형 또는 실제 접촉 역학이 부과하는 물리적 제약을 위반하는 행동을 선택하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_022,언어·행동 출력 불일치에 따른 유해 물리적 행동,Harmful physical action from language-action misalignment,체화형 AI 시스템이 유해 요청을 언어로는 거절하면서도 언어 출력과 행동 출력 공간의 불일치로 해당 물리적 행동을 제어·구동하여 의도하지 않은 위해를 일으키는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_023,장면 변화 시 인간 행동 모방 실패,Human imitation failure under scene variation,물체 형상·장면 배치·상호작용 맥락이 달라졌는데도 휴머노이드가 시연된 인간 동작을 그대로 재현해 부적절한 접촉이나 이동을 일으키는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_024,휴머노이드 힘 한계 초과,Humanoid force limit exceedance,"휴머노이드가 전신 이동, 빠른 팔 동작, 균형 상실 중에 물체·작업·인체 접촉에 대한 안전 임계값을 넘는 충돌력이나 파지·조작 힘을 가하여, 상해나 손상을 일으키는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_025,의도·어포던스 오해에 따른 휴머노이드 모방 제어 실패,Humanoid imitation-control failure from misread intent and affordances,"휴머노이드가 시연자의 의도, 물체 어포던스 또는 안전 제약을 추론하지 못한 채 관찰 행동을 모방하여 부적절한 경로·동작을 실행하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_026,휴머노이드 보행·조작 안정성 실패,Humanoid locomotion and manipulation stability failure,"휴머노이드가 외란, 탑재 하중 변화, 표면 변화 또는 액추에이터의 불완전성에 노출되거나 개방 환경에서 이동과 조작을 결합할 때 안정적인 보행·자세·접촉·물체 취급을 유지하지 못하여 전도·충돌·물체 손상을 초래하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_027,휴머노이드 보행 속도 초과,Humanoid walking-speed limit exceedance,휴머노이드가 안전한 공유 환경에서 정지·회피 및 사람 근접 운용에 필요한 안전 한계를 초과하는 속도로 이동하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_028,부적절한 파지력에 의한 상해,Injury from excessive or poorly timed grasp force,로봇 조작기가 사람과 접촉하는 과정에서 과도한 힘을 가하거나 부적절한 시점에 힘을 가하여 압착·끼임·절단 또는 인간공학적 상해를 초래하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_029,부실하게 설계된 피지컬 AI 제어 시스템에 의한 상해,Injury from poorly designed physical AI control systems,"로봇·휴머노이드 또는 피지컬 AI 제어 시스템의 설계 결함이 안전하지 않은 물리적 행동을 유발하여 심리적 고통, 신체 상해 또는 그 밖의 물리적 피해를 초래하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_030,부상 심각도 오분류,Injury severity misclassification,"로봇 제어 시스템이 물리적 부상 시나리오의 심각도를 과소평가하여 상향 보고, 경고, 제어 대응 등이 불충분해지는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_031,안전 제약 적용 지연,Latency in safety-constraint enforcement,안전 임계 제어 제약이 휴머노이드 동역학에 비해 너무 느리게 집행되어 안전하지 않은 동작이 가능해지는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_032,개인 돌봄 로봇의 준수 기준 부재,Missing measurable compliance criteria for personal-care robots,개인 돌봄 로봇 표준이 위험은 제시하면서 속도·힘·안정성·감지·개입에 대한 측정 가능한 합격·불합격 기준을 정의하지 않는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_033,동작 재매핑의 안전 실패,Motion-retargeting safety failure,"인간의 동작을 휴머노이드 신체의 동작으로 재매핑하는 과정에서 로봇의 물리적 한계·접촉 제약·안전 자세 요건이 반영되지 않아 불안정한 자세, 충돌 또는 접촉 상해를 초래하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_034,네트워크 분리와 군집 비동기화,Network partition and fleet desynchronisation,분할되거나 신뢰할 수 없는 네트워크 연결로 다중 로봇 군집이 비동기화되어 충돌 또는 안전하지 않은 협조 행동이 발생하는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_035,보조 로봇의 비동의 신체 개입,Non-consensual bodily intervention by assistive robots,보조·의료·돌봄 로봇이 유효한 동의 없이 또는 허용된 돌봄 목적을 넘어 사람의 신체를 이동·제지·감시하거나 직접 개입하여 신체적 자율성과 권리를 침해하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_036,온디바이스 연산·메모리 고갈,On-device compute and memory exhaustion,로봇·휴머노이드 또는 피지컬 AI 시스템의 온디바이스 연산 자원이나 메모리가 고갈되어 안전 관련 인지·계획·제어 기능이 저하되거나 중단되는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_037,산업 공정에서의 피지컬 AI 제어 실패,Physical AI control failure in industrial processes,"제조·건설·광업·에너지 시설에 배치된 피지컬 AI의 제어·구동 결함이 장비 손상, 공정 오염, 구조 불안정, 연쇄적 운영 장애 또는 환경 사고를 초래하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_038,로봇 오작동에 의한 물리적 상해,Physical injury from robot malfunction,"로봇의 센서, 제어기, 소프트웨어 또는 기계 구성 요소가 오작동하여 예기치 않은 움직임, 충돌, 압착 또는 낙하를 일으키고 사람에게 신체적 상해를 초래하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_039,조기 물체 해제,Premature object release,"로봇이 안전한 자세 또는 표면에 도달하기 전에 물체를 해제하여 낙하, 유출, 충격, 또는 2차 위험을 유발하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_040,실시간 지연 및 동기화 실패,Real-time latency and synchronisation failure,감지·추론·통신·작동 사이의 지연이나 동기화 오류가 로봇·차량·드론·원격 수술 또는 산업 시스템의 제어 루프를 불안정하게 만드는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_041,물리적 안전을 우회하는 보상 과적합,Reward overfitting that bypasses physical safety,휴머노이드 제어기가 평가 환경 밖에서 균형·충돌·힘·작업 공간 제약을 위반하면서 벤치마크 보상이나 모방 충실도를 극대화하는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_042,런타임 안전 모니터 실패,Runtime safety monitor failure,로봇·휴머노이드 또는 피지컬 AI 시스템의 런타임 안전 모니터가 속도·힘·이격 거리·작업 공간·충돌 회피·물체 사용·과업 프로토콜에 관한 제약을 감지하거나 집행하지 못하여 위해가 발생할 때까지 안전하지 않은 동작이 지속되는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_043,안전-성능 균형 실패,Safety-performance trade-off failure,로봇·휴머노이드 또는 피지컬 AI 시스템의 조작 정책이 작업 완료율이나 성능을 높이기 위해 충돌 회피 또는 명시적 안전 제약 준수를 희생하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_044,원격 조작 휴머노이드의 자율 안전 우선 제어 실패,Teleoperated humanoid safety override failure,"원격 조작 휴머노이드가 운영자 명령, 네트워크 지연 또는 불충분한 상황 인식으로 안전하지 않은 상태에 놓일 때 명령을 차단하거나 안전 동작으로 전환하는 자율 안전 우선 제어 기능이 작동하지 않는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_045,원격 조작 지연 및 불안정성,Teleoperation latency and instability,AI 에이전트의 목표 추구·계획·도구 사용·행동 과정에서 원격 조작 링크의 높거나 변동하는 지연이 폐루프 제어를 불안정하게 하거나 인간 개입을 지연하는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_046,가정 조작의 단계별 오차 미수정,Uncorrected stepwise errors in household manipulation,로봇이 작업 단계 사이의 작은 조작 오차를 감지·수정하지 못해 유출·불안정한 배치·충돌·과열이 누적되는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_047,휴머노이드 조작 데이터셋에서의 오픈 월드 조건 과소대표,Underrepresentation of open-world conditions in humanoid manipulation datasets,휴머노이드 조작 데이터셋이 비정형 작업 변화·낯선 물체·움직이는 사람·환경 변화 등 오픈 월드 배포 조건을 충분히 포함하지 못하여 제어 정책이 낯선 조건에 일반화되지 않고 충돌·불안정한 접촉·물체 손상 등 안전하지 않은 물리적 행동을 유발하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_048,이동형 로봇 감시를 통한 일방적 작업장 통제,Unilateral workplace control through mobile robotic surveillance,"고용주가 동료 로봇을 이동형 감시 노드로 전용하여 충분한 고지, 이의 제기 기회 또는 비례성 제한 없이 데이터를 수집하고, 이를 노동자에 대한 일방적 의사결정에 사용하는 위험."
P_SYS_CONTROL,P_SYS_CONTROL_049,원격 조작 시연에서 학습된 안전하지 않은 가정,Unsafe assumptions learned from teleoperation demonstrations,로봇 정책이 감독·물체 배치·속도·인간 근접 조건이 다른데도 통제된 환경에서 기록된 운영자 행동을 배포 환경에서 안전한 것으로 간주하는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_050,이동형 양팔 로봇의 안전하지 않은 조작,Unsafe mobile bimanual manipulation,"이동형 양팔 로봇이 베이스 이동과 양팔 조작을 동기화하지 못하거나 주변 사람, 깨지기 쉬운 물체, 가전, 협소한 공간을 고려하지 않고 동작을 계획하여, 충돌, 물체 낙하·손상, 안전하지 않은 힘의 인가를 유발하는 리스크."
P_SYS_CONTROL,P_SYS_CONTROL_051,잘못된 상황 해석에 따른 위험한 물리 구동,Unsafe physical actuation following incorrect situation interpretation,로봇 또는 체화형 AI 시스템이 잘못 해석한 상황이나 목표를 제어 명령으로 변환하여 의도하지 않은 위험 행동을 실행하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_052,위험한 로봇 작업 계획에 따른 물리 제어 실패,Unsafe physical control from hazardous robot task plans,로봇 또는 피지컬 AI 시스템이 식별 가능한 물리적 위험을 포함하거나 안전 제약을 위반하는 작업 계획을 생성·승인하고 이를 모션 계획과 구동으로 실행하여 의도하지 않은 위험 동작을 일으키는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_053,로봇 형태 간 기술의 안전하지 않은 전이,Unsafe skill transfer across robot morphologies,"한 로봇 형태에서 다른 형태로 전이된 기술이 대상 로봇의 물리적 한계를 넘는 도달, 힘, 파지, 이동 명령을 생성하는 위험."
P_SYS_CONTROL,P_SYS_CONTROL_054,안전하지 않은 궤적 생성,Unsafe trajectory generation,로봇·휴머노이드 또는 피지컬 AI 시스템의 플래너가 형식적으로는 실행 가능하지만 주변 사람·취약 물체·교통 참여자 또는 제약된 작업 공간에 안전하지 않은 궤적을 생성하는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_055,배포 조건 간 휴머노이드 행동 불안정,Unstable humanoid behaviour across deployment conditions,한 시뮬레이터나 시험 조건에서 안정적인 휴머노이드 정책이 난수 시드·시뮬레이터·하드웨어·배포 환경이 바뀌면 행동이 크게 달라지는 위험.
P_SYS_CONTROL,P_SYS_CONTROL_056,VLA 조작 제약 위반,VLA manipulation constraint violation,비전-언어-행동 모델이 상위 수준의 안전 지시를 따르면서도 물체 조작 중 과업별 물리적 제약을 위반하는 리스크.
P_SYS_CONTROL,P_SYS_CONTROL_057,제로샷 시뮬레이션-현실 보행 불안정,Zero-shot sim-to-real locomotion instability,시뮬레이션에서 실제 하드웨어로 직접 전이된 로봇 보행 제어기가 접촉·순응성·마찰·외란 동역학의 차이에 적응하지 못해 불안정해지고 전도·충돌 또는 제어 상실을 초래하는 리스크.
