L2_Title_ko,L3_ID,L3_Title_ko,L3_Description_ko,L3_Description_en,L4_Title_ko,L4_Description_ko,L4_Description_en,휴먼검토의견
시스템,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,"로봇 자체의 제어 시스템·액추에이터·모션 제어·경로 계획·실행의 결함으로 로봇이 잘못 움직이거나 구동하여, 사람의 존재 여부와 무관하게 의도하지 않은 물리 행동을 일으키는 리스크 (로봇이 정상적으로 작동하더라도 사람 주변에서 작동함으로 인해 발생하는 위험은 ""Human-Robot Physical Safety Failure""에서 다룸).","The risk that faults in the robot's own control systems, actuators, motion control, path planning, or execution cause it to move or actuate incorrectly—producing unintended physical actions—irrespective of whether humans are present (hazards arising specifically from operating around people, when the robot is otherwise functioning as designed, are covered under ""Human-Robot Physical Safety Failure"").",이동형 양팔 로봇의 안전하지 않은 조작,"이동형 양팔 로봇이 베이스 이동과 양팔 조작을 동기화하지 못하거나 주변 사람, 깨지기 쉬운 물체, 가전, 협소한 공간을 고려하지 않고 동작을 계획하여, 충돌, 물체 낙하·손상, 안전하지 않은 힘인가를 유발하는 리스크.","The risk that a mobile bimanual robot fails to synchronize base motion with two-arm manipulation or plans motion without accounting for nearby people, fragile objects, appliances, and constrained space, causing collision, object drop or damage, or unsafe force application.",(유지)
시스템,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,"로봇 자체의 제어 시스템·액추에이터·모션 제어·경로 계획·실행의 결함으로 로봇이 잘못 움직이거나 구동하여, 사람의 존재 여부와 무관하게 의도하지 않은 물리 행동을 일으키는 리스크 (로봇이 정상적으로 작동하더라도 사람 주변에서 작동함으로 인해 발생하는 위험은 ""Human-Robot Physical Safety Failure""에서 다룸).","The risk that faults in the robot's own control systems, actuators, motion control, path planning, or execution cause it to move or actuate incorrectly—producing unintended physical actions—irrespective of whether humans are present (hazards arising specifically from operating around people, when the robot is otherwise functioning as designed, are covered under ""Human-Robot Physical Safety Failure"").",위험한 로봇 작업계획에 따른 물리 제어 실패,로봇 또는 피지컬 AI 시스템이 식별 가능한 물리적 위험이나 안전 제약을 포함한 작업 계획을 생성·승인하고 이를 모션 계획과 구동으로 실행하여 의도하지 않은 위험 동작을 일으키는 리스크.,"The risk that a robot or physical AI system generates or approves a task plan containing identifiable physical hazards or violated safety constraints and executes it through motion planning and actuation, causing unintended and unsafe physical action.",(유지)
시스템,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,"로봇 자체의 제어 시스템·액추에이터·모션 제어·경로 계획·실행의 결함으로 로봇이 잘못 움직이거나 구동하여, 사람의 존재 여부와 무관하게 의도하지 않은 물리 행동을 일으키는 리스크 (로봇이 정상적으로 작동하더라도 사람 주변에서 작동함으로 인해 발생하는 위험은 ""Human-Robot Physical Safety Failure""에서 다룸).","The risk that faults in the robot's own control systems, actuators, motion control, path planning, or execution cause it to move or actuate incorrectly—producing unintended physical actions—irrespective of whether humans are present (hazards arising specifically from operating around people, when the robot is otherwise functioning as designed, are covered under ""Human-Robot Physical Safety Failure"").",로봇 형태 간 기술의 안전하지 않은 전이,"한 로봇 형태에서 다른 형태로 전이된 기술이 대상 로봇의 물리적 한계를 넘는 도달, 힘, 파지, 이동 명령을 생성하는 위험.","The risk that a skill transferred from one robot morphology produces reach, force, grasp, or locomotion commands that exceed the receiving robot's physical limits.",(유지)
시스템,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,"로봇 자체의 제어 시스템·액추에이터·모션 제어·경로 계획·실행의 결함으로 로봇이 잘못 움직이거나 구동하여, 사람의 존재 여부와 무관하게 의도하지 않은 물리 행동을 일으키는 리스크 (로봇이 정상적으로 작동하더라도 사람 주변에서 작동함으로 인해 발생하는 위험은 ""Human-Robot Physical Safety Failure""에서 다룸).","The risk that faults in the robot's own control systems, actuators, motion control, path planning, or execution cause it to move or actuate incorrectly—producing unintended physical actions—irrespective of whether humans are present (hazards arising specifically from operating around people, when the robot is otherwise functioning as designed, are covered under ""Human-Robot Physical Safety Failure"").",비안전 궤적 생성,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 플래너가 형식적으로는 실행 가능하지만 주변 인간·취약 물체·교통 참여자·인프라에 비안전한 궤적을 생성하는 위험.,"The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which a planner may generate a trajectory that is formally feasible but unsafe for nearby humans, fragile objects, traffic participants, or constrained workspaces.",(유지)
시스템,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,"로봇 자체의 제어 시스템·액추에이터·모션 제어·경로 계획·실행의 결함으로 로봇이 잘못 움직이거나 구동하여, 사람의 존재 여부와 무관하게 의도하지 않은 물리 행동을 일으키는 리스크 (로봇이 정상적으로 작동하더라도 사람 주변에서 작동함으로 인해 발생하는 위험은 ""Human-Robot Physical Safety Failure""에서 다룸).","The risk that faults in the robot's own control systems, actuators, motion control, path planning, or execution cause it to move or actuate incorrectly—producing unintended physical actions—irrespective of whether humans are present (hazards arising specifically from operating around people, when the robot is otherwise functioning as designed, are covered under ""Human-Robot Physical Safety Failure"").",배포 조건 간 휴머노이드 행동 불안정,한 시뮬레이터나 시험 조건에서 안정적인 휴머노이드 정책이 난 수 시드·시뮬레이터·하드웨어·배포 환경이 바뀌면 행동이 크게 달라지는 위험.,"The risk that a humanoid policy that is stable in one simulator or test setting changes materially across random seeds, simulators, hardware, or deployment environments.",(유지)
시스템,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,"로봇 자체의 제어 시스템·액추에이터·모션 제어·경로 계획·실행의 결함으로 로봇이 잘못 움직이거나 구동하여, 사람의 존재 여부와 무관하게 의도하지 않은 물리 행동을 일으키는 리스크 (로봇이 정상적으로 작동하더라도 사람 주변에서 작동함으로 인해 발생하는 위험은 ""Human-Robot Physical Safety Failure""에서 다룸).","The risk that faults in the robot's own control systems, actuators, motion control, path planning, or execution cause it to move or actuate incorrectly—producing unintended physical actions—irrespective of whether humans are present (hazards arising specifically from operating around people, when the robot is otherwise functioning as designed, are covered under ""Human-Robot Physical Safety Failure"").",VLA 조작 제약 위반,비전-언어-행동 모델이 고수준 안전 지시를 따르면서도 물체 조작 중 작업별 피지컬 제약을 위반하는 리스크.,The risk that a vision-language-action model violates task-specific physical constraints during object manipulation despite high-level instruction compliance.,(유지)
시스템,P_SYS_CONTROL,안전하지 않은 물리 제어·구동,"로봇 자체의 제어 시스템·액추에이터·모션 제어·경로 계획·실행의 결함으로 로봇이 잘못 움직이거나 구동하여, 사람의 존재 여부와 무관하게 의도하지 않은 물리 행동을 일으키는 리스크 (로봇이 정상적으로 작동하더라도 사람 주변에서 작동함으로 인해 발생하는 위험은 ""Human-Robot Physical Safety Failure""에서 다룸).","The risk that faults in the robot's own control systems, actuators, motion control, path planning, or execution cause it to move or actuate incorrectly—producing unintended physical actions—irrespective of whether humans are present (hazards arising specifically from operating around people, when the robot is otherwise functioning as designed, are covered under ""Human-Robot Physical Safety Failure"").",제로샷 시뮬레이션-현실 보행 불안정,시뮬레이션에서 바로 전이된 로봇의 보행 제어기가 접촉·순응성·마찰·외 란 동 역학의 차이로 실제 하드웨어에서 불안정해지는 위험.,"The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which a locomotion controller transferred directly from simulation becomes unstable on hardware because contact, compliance, friction, or disturbance dynamics differ from the simulation.",(유지)
시스템,P_SYS_HARDWARE,하드웨어·기계 무결성 결함,기계·구동·센서 하드웨어 부품 자체의 물리적 파손·마모·열화·제조 결함(인식이나 의사결정 로직의 오류와 구별됨)으로 동작 정밀도나 신뢰성이 저하되어 안전하지 않은 동작과 물리적 사고로 이어지는 리스크.,"The risk that the physical breakage, wear, degradation, or manufacturing defect of mechanical, actuation, or sensor hardware components—as distinct from errors in perception or decision logic—reduces accuracy or reliability, leading to unsafe behavior and physical accidents.",환경 유발 결함 변이,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 제조 결함이나 우주선(cosmic ray)에 의한 비트 반전 등 배포 후 환경 요인이 지능 시스템 내부를 변화시켜 의도되지 않은 행동 변이를 일으키는 리스크.,"The risk that post-deployment environmental effects such as manufacturing defects or cosmicray bit flips alter an intelligent system's internals, producing unintended behavioral modification.",(유지)
시스템,P_SYS_HARDWARE,하드웨어·기계 무결성 결함,기계·구동·센서 하드웨어 부품 자체의 물리적 파손·마모·열화·제조 결함(인식이나 의사결정 로직의 오류와 구별됨)으로 동작 정밀도나 신뢰성이 저하되어 안전하지 않은 동작과 물리적 사고로 이어지는 리스크.,"The risk that the physical breakage, wear, degradation, or manufacturing defect of mechanical, actuation, or sensor hardware components—as distinct from errors in perception or decision logic—reduces accuracy or reliability, leading to unsafe behavior and physical accidents.",하드웨어 결함에 의한 실행 오류,"로봇의 하드웨어 결함이 제어 흐름 위반, 메모리 오류, 센서 입력 간섭, 또는 출력 손상 등을 통해 알고리즘의 올바른 실행을 훼손하고 잘못된 결과를 야기하는 리스크.","The risk that faults in the hardware violate the correct execution of an algorithm through control-flow violations, memorybased errors, interference with data inputs such as sensor signals, or damaged outputs, causing erroneous results.",(유지)
시스템,P_SYS_HARDWARE,하드웨어·기계 무결성 결함,기계·구동·센서 하드웨어 부품 자체의 물리적 파손·마모·열화·제조 결함(인식이나 의사결정 로직의 오류와 구별됨)으로 동작 정밀도나 신뢰성이 저하되어 안전하지 않은 동작과 물리적 사고로 이어지는 리스크.,"The risk that the physical breakage, wear, degradation, or manufacturing defect of mechanical, actuation, or sensor hardware components—as distinct from errors in perception or decision logic—reduces accuracy or reliability, leading to unsafe behavior and physical accidents.",배포 후 변경에 대한 안전 재평가 실패,환경 변화·부품 열화·모델 업데이트·아차 사고로 기존 안전 가정이 무효화됐는데도 운영자가 안전성을 재평가하지 않고 운용을 계속하는 위험.,"The risk that operators continue deployment without reassessing safety after environmental changes, component degradation, model updates, or near-miss incidents invalidate prior assumptions.",(유지)
시스템,P_SYS_HARDWARE,하드웨어·기계 무결성 결함,기계·구동·센서 하드웨어 부품 자체의 물리적 파손·마모·열화·제조 결함(인식이나 의사결정 로직의 오류와 구별됨)으로 동작 정밀도나 신뢰성이 저하되어 안전하지 않은 동작과 물리적 사고로 이어지는 리스크.,"The risk that the physical breakage, wear, degradation, or manufacturing defect of mechanical, actuation, or sensor hardware components—as distinct from errors in perception or decision logic—reduces accuracy or reliability, leading to unsafe behavior and physical accidents.",온디바이스 연산·메모리 고갈,"로봇에 부착된 온 디바이스의 연산 또는 메모리 고갈이 안전 임계치인지, 계획, 모니터링을 저하하거나 중단시키는 위험.","The risk that the perception, learning, control, or physical action of a robot, humanoid, or physical AI system creates a condition in which on-device compute or memory runs out and degrades safety-relevant perception, planning, or control.",(유지)
시스템,P_SYS_HARDWARE,하드웨어·기계 무결성 결함,기계·구동·센서 하드웨어 부품 자체의 물리적 파손·마모·열화·제조 결함(인식이나 의사결정 로직의 오류와 구별됨)으로 동작 정밀도나 신뢰성이 저하되어 안전하지 않은 동작과 물리적 사고로 이어지는 리스크.,"The risk that the physical breakage, wear, degradation, or manufacturing defect of mechanical, actuation, or sensor hardware components—as distinct from errors in perception or decision logic—reduces accuracy or reliability, leading to unsafe behavior and physical accidents.",무해 미세조정에 의한 안전성 열화,무해하고 통상적인 데이터로 수행된 하류 미세 조정이 로봇의 내장 모델의 안전 학습을 열화시켜 기반 모델보다 유해 출력 확률을 높이는 리스크.,"The risk that benign downstream fine-tuning degrades a model's safety training, making harmful outputs more likely than in the base model even when fine-tuning data is harmless and commonplace.",(유지)
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",악천후 인지 실패,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 비·안개·눈부심·먼지·연기·저조도가카메라·라이다·레이더·촉각·오디오 인지를 저하시켜 비안전 행동을 유발하는 위험.,"The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which rain, fog, glare, dust, smoke, or low light may degrade cameras, LiDAR, radar, tactile sensors, or audio perception, weakening real-time situational awareness.",(jw) 제거
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",장기 계획의 월드모델 상태 예측 오차 누적,피지컬 AI 시스템의 월드 모델이 장기 계획 과정에서 물리 상태 예측 오차를 누적하여 접촉·운동 상태를 잘못 추정하고 안전하지 않은 물리 행동으로 이어지는 리스크.,"The risk that a physical AI system's world model accumulates physical-state prediction errors during long-horizon planning, misestimates contact or motion states, and leads to unsafe physical action.",(유지)
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",접촉 조작 힘 감지 실패,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 접촉 집약 조작 정책이 힘·촉각·오디오·시각 단서를 올바르게 사용하지 못하여 비안전 압력·파지·이동을 유발하는 리스크.,"The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which a contact-rich manipulation policy fails to correctly use force, tactile, audio, or visual cues, creating unsafe pressure, impact, or object damage.",(유지)
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",피지컬 AI 사고 보고·조사 미흡,"피지컬 AI 사고가 아차 사고·시스템 맥락·원인 요인·시정 조치를 포괄하는 표준화된 체계로 보고되지 않고, 로그 보존, 기여 원인 규명, 시정 조치 책임자 지정과 재발 방지 검증을 갖춘 조사도 이루어지지 않아, 동일한 피해가 반복되는 리스크.","The risk that physical AI incidents are neither reported through a standardized schema covering near misses, system context, causal factors, and corrective actions, nor investigated with preserved logs, identified contributing causes, assigned corrective-action owners, and verified remediation, so recurrence goes unprevented.","General 영역으로 이동, 적합한 L3와 매핑할 것"
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",가정 내 위험 상태 감지 지연,로봇·휴머노이드 또는 피지컬 AI 시스템이 가정 내 위험 상태를 제때 추정하지 못해 회피 또는 정지 판단이 지연되고 안전하지 않은 물리 행동으로 이어지는 리스크.,"The risk that a robot, humanoid, or physical AI system fails to estimate a hazardous household state in time, delaying avoidance or stopping decisions and leading to unsafe physical action.",(유지)
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",분포 이탈 입력에서의 월드모델 오출력 악용,"월드 모델이 분포를 벗어난 입력에 대해 예측 불가능하고 잘못된 출력을 산출하며, 판단이 가장 중요한 롱 테 일 안전 임계 상태에서 시뮬레이션-실제 격차가 악용되는 리스크.","The risk that world models produce unpredictable, erroneous outputs on out-of-distribution inputs and that the sim-to-real gap is weaponised in long-tail safety-critical states where decisions matter most.",(유지)
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",피지컬 AI의 사적 공간 침해와 지속적 민감정보 수집,"로봇의 센서, 이동성, 지도화 기능이 가정·사업장 등 사적 공간의 영상, 음성, 위치, 행동 정보를 지속적으로 수집·추론하여 프라이버시와 정보 자기 결정권을 침해하는 리스크.","The risk that robot sensors, mobility, and mapping continuously capture or infer video, audio, location, or behavioural information in homes, workplaces, or other private spaces, infringing privacy and informational self-determination.",(유지)
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",위치 추정 누적 오차,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 GPS·SLAM·관성 감지·지도 정렬 오차가 누적되어 시스템이 잘못된 위치 추정에 기반하여 행동하는 위험.,"The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which errors in GPS, SLAM, inertial sensing, or map alignment can accumulate until the system acts on an incorrect estimate of its own position.",(유지)
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",잠재 상태 압축에 따른 안전 임계 정보 손실,상태 압축이 휴머노이드의 안전한 계획에 필요한 접촉·충돌 근접·물체 불안정·인간 근접 정보를 제거하는 위험.,"The risk that state compression removes contact, near-collision, object-instability, or human-proximity information needed for safe humanoid planning.",(유지)
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",다중 센서 융합 상충,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 카메라·라이다·레이더·촉각·자기 수용 신호의 충돌이 불안정한 장면 추정 및 비안전 하위 행동을 초래하는 위험.,"The risk that a robot, humanoid, or physical AI system, through perception, learning, control, or physical action, creates a condition in which conflicting camera, LiDAR, radar, tactile, or proprioceptive signals may lead to unstable scene estimates and unsafe downstream control decisions.",(유지)
시스템,P_SYS_STATE,물리 상태 추정·센서 융합 실패,"체화형 시스템이 위치·자세·운동·접촉·힘·공간 지도 등 자신 또는 환경의 물리 상태를 올바르게 추정하지 못하거나, 이질적인 물리 센서 스트림(비전·LiDAR·관성·촉각·고유수용성 등)을 신뢰성 있게 융합하지 못해 부정확한 내부 모델을 형성하고 안전하지 않은 물리 행동으로 이어지는 리스크 (물체·장면의 의미적 오인식은 General AI ""Input Comprehension Failure"", 적대적·잡음 입력은 ""Security and Adversarial Robustness Failure"", 센서 부품의 물리적 고장은 ""Hardware and Mechanical Integrity Failure""에서 다룸).","The risk that an embodied system fails to correctly estimate its own or its environment's physical state—such as localization, pose, motion, contact, force, or spatial mapping—or fails to reliably fuse heterogeneous physical sensor streams (e.g., vision, LiDAR, inertial, tactile, proprioceptive), producing an inaccurate internal model that leads to unsafe physical action (semantic misperception of objects or scenes is covered under General AI ""Input Comprehension Failure""; adversarial or noisy inputs under ""Security and Adversarial Robustness Failure""; physical breakage of sensor components under ""Hardware and Mechanical Integrity Failure"").",가림에 의한 충돌,피지컬 AI 시스템이 가림으로 숨겨진 사람·동물·차량·장애물을 감지하지 못하여 비안전 동작을 유발하는 위험.,"The risk that a Physical AI system may fail to detect people, animals, vehicles, or obstacles hidden by occlusion, causing unsafe motion in shared physical space.",(유지)
